myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.763	0.445900085774048	0.526	0.799355999006921	0.786	0.219	Ast_301	LOC110091322
0.761	0.84976616956265	0.522	2.62497500447635	0.607	0.078	Ast_301	RFTN2
0.761	1.01535642278617	0.522	3.48866196266529	0.571	0.049	Ast_301	SLC27A1
0.76	0.393279671753682	0.52	0.765827363234204	0.75	0.174	Ast_301	GJA1
0.759	0.703253404822392	0.518	1.25456085406846	0.857	0.414	Ast_301	GABBR1
0.759	0.718284371430174	0.518	1.63639177293009	0.75	0.276	Ast_301	VDAC2
0.758	0.569703560930606	0.516	1.04015470789568	0.964	0.491	Ast_301	LDHB
0.756	0.902961340924776	0.512	2.22668717450014	0.643	0.141	Ast_301	HEPACAM
0.753	0.758649222245737	0.506	2.02808169345173	0.643	0.132	Ast_301	LOC110081254
0.748	0.547245627959335	0.496	1.07538882383775	0.821	0.344	Ast_301	YBX1
0.747	0.637977679622366	0.494	1.65509002322163	0.679	0.184	Ast_301	BZW1
0.747	0.90572058851505	0.494	1.71795963158412	0.786	0.358	Ast_301	CALR
0.747	0.896132595292522	0.494	2.03957498356089	0.643	0.163	Ast_301	LOC110071744
0.744	0.34678374922426	0.488	0.664333050382004	0.857	0.299	Ast_301	PTPRZ1
0.744	0.668758936303748	0.488	1.51800362836656	0.714	0.244	Ast_301	PRDX6
0.744	0.782567785475944	0.488	2.11073965074357	0.643	0.15	Ast_301	SSR3
0.743	0.385889603613116	0.486	0.873832649563641	0.679	0.14	Ast_301	LFNG
0.739	0.763041745120993	0.478	1.7835800290255	0.679	0.198	Ast_301	CADM4
0.736	0.540129968848939	0.472	1.06385110687559	0.857	0.368	Ast_301	SYT11
0.733	0.198021752852219	0.466	0.311076813796114	0.893	0.489	Ast_301	LOC110085696
0.733	0.999052017716418	0.466	2.36433829949918	0.607	0.163	Ast_301	NRCAM
0.732	0.846822248888764	0.464	2.17476546783715	0.607	0.148	Ast_301	NAV2
0.73	0.721715618576235	0.46	1.917514113683	0.536	0.068	Ast_301	CRIP1
0.73	0.659006469250672	0.46	1.20911277038453	0.821	0.452	Ast_301	LOC110078182
0.729	0.458302276202201	0.458	0.886268291947912	0.857	0.436	Ast_301	UBB
0.727	0.989528564570024	0.454	3.38832574697881	0.5	0.057	Ast_301	DARS
0.725	0.422088864469907	0.45	0.777937261646261	0.821	0.358	Ast_301	SLC6A1
0.725	0.304240884103861	0.45	0.560907617634365	0.929	0.524	Ast_301	REEP5
0.724	0.229874274522853	0.448	0.475287565471812	0.857	0.312	Ast_301	MARCKSL1
0.724	0.833870456735632	0.448	3.09350310485597	0.5	0.047	Ast_301	PBXIP1
0.718	1.07083757894341	0.436	3.15614186348593	0.5	0.074	Ast_301	SLC20A2
0.717	0.721463501406911	0.434	2.32810167426413	0.536	0.098	Ast_301	TRAM1
0.716	0.367324370129275	0.432	0.831775655380215	0.714	0.236	Ast_301	LOC110089061
0.715	0.596019072931662	0.43	1.55290807319098	0.607	0.179	Ast_301	LOC110075183
0.715	0.914222221527195	0.43	3.8809458242351	0.464	0.034	Ast_301	CXCR4
0.714	0.656824794184498	0.428	1.78677736774245	0.607	0.174	Ast_301	CACYBP
0.711	0.810092604362551	0.422	2.25292244218807	0.536	0.121	Ast_301	KDELR2
0.71	0.445317110339591	0.42	0.983546505433292	0.714	0.313	Ast_301	SELENOT
0.709	0.613924982701247	0.418	2.30365508480355	0.5	0.077	Ast_301	GNPTG
0.707	0.927093770573249	0.414	4.83112202987005	0.429	0.015	Ast_301	TNC
0.707	0.817201609050702	0.414	3.05334932457744	0.464	0.053	Ast_301	LOC110075898
0.702	0.542100403313026	0.404	1.16856782189036	0.714	0.318	Ast_301	SELENOF
0.988	2.13056371433371	0.976	3.18500239289898	1	0.591	Ast_315	GPM6B
0.983	1.44956618160222	0.966	4.76794936363717	1	0.027	Ast_315	VIT
0.982	2.39781629613841	0.964	3.69107278697759	1	0.337	Ast_315	SLC1A2
0.981	1.64783453331805	0.962	4.15649649465193	1	0.069	Ast_315	HSD11B1
0.979	1.6823603317218	0.958	2.63782306508668	1	0.595	Ast_315	CPE
0.975	1.97453698942927	0.95	3.95389359404268	1	0.116	Ast_315	IGFBP7
0.974	2.34692451026399	0.948	3.59744248593684	1	0.213	Ast_315	CXCL14
0.966	1.89178424673308	0.932	3.73334807575042	1	0.128	Ast_315	FGFR3
0.963	1.63906905965394	0.926	3.05338032166117	1	0.17	Ast_315	GPR37L1
0.96	2.12678386993521	0.92	3.34857594337389	1	0.201	Ast_315	FABP7
0.954	1.88960473428078	0.908	2.90401772859173	1	0.307	Ast_315	SLC1A3
0.952	1.15013183997515	0.904	2.48601366350188	1	0.108	Ast_315	ISYNA1
0.951	1.23418399927733	0.902	3.00417032046775	1	0.071	Ast_315	FGFBP3
0.946	1.80146150309008	0.892	2.90992999511313	1	0.284	Ast_315	MSMO1
0.944	1.6981773139616	0.888	2.47695003396716	1	0.789	Ast_315	LOC110089602
0.942	1.14110564558791	0.884	2.84382821676048	1	0.127	Ast_315	ACSL6
0.941	0.965075060640235	0.882	2.85169241669262	1	0.085	Ast_315	ENPP6
0.935	1.45053052367301	0.87	2.47916832595621	1	0.174	Ast_315	RCN3
0.935	1.51958366060207	0.87	2.58943926343287	1	0.234	Ast_315	ID4
0.933	1.09326309896716	0.866	2.72450638273782	1	0.13	Ast_315	TMEM47
0.933	0.979490331606428	0.866	2.8288619719684	1	0.099	Ast_315	PLPP3
0.932	1.66384472032216	0.864	2.48486466572234	1	0.246	Ast_315	LOC110088229
0.932	1.29154703012958	0.864	2.04521508171344	1	0.44	Ast_315	LOC110087987
0.929	1.04625640907581	0.858	2.19129606697654	1	0.265	Ast_315	LOC110083900
0.927	1.02131512683766	0.854	1.7199198364491	1	0.313	Ast_315	PTN
0.923	1.3987755971946	0.846	2.27984790571913	1	0.239	Ast_315	LOC110087437
0.922	1.18974932650147	0.844	1.9331648594881	1	0.174	Ast_315	KCNJ16
0.917	0.988762697664759	0.834	2.24112235810873	1	0.133	Ast_315	MLC1
0.915	1.00323149458001	0.83	2.17805688573092	1	0.153	Ast_315	TIMP1
0.902	1.00095455393323	0.804	1.81983769206734	1	0.178	Ast_315	GJA1
0.898	0.782210576487179	0.796	1.45150659970437	1	0.194	Ast_315	LOC110081459
0.896	1.23183850483967	0.792	2.08814580832855	1	0.306	Ast_315	LOC110083899
0.893	0.799239564470382	0.786	1.40455563962778	1	0.223	Ast_315	LOC110091322
0.892	0.888579285104664	0.784	1.67263728550332	1	0.211	Ast_315	S100A1
0.889	0.909152617784773	0.778	1.934541964508	1	0.207	Ast_315	GLUD1
0.887	0.924492485867416	0.774	1.739284383164	1	0.245	Ast_315	GAPDH
0.886	0.863391176118681	0.772	1.96837364962101	1	0.216	Ast_315	SDC2
0.88	0.900067481999435	0.76	1.47488876462672	1	0.397	Ast_315	CLU
0.878	0.767458219900493	0.756	1.5458672507184	1	0.211	Ast_315	S100A6
0.875	1.02158818431752	0.75	3.72146998066322	0.8	0.043	Ast_315	LOC110074102
0.874	0.604093597124607	0.748	1.27981703822193	1	0.208	Ast_315	RARRES1
0.871	0.769364041553664	0.742	1.53012787824594	1	0.216	Ast_315	ACBD7
0.87	1.14076639195353	0.74	3.57193591981765	0.8	0.064	Ast_315	PLXNB1
0.868	0.941310168418264	0.736	3.40903572005436	0.8	0.047	Ast_315	ADTRP
0.866	1.1663166445252	0.732	3.32374563368835	0.8	0.069	Ast_315	AQP4
0.866	0.811208012541173	0.732	1.58459112027657	1	0.345	Ast_315	LAMP1
0.861	1.12382535260308	0.722	3.12205527820832	0.8	0.097	Ast_315	FADS2
0.861	0.736532896915948	0.722	1.36461699412263	1	0.303	Ast_315	PTPRZ1
0.86	0.754311178628582	0.72	1.52975069878594	1	0.363	Ast_315	ENO1
0.857	0.641839647709637	0.714	1.1373395524709	1	0.335	Ast_315	SCD
0.857	0.873249475521814	0.714	1.37778253722658	1	0.503	Ast_315	QKI
0.856	1.0575409550557	0.712	2.74112031424812	0.8	0.082	Ast_315	SPARC
0.855	0.802939495849155	0.71	1.36663585961864	1	0.469	Ast_315	ATP1B2
0.852	1.31895149392751	0.704	2.61786302372148	0.8	0.111	Ast_315	LOC110084293
0.852	1.0687851807376	0.704	3.04490171807935	0.8	0.114	Ast_315	PFKP
0.85	0.970270357498171	0.7	1.94127382072146	1	0.319	Ast_315	CD81
0.847	0.816208964805491	0.694	2.68078654516597	0.8	0.084	Ast_315	MAL2
0.846	0.839077325788921	0.692	2.03552735376781	0.8	0.084	Ast_315	GFAP
0.845	0.520298781522814	0.69	1.19380171954022	1	0.201	Ast_315	GPRC5B
0.839	1.30463653929245	0.678	1.97547112245918	1	0.491	Ast_315	LOC110085696
0.839	0.689229181626787	0.678	2.45753389140803	0.8	0.078	Ast_315	FHOD3
0.835	1.14142314775712	0.67	2.26110233045873	0.8	0.144	Ast_315	LFNG
0.833	0.594494387028521	0.666	1.42757512178519	1	0.252	Ast_315	EPB41L1
0.829	0.87249114715124	0.658	2.07341483338486	0.8	0.138	Ast_315	GRM3
0.825	0.599256371764734	0.65	1.34481091563048	1	0.296	Ast_315	TMBIM6
0.823	0.634009728492009	0.646	1.34158546427401	1	0.251	Ast_315	TPPP3
0.822	0.767784466611247	0.644	2.21989766929198	0.8	0.123	Ast_315	LOC110075192
0.818	0.644713153156635	0.636	1.96295676652938	0.8	0.115	Ast_315	TRIL
0.814	0.969287573051836	0.628	1.96493240836023	0.8	0.261	Ast_315	TTYH1
0.806	0.538341235154678	0.612	1.11372710181957	1	0.372	Ast_315	SYT11
0.805	0.593632119352942	0.61	1.66094210409727	0.8	0.148	Ast_315	ELOVL5
0.803	0.531881325574089	0.606	1.14494583912948	1	0.362	Ast_315	CADM2
0.801	0.566543293052717	0.602	1.52211108411784	0.8	0.158	Ast_315	SEMA6D
0.793	0.575011797251974	0.586	1.4089184984287	0.8	0.176	Ast_315	KCNJ10
0.791	0.328132963968902	0.582	0.52037400532887	1	0.734	Ast_315	CKB
0.788	0.523111104041542	0.576	1.49054657267838	0.8	0.169	Ast_315	IVNS1ABP
0.784	0.381378870786318	0.568	0.681122424390101	1	0.431	Ast_315	NDRG2
0.784	0.434923902550693	0.568	0.899968398853628	1	0.446	Ast_315	LAPTM4A
0.784	0.852691891787711	0.568	3.73518069003175	0.6	0.027	Ast_315	LOC110071821
0.779	0.750546171689291	0.558	3.46311435438319	0.6	0.034	Ast_315	MGST1
0.777	0.371233903969166	0.554	0.617774838702686	1	0.78	Ast_315	ITM2A
0.777	0.95534116441352	0.554	3.65229589010532	0.6	0.042	Ast_315	GPR156
0.777	0.591662448360152	0.554	1.34852620226411	0.8	0.242	Ast_315	MSI2
0.771	0.536668365555281	0.542	1.36190083847466	0.8	0.239	Ast_315	LOC110074711
0.77	0.385907400860964	0.54	0.664577935745856	1	0.428	Ast_315	SERPINE2
0.768	0.797155037209382	0.536	2.57302980365879	0.6	0.058	Ast_315	CSRP2
0.765	0.579129859931578	0.53	1.07884122617999	0.8	0.286	Ast_315	LOC110090242
0.764	0.560659365873744	0.528	1.19412972894493	0.8	0.317	Ast_315	FEZ1
0.764	0.624549229459737	0.528	1.41418338014488	0.8	0.327	Ast_315	SPTBN1
0.764	0.998524033976091	0.528	3.0657027986006	0.6	0.074	Ast_315	LOC110075581
0.763	0.844767711009085	0.526	2.78535130158633	0.6	0.07	Ast_315	TIMP3
0.762	0.539786517432495	0.524	1.28358385204443	0.8	0.244	Ast_315	PAPSS1
0.759	0.35040960412414	0.518	0.621144762056662	1	0.597	Ast_315	TSPAN7
0.756	0.821345619601345	0.512	2.74132612651388	0.6	0.087	Ast_315	AHCYL2
0.756	0.349307112972318	0.512	0.771095062495945	1	0.403	Ast_315	APLP2
0.755	0.56232308076536	0.51	2.13140862373109	0.6	0.064	Ast_315	ANOS1
0.754	0.484660650268873	0.508	1.24675663700499	0.8	0.247	Ast_315	PRDX6
0.753	1.0184204383831	0.506	2.52777432363634	0.6	0.131	Ast_315	LOC110086873
0.753	0.598590688743859	0.506	2.28310445682336	0.6	0.074	Ast_315	HTRA1
0.752	0.720170172317716	0.504	2.43664751645918	0.6	0.082	Ast_315	RFTN2
0.752	0.624115260490482	0.504	2.41016036099445	0.6	0.077	Ast_315	SPDL1
0.749	0.6221881741174	0.498	2.19061373833437	0.6	0.078	Ast_315	NRARP
0.749	0.628749773159658	0.498	2.45113324050385	0.6	0.08	Ast_315	LIMCH1
0.747	0.397499808491677	0.494	0.916673861714677	0.8	0.282	Ast_315	GRIA1
0.747	0.628075883487941	0.494	2.21044885497996	0.6	0.091	Ast_315	PCYOX1
0.744	0.820280953260566	0.488	2.25320329640038	0.6	0.122	Ast_315	FOXG1
0.743	0.561651348810053	0.486	2.14842449108765	0.6	0.088	Ast_315	METRNL
0.742	0.368071021156975	0.484	0.896542104313625	0.8	0.266	Ast_315	PTPRS
0.74	0.50249568000548	0.48	1.80885237003722	0.6	0.086	Ast_315	ASL
0.739	0.609918832300828	0.478	2.00881282609998	0.6	0.105	Ast_315	FGFR2
0.739	0.6512038915466	0.478	2.24254939970988	0.6	0.101	Ast_315	SFT2D1
0.733	0.0259874914892559	0.466	0.12887295777192	1	0.37	Ast_315	ITM2C
0.731	0.151880839146389	0.462	0.330426515330337	1	0.413	Ast_315	NFIX
0.724	0.438077701114669	0.448	1.70528453983087	0.6	0.105	Ast_315	TYRO3
0.721	0.165461885393851	0.442	0.337072410833367	1	0.538	Ast_315	ACTB
0.721	0.918800386946971	0.442	1.86668827027099	0.6	0.254	Ast_315	PPM1E
0.72	0.47084821046306	0.44	1.71307321717774	0.6	0.126	Ast_315	ACTR2
0.719	0.751368877760194	0.438	1.76627749250054	0.6	0.208	Ast_315	PDXK
0.711	0.638846689159403	0.422	1.71512847623375	0.6	0.182	Ast_315	NFIB
0.71	0.34897941804234	0.42	1.29034898167526	0.6	0.131	Ast_315	NEBL
0.709	0.498025050547945	0.418	1.44899051520396	0.6	0.164	Ast_315	P2RY1
0.704	0.50344258767363	0.408	1.48571791393539	0.6	0.167	Ast_315	NRCAM
0.703	0.305210004588493	0.406	0.604468014582143	0.8	0.465	Ast_315	PPDPF
0.703	0.579740570972718	0.406	1.53697558800288	0.6	0.202	Ast_315	DCLK1
0.701	0.446099136101062	0.402	1.27640441986138	0.6	0.183	Ast_315	PIK3R1
0.98	2.94738577214798	0.96	4.48035155267147	1	0.211	Ast_319	CXCL14
0.97	1.99224889843963	0.94	3.59758443710048	1	0.169	Ast_319	GPR37L1
0.968	2.0680101618843	0.936	4.01442974429852	1	0.126	Ast_319	FGFR3
0.958	1.96559538815217	0.916	3.05604205576488	1	0.336	Ast_319	SLC1A2
0.957	2.09839013194301	0.914	3.11727915654964	1	0.245	Ast_319	LOC110088229
0.954	2.16088649788604	0.908	3.3770720733509	1	0.173	Ast_319	KCNJ16
0.949	1.96997653050732	0.898	3.02121928433284	1	0.306	Ast_319	SLC1A3
0.944	1.77836184724034	0.888	2.97216165569201	1	0.173	Ast_319	RCN3
0.943	1.65523048578245	0.886	2.79035795029433	1	0.233	Ast_319	ID4
0.941	1.7659664233546	0.882	3.24058751320194	1	0.142	Ast_319	LFNG
0.938	1.49434449744924	0.876	2.57864071424432	1	0.177	Ast_319	GJA1
0.932	1.67485844054855	0.864	2.68963286222262	1	0.238	Ast_319	LOC110087437
0.929	1.52742707385728	0.858	2.53144319185429	1	0.305	Ast_319	LOC110083899
0.928	1.86658071163703	0.856	2.76790012174849	1	0.62	Ast_319	CAMK2B
0.923	1.06704606182789	0.846	1.88980848328311	1	0.192	Ast_319	LOC110081459
0.894	1.26085324996604	0.788	2.00524466729995	1	0.594	Ast_319	CPE
0.88	0.717858440084145	0.76	1.25865748774614	1	0.222	Ast_319	LOC110091322
0.88	1.22105880301093	0.76	1.85213681772014	1	0.59	Ast_319	GPM6B
0.872	1.32562161638936	0.744	2.78679094565421	0.9	0.132	Ast_319	MLC1
0.869	0.81985158407706	0.738	1.58918504066371	1	0.215	Ast_319	ACBD7
0.865	1.32029013913833	0.73	3.53241685806391	0.8	0.081	Ast_319	RFTN2
0.864	1.3180269753279	0.728	2.09995454986865	0.9	0.397	Ast_319	CLU
0.863	1.35164467262078	0.726	3.53841632527827	0.8	0.077	Ast_319	NRARP
0.863	0.859830127127913	0.726	1.51899148323307	1	0.416	Ast_319	GABBR1
0.86	0.957098306032558	0.72	1.40149765412263	1	0.789	Ast_319	LOC110089602
0.857	1.09839256229014	0.714	1.60526774087307	1	0.372	Ast_319	APOE
0.855	1.17521757966547	0.71	2.35591278514537	0.9	0.206	Ast_319	GLUD1
0.851	1.01543234401662	0.702	1.79358590303266	0.9	0.302	Ast_319	PTPRZ1
0.844	1.05227476581834	0.688	1.92719338186682	0.9	0.244	Ast_319	GAPDH
0.837	0.850768339116747	0.674	1.42832459013266	1	0.469	Ast_319	ATP1B2
0.835	0.977302921523432	0.67	2.12970520078839	0.9	0.207	Ast_319	PDXK
0.832	0.70693439634038	0.664	2.26249554159773	0.8	0.09	Ast_319	FAM181B
0.828	0.909255384608022	0.656	1.68647132422178	0.9	0.21	Ast_319	S100A1
0.828	0.999629456038479	0.656	3.69971935460341	0.7	0.04	Ast_319	GPR156
0.823	0.759568447356222	0.646	2.1318082707298	0.8	0.113	Ast_319	TRIL
0.812	1.64855385245997	0.624	3.21706045879527	0.7	0.152	Ast_319	TIMP1
0.807	1.41152446208954	0.614	2.75336948008687	0.7	0.11	Ast_319	LOC110084293
0.803	0.652248153145047	0.606	1.03591488905197	1	0.502	Ast_319	QKI
0.799	0.707211750415523	0.598	1.82794532718837	0.8	0.165	Ast_319	NRCAM
0.796	0.85913876441994	0.592	1.43515875384712	0.8	0.201	Ast_319	FABP7
0.791	0.492281534084815	0.582	0.870589317664477	0.9	0.312	Ast_319	PTN
0.782	0.667451460772524	0.564	2.02471312214841	0.7	0.102	Ast_319	ITPR2
0.781	0.552628167275903	0.562	0.924715617131941	1	0.596	Ast_319	TSPAN7
0.775	0.582060979469765	0.55	0.982899930941131	0.9	0.43	Ast_319	NDRG2
0.775	1.14810281386483	0.55	2.37834023639592	0.7	0.175	Ast_319	KCNJ10
0.775	0.511615530341164	0.55	0.847091305949506	1	0.427	Ast_319	SERPINE2
0.774	0.146700478895299	0.548	0.23866293658511	1	0.491	Ast_319	LOC110085696
0.77	0.528329783373679	0.54	1.74688654542082	0.7	0.112	Ast_319	ASAH1
0.768	0.557366800435508	0.536	0.857810865639961	1	0.733	Ast_319	CKB
0.768	0.752159254200838	0.536	3.00734185467644	0.6	0.053	Ast_319	FSTL4
0.767	0.846080668491744	0.534	3.1851043087137	0.6	0.053	Ast_319	MEGF10
0.765	0.777410892790641	0.53	1.93487738032864	0.7	0.163	Ast_319	P2RY1
0.758	0.501052238996286	0.516	1.13901094314452	0.8	0.241	Ast_319	MSI2
0.756	1.00317234947554	0.512	1.69218322448194	0.7	0.284	Ast_319	MSMO1
0.754	0.817366202439779	0.508	2.61897310442716	0.6	0.087	Ast_319	METRNL
0.753	1.1216359542349	0.506	2.76546804867191	0.6	0.121	Ast_319	FOXG1
0.752	0.611240688833009	0.504	1.11806158803415	0.9	0.505	Ast_319	CALM1
0.751	0.606308668151737	0.502	2.18170090008173	0.6	0.075	Ast_319	PMP22
0.751	1.04055311653016	0.502	2.05423614439243	0.6	0.09	Ast_319	RPE65
0.75	0.719682079698142	0.5	1.59646273351925	0.7	0.265	Ast_319	LOC110083900
0.749	0.603544601903654	0.498	1.52636448351348	0.7	0.182	Ast_319	PIK3R1
0.749	0.775082236532121	0.498	2.44841123039486	0.6	0.09	Ast_319	PCYOX1
0.749	0.761415092268038	0.498	1.86655230635463	0.7	0.184	Ast_319	LRP1
0.747	0.909547317754122	0.494	2.4668642782997	0.6	0.099	Ast_319	SOX9
0.745	0.789651063202561	0.49	5.49818482248687	0.5	0.009	Ast_319	LOC110070480
0.744	0.817848293214911	0.488	1.88053615206216	0.6	0.107	Ast_319	ISYNA1
0.742	0.768847942664404	0.484	2.36894398680763	0.6	0.099	Ast_319	PLPP3
0.742	0.664815756254026	0.484	1.57072770054911	0.7	0.215	Ast_319	SDC2
0.74	0.696068951042783	0.48	2.00762676149181	0.6	0.124	Ast_319	LOC110080753
0.739	0.555645415612375	0.478	1.74076336686609	0.6	0.093	Ast_319	BCAN
0.738	0.731363296330914	0.476	1.53047469143025	0.7	0.2	Ast_319	GPRC5B
0.737	0.808300648361055	0.474	2.1963322707508	0.6	0.127	Ast_319	ACSL6
0.736	0.705343814568297	0.472	2.11768588322594	0.6	0.12	Ast_319	DMD
0.735	1.02192095404045	0.47	2.30355487812363	0.6	0.137	Ast_319	GRM3
0.735	0.669811486045542	0.47	2.04095080371	0.6	0.11	Ast_319	SPRY2
0.73	0.638328225062507	0.46	1.48570344945154	0.7	0.247	Ast_319	PRDX6
0.729	0.944425045189611	0.458	3.64792288835858	0.5	0.042	Ast_319	LOC110086798
0.727	0.739145002737256	0.454	1.93008925031766	0.6	0.128	Ast_319	SLC1A4
0.726	0.666986720982383	0.452	1.92282762318403	0.6	0.127	Ast_319	HSPA2
0.726	0.846531357950153	0.452	3.16043258429669	0.5	0.047	Ast_319	ADTRP
0.726	0.614580479270657	0.452	1.87123019137699	0.6	0.134	Ast_319	LRRN2
0.725	0.81758750754392	0.45	3.2199844842512	0.5	0.045	Ast_319	INTU
