myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.83	1.65539928304419	0.66	4.97393554844302	0.684	0.033	Astrocytes	MLC1
0.828	2.09921101762325	0.656	3.82410362840183	0.761	0.197	Astrocytes	MSMO1
0.826	1.93336456473525	0.652	4.92154721744042	0.682	0.045	Astrocytes	LFNG
0.825	2.42578282579501	0.65	3.71446452460203	0.872	0.575	Astrocytes	CAMK2B
0.814	1.64440988086702	0.628	4.42359646089337	0.667	0.059	Astrocytes	TIMP1
0.808	1.51786849123579	0.616	2.32638365727193	0.93	0.698	Astrocytes	CKB
0.807	1.36727582173469	0.614	3.20678319515451	0.699	0.117	Astrocytes	GLUD1
0.802	2.38698127734474	0.604	4.32648173794839	0.672	0.116	Astrocytes	FABP7
0.801	1.37365450416202	0.602	2.69623461088031	0.699	0.122	Astrocytes	S100A1
0.801	1.58516650538942	0.602	4.74015361211489	0.631	0.036	Astrocytes	FGFR3
0.797	0.779190438659194	0.594	1.24036107493968	0.925	0.426	Astrocytes	QKI
0.796	1.13618162850967	0.592	1.85689739766171	0.87	0.347	Astrocytes	SERPINE2
0.788	1.20839996810036	0.576	2.07009065375918	0.829	0.404	Astrocytes	ATP1B2
0.786	1.86547141891966	0.572	3.300593426026	0.751	0.233	Astrocytes	PTN
0.781	1.29111555825608	0.562	2.81884654920228	0.693	0.174	Astrocytes	PPM1E
0.776	1.21856630748545	0.552	1.87545619985871	0.857	0.425	Astrocytes	LOC110085696
0.766	1.21374997648809	0.532	2.32186381534291	0.682	0.158	Astrocytes	SLC4A4
0.766	1.40877617337754	0.532	3.50452581465405	0.606	0.097	Astrocytes	KCNJ10
0.759	1.02835573143493	0.518	1.69649604270115	0.827	0.553	Astrocytes	CPE
0.758	1.94718838180111	0.516	5.53521165308268	0.539	0.033	Astrocytes	LOC110084293
0.741	1.02727172600529	0.482	2.11504078741509	0.614	0.138	Astrocytes	S100A6
0.738	1.00693433114068	0.476	2.20353554860423	0.633	0.193	Astrocytes	TTYH1
0.731	1.08300408968172	0.462	2.38131128219211	0.608	0.173	Astrocytes	LOC110089061
0.731	0.907331490181248	0.462	1.6571045981863	0.721	0.362	Astrocytes	GABBR1
0.727	1.02697859334956	0.454	2.13223828252594	0.591	0.139	Astrocytes	RARRES1
0.727	0.92688632644377	0.454	2.30420370432233	0.584	0.149	Astrocytes	SDC2
0.726	0.935561766391523	0.452	1.69822716098468	0.657	0.218	Astrocytes	LOC110090242
0.726	1.15525615926406	0.452	4.22788617599543	0.48	0.03	Astrocytes	SOX9
0.716	1.05247989844298	0.432	3.48393095225825	0.486	0.062	Astrocytes	ACSL6
0.716	0.760486549465127	0.432	1.53639713856216	0.689	0.282	Astrocytes	LAMP1
0.711	1.14926319842504	0.422	4.71035346245933	0.441	0.021	Astrocytes	ASL
0.711	1.07381153463185	0.422	5.18869515508119	0.437	0.017	Astrocytes	RFTN2
0.705	1.1898918171299	0.41	4.40598934205772	0.437	0.031	Astrocytes	BCAN
0.879	1.12924381972822	0.758	1.71209923891237	1	0.705	Diencephalon GABAergic neurons	GAPDHS
0.879	1.12262427366637	0.758	1.80877341583098	1	0.465	Diencephalon GABAergic neurons	UCHL1
0.841	0.978343918131749	0.682	1.79285273365122	0.91	0.228	Diencephalon GABAergic neurons	GAD2
0.839	0.755615627833069	0.678	1.16509639079462	1	0.779	Diencephalon GABAergic neurons	HSP90AA1
0.812	0.850622807922887	0.624	1.57697583193708	0.881	0.361	Diencephalon GABAergic neurons	TUBB3
0.804	0.821068075111395	0.608	1.30350996632157	1	0.556	Diencephalon GABAergic neurons	SCG5
0.802	0.645233316516252	0.604	1.07469885227081	0.985	0.623	Diencephalon GABAergic neurons	OAZ1
0.793	0.746546800515272	0.586	1.33544032897088	0.925	0.485	Diencephalon GABAergic neurons	LDHB
0.79	0.614208604527541	0.58	1.05918220984283	0.97	0.532	Diencephalon GABAergic neurons	ALDOA
0.787	0.605557885034827	0.574	1.01248658733667	0.97	0.529	Diencephalon GABAergic neurons	LOC110073656
0.783	0.608444261446848	0.566	1.05949945489892	0.985	0.517	Diencephalon GABAergic neurons	MDH1
0.781	1.09276939829982	0.562	1.94353274783505	0.836	0.329	Diencephalon GABAergic neurons	VAT1L
0.769	0.559893731146917	0.538	1.08151096286913	0.925	0.393	Diencephalon GABAergic neurons	PKM
0.763	0.533959414519007	0.526	0.887308752552366	0.985	0.633	Diencephalon GABAergic neurons	CHCHD2
0.763	0.649100168233479	0.526	1.17265834212242	0.896	0.439	Diencephalon GABAergic neurons	LOC110077085
0.76	0.577732430781064	0.52	1.11178848719863	0.836	0.356	Diencephalon GABAergic neurons	LOC110079479
0.758	0.603329208999227	0.516	1.16924089053823	0.881	0.37	Diencephalon GABAergic neurons	FABP3
0.751	0.620238534336147	0.502	0.9352180688231	1	0.65	Diencephalon GABAergic neurons	SNAP25
0.743	0.32306729756608	0.486	0.593716806409617	0.925	0.349	Diencephalon GABAergic neurons	DNER
0.739	0.487266841693469	0.478	0.874424046988921	0.896	0.39	Diencephalon GABAergic neurons	VSNL1
0.735	0.612922006362358	0.47	1.22913471846044	0.761	0.305	Diencephalon GABAergic neurons	ENO2
0.73	0.306422130039597	0.46	0.476559218673247	1	0.778	Diencephalon GABAergic neurons	ATP6V0C
0.728	0.431418418219925	0.456	0.675155012597308	1	0.774	Diencephalon GABAergic neurons	PPIA
0.728	0.544677886258196	0.456	1.36487813602209	0.687	0.225	Diencephalon GABAergic neurons	GPI
0.726	0.387334046446534	0.452	0.708007457412142	0.91	0.439	Diencephalon GABAergic neurons	STMN2
0.725	0.386261157771387	0.45	0.727500891926216	0.896	0.479	Diencephalon GABAergic neurons	HINT1
0.723	0.87349848812726	0.446	1.69805829824022	0.672	0.251	Diencephalon GABAergic neurons	NEFL
0.723	0.445328357779552	0.446	1.01477886634325	0.776	0.289	Diencephalon GABAergic neurons	ATP6V1D
0.721	0.496752151751497	0.442	0.905035188264396	0.866	0.421	Diencephalon GABAergic neurons	NDRG4
0.719	0.416310326123178	0.438	0.799285099462081	0.836	0.408	Diencephalon GABAergic neurons	LOC110081032
0.718	0.457534738376266	0.436	0.859432895418897	0.866	0.476	Diencephalon GABAergic neurons	DYNLRB1
0.714	0.460354419410923	0.428	0.951658126148717	0.761	0.333	Diencephalon GABAergic neurons	TUBB
0.713	0.434396874371603	0.426	0.771954405521098	0.896	0.437	Diencephalon GABAergic neurons	STMN3
0.713	0.338263964956245	0.426	0.586327734568703	0.985	0.583	Diencephalon GABAergic neurons	MAP2
0.71	0.457794048005899	0.42	0.773124322194955	0.94	0.586	Diencephalon GABAergic neurons	MAP1B
0.71	0.2870276452479	0.42	0.483516956958663	0.97	0.635	Diencephalon GABAergic neurons	YWHAZ
0.707	0.516838305493982	0.414	1.27893589293573	0.657	0.233	Diencephalon GABAergic neurons	ATP6V1C1
0.705	0.425216397702123	0.41	0.951471682824802	0.687	0.227	Diencephalon GABAergic neurons	NRXN3
0.704	0.446754276332661	0.408	0.903944977677069	0.806	0.386	Diencephalon GABAergic neurons	TPI1
0.704	0.492362899871914	0.408	1.13397736296065	0.687	0.274	Diencephalon GABAergic neurons	MIF
0.703	0.359465932694312	0.406	0.743916724303133	0.836	0.404	Diencephalon GABAergic neurons	SKP1
0.701	0.435859189669641	0.402	0.956291278979353	0.701	0.291	Diencephalon GABAergic neurons	ISCU
0.841	1.15462075548296	0.682	1.88324481752198	0.95	0.436	Diencephalon glutamatergic neurons	UCHL1
0.779	1.16339059923296	0.558	2.42368641228672	0.703	0.141	Diencephalon glutamatergic neurons	SLC17A6
0.777	0.786167080253845	0.554	1.20434642613959	0.975	0.689	Diencephalon glutamatergic neurons	GAPDHS
0.748	0.759474765935637	0.496	1.36263306395318	0.858	0.405	Diencephalon glutamatergic neurons	PTPRN2
0.737	0.6166941397126	0.474	1.05750678835679	0.9	0.466	Diencephalon glutamatergic neurons	LOC110070441
0.728	0.609462470537381	0.456	1.07303610579951	0.866	0.411	Diencephalon glutamatergic neurons	STMN3
0.713	0.566479367366111	0.426	0.874491915264755	0.958	0.768	Diencephalon glutamatergic neurons	ATP6V0C
0.713	1.42374732539281	0.426	2.3298054143586	0.644	0.235	Diencephalon glutamatergic neurons	SCG2
0.712	0.398724221205234	0.424	0.688600959648111	0.891	0.456	Diencephalon glutamatergic neurons	LOC110086031
0.709	0.624846998406305	0.418	1.18017940051342	0.766	0.388	Diencephalon glutamatergic neurons	LOC110081032
0.709	0.447382733076318	0.418	0.697612246944947	0.971	0.768	Diencephalon glutamatergic neurons	HSP90AA1
0.707	0.476113886325364	0.414	0.744884089541905	0.925	0.766	Diencephalon glutamatergic neurons	PPIA
0.704	0.554369715865389	0.408	1.0762397996329	0.741	0.34	Diencephalon glutamatergic neurons	TUBB3
0.703	0.914753917447227	0.406	1.62425653066346	0.661	0.27	Diencephalon glutamatergic neurons	SNCA
0.702	0.504147216280316	0.404	0.891100310668663	0.845	0.5	Diencephalon glutamatergic neurons	MDH1
0.701	0.49267545498193	0.402	0.832817365708582	0.895	0.568	Diencephalon glutamatergic neurons	MAP1B
0.701	0.472745833110485	0.402	0.800801423046634	0.849	0.512	Diencephalon glutamatergic neurons	LOC110073656
1	2.90831150152147	1	9.79860436520839	1	0.007	Diencephalon neurons	CALML4
1	3.12716715748099	1	8.89506064906783	1	0.012	Diencephalon neurons	SLC12A7
0.999	3.12446460377543	0.998	5.54136081849579	1	0.186	Diencephalon neurons	BTG1
0.999	3.01672964587615	0.998	5.51414821291685	1	0.164	Diencephalon neurons	HLF
0.998	3.83480335112588	0.996	6.01284592242038	1	0.224	Diencephalon neurons	CHGB
0.99	3.55785210918305	0.98	6.14820943640744	1	0.179	Diencephalon neurons	CHGA
0.985	2.01901106406066	0.97	3.25452680706274	1	0.465	Diencephalon neurons	PPDPF
0.982	1.72836152657491	0.964	4.56346389701885	1	0.062	Diencephalon neurons	CD164L2
0.98	2.14352030328537	0.96	4.56787989377178	1	0.126	Diencephalon neurons	ZMYND11
0.977	1.60109380461899	0.954	2.90881726228386	1	0.309	Diencephalon neurons	SCD5
0.945	1.4185022572697	0.89	2.27613490222471	1	0.613	Diencephalon neurons	RPL10
0.941	1.44532454231687	0.882	2.59523677912215	1	0.396	Diencephalon neurons	NDUFA3
0.935	1.12731001816393	0.87	1.94667903275551	1	0.547	Diencephalon neurons	SEC61G
0.929	1.05410627210859	0.858	1.77750162479808	1	0.547	Diencephalon neurons	RPL34
0.926	1.31437228498286	0.852	2.19457826143584	1	0.526	Diencephalon neurons	RPL21
0.922	1.24475183967619	0.844	2.25349848507285	1	0.39	Diencephalon neurons	RPL14
0.918	1.30951567333852	0.836	2.2329891298847	1	0.505	Diencephalon neurons	RPL15
0.91	1.41876008324724	0.82	2.27945661339519	1	0.325	Diencephalon neurons	FOS
0.907	1.00777740191526	0.814	1.6416118321058	1	0.636	Diencephalon neurons	EEF1A1
0.906	1.01544600810351	0.812	1.7587882306994	1	0.492	Diencephalon neurons	RPL23
0.905	0.938095608450645	0.81	1.50987148973946	1	0.625	Diencephalon neurons	RPLP2
0.904	0.997421931024403	0.808	1.62599513712979	1	0.614	Diencephalon neurons	RPL37
0.903	1.00081020995051	0.806	1.75025471623136	1	0.479	Diencephalon neurons	RPS10
0.894	0.930952486412031	0.788	1.9411602354097	1	0.236	Diencephalon neurons	NRXN3
0.891	1.02960175602039	0.782	1.78269285671594	1	0.489	Diencephalon neurons	RPL31
0.888	0.823276398396902	0.776	1.49616860775037	1	0.457	Diencephalon neurons	RPL10A
0.885	0.705274849208301	0.77	1.16220653672046	1	0.665	Diencephalon neurons	RPL32
0.882	0.810845920768546	0.764	1.31764739896498	1	0.647	Diencephalon neurons	RPS24
0.876	0.886785314434333	0.752	1.54590442987824	1	0.512	Diencephalon neurons	RPL30
0.875	2.74908952975336	0.75	15.4439690259212	0.75	0	Diencephalon neurons	TSHB
0.875	2.73805977578937	0.75	11.7513226484136	0.75	0.002	Diencephalon neurons	VIPR2
0.875	1.83804073228915	0.75	14.017200271161	0.75	0	Diencephalon neurons	CGA
0.873	1.63160487398262	0.746	6.95930553175462	0.75	0.01	Diencephalon neurons	GATA2
0.872	1.40678119736443	0.744	6.58566140215643	0.75	0.009	Diencephalon neurons	LOC110072933
0.871	1.34358662405895	0.742	6.53494116664082	0.75	0.009	Diencephalon neurons	PITX2
0.87	1.4833239602992	0.74	6.11225289797247	0.75	0.016	Diencephalon neurons	FEM1A
0.87	1.24190032738261	0.74	2.08746473917053	1	0.437	Diencephalon neurons	RPS9
0.868	1.73045262456904	0.736	5.4027257222268	0.75	0.025	Diencephalon neurons	INSM1
0.863	1.05364054758981	0.726	1.8231158795315	1	0.43	Diencephalon neurons	RPL38
0.857	0.78328064154819	0.714	1.34949894132728	1	0.598	Diencephalon neurons	LOC110072526
0.855	1.10357415428313	0.71	1.72602039758917	1	0.713	Diencephalon neurons	RPS15A
0.855	0.752528093802832	0.71	1.29198267331251	1	0.592	Diencephalon neurons	RPL6
0.855	1.69954702513415	0.71	3.89474296428773	0.75	0.126	Diencephalon neurons	ATP6V0E1
0.853	0.837743352185667	0.706	1.38120624068135	1	0.646	Diencephalon neurons	RPL28
0.848	0.752237880832233	0.696	1.22814003066345	1	0.714	Diencephalon neurons	RPS14
0.847	2.23016925463935	0.694	4.76353761487368	0.75	0.106	Diencephalon neurons	CCER2
0.841	0.759250759587982	0.682	1.23442173339646	1	0.694	Diencephalon neurons	LOC110090046
0.836	1.57505058631326	0.672	3.20246065357085	0.75	0.218	Diencephalon neurons	NDUFB2
0.836	0.612257209350967	0.672	1.12326399250129	1	0.527	Diencephalon neurons	REEP5
0.834	0.554757428538706	0.668	1.11488084477462	1	0.431	Diencephalon neurons	RPS3A
0.832	0.950318016611478	0.664	1.59666959584536	1	0.608	Diencephalon neurons	RPL35A
0.827	0.60345148960141	0.654	1.01765014392209	1	0.646	Diencephalon neurons	RPS27A
0.821	0.825927024351209	0.642	1.37328391273634	1	0.654	Diencephalon neurons	RPL19
0.817	0.986024153369314	0.634	1.57015591900843	1	0.705	Diencephalon neurons	RPS20
0.816	1.50102170035479	0.632	2.5922820562513	0.75	0.265	Diencephalon neurons	BTG2
0.814	0.755154374413862	0.628	1.33574134768734	1	0.52	Diencephalon neurons	RPL11
0.812	1.4956650942708	0.624	3.44609833930704	0.75	0.157	Diencephalon neurons	SPAG7
0.809	0.828429698352255	0.618	2.39112538527549	0.75	0.145	Diencephalon neurons	SRI
0.802	0.470731153661505	0.604	0.803555020587147	1	0.674	Diencephalon neurons	RPS29
0.801	1.39571942042593	0.602	2.47701966957428	0.75	0.438	Diencephalon neurons	HNRNPA3
0.797	0.456176621846189	0.594	0.732416073277925	1	0.801	Diencephalon neurons	RPL39
0.797	0.493402112238621	0.594	0.980429846793085	1	0.447	Diencephalon neurons	TMA7
0.796	1.72410463022964	0.592	2.79321883463718	0.75	0.536	Diencephalon neurons	RPS11
0.792	1.56400073782921	0.584	3.11874830393993	0.75	0.24	Diencephalon neurons	LOC110078469
0.792	0.67687762450586	0.584	1.23506843021847	1	0.518	Diencephalon neurons	RPL8
0.791	1.0866958831215	0.582	2.36062114229734	0.75	0.254	Diencephalon neurons	LOC110079422
0.787	1.30587113449077	0.574	2.31484517480518	0.75	0.388	Diencephalon neurons	RPLP0
0.785	0.69054420128168	0.57	1.87337571592887	0.75	0.181	Diencephalon neurons	LOC110072610
0.782	0.744837967716437	0.564	1.86461240919254	0.75	0.171	Diencephalon neurons	PODXL2
0.781	1.2068989103928	0.562	2.64365265111249	0.75	0.213	Diencephalon neurons	MYCBP
0.778	1.45753931165679	0.556	2.83027722782578	0.75	0.255	Diencephalon neurons	RPL4
0.776	0.945842658757071	0.552	1.84540851059	0.75	0.384	Diencephalon neurons	EEF1G
0.771	1.38145489348983	0.542	2.38100533713451	0.75	0.44	Diencephalon neurons	LOC110081420
0.768	0.907021556019585	0.536	1.67798794750441	0.75	0.414	Diencephalon neurons	RPL27A
0.763	1.47419664435269	0.526	2.59188010649656	0.75	0.36	Diencephalon neurons	RPS6
0.763	0.431265067656139	0.526	0.770979325715008	1	0.631	Diencephalon neurons	OAZ1
0.757	0.61789546515652	0.514	1.29283454636831	0.75	0.373	Diencephalon neurons	BTF3
0.756	1.57550579618883	0.512	2.78449371528185	0.75	0.354	Diencephalon neurons	DYNLL1
0.753	0.851195767450547	0.506	1.57885086230735	0.75	0.478	Diencephalon neurons	RPLP1
0.753	0.725781361284763	0.506	1.34065687186609	0.75	0.483	Diencephalon neurons	RPL35
0.752	1.32198304109684	0.504	2.45568587938249	0.75	0.359	Diencephalon neurons	NUCKS1
0.75	2.2689402780753	0.5	11.066068310624	0.5	0.002	Diencephalon neurons	LOC110071248
0.749	1.30931971038286	0.498	8.24712611723057	0.5	0.003	Diencephalon neurons	OSGIN1
0.749	0.642632749732832	0.498	0.962231045284861	1	0.937	Diencephalon neurons	CIRBP
0.749	1.02292343766447	0.498	7.87045290332895	0.5	0.002	Diencephalon neurons	FAM212A
0.746	1.16806706997765	0.492	6.35847609372349	0.5	0.008	Diencephalon neurons	LOC110074572
0.745	1.46407223894424	0.49	6.23177483684977	0.5	0.015	Diencephalon neurons	LURAP1L
0.745	0.609111475787212	0.49	1.38224416558813	0.75	0.317	Diencephalon neurons	GPD1
0.743	1.26526305678599	0.486	5.42111287106675	0.5	0.021	Diencephalon neurons	CHURC1
0.741	0.727674887081019	0.482	1.5032914680534	0.75	0.332	Diencephalon neurons	RPL7A
0.741	0.975318966756532	0.482	4.93242850093699	0.5	0.02	Diencephalon neurons	PPIH
0.741	0.892790637760625	0.482	1.74213977498808	0.75	0.377	Diencephalon neurons	NACA
0.74	1.22514792923355	0.48	4.72802467417899	0.5	0.03	Diencephalon neurons	NEURL4
0.74	1.22232477143225	0.48	4.68898826701566	0.5	0.028	Diencephalon neurons	TKT
0.739	1.18142995323477	0.478	4.56562857185977	0.5	0.033	Diencephalon neurons	SIK1
0.738	1.2040235630003	0.476	4.4564597914453	0.5	0.036	Diencephalon neurons	ACOX1
0.737	1.18999826957225	0.474	4.29820427613933	0.5	0.042	Diencephalon neurons	AP2B1
0.736	1.04351638745242	0.472	3.9325121239144	0.5	0.034	Diencephalon neurons	LOC110081859
0.736	1.19714979996529	0.472	4.37700691376784	0.5	0.038	Diencephalon neurons	DIRAS2
0.735	1.06239764273373	0.47	4.2137541453525	0.5	0.035	Diencephalon neurons	LOC110073375
0.734	0.912698856252552	0.468	4.02414752486162	0.5	0.036	Diencephalon neurons	TOX
0.733	1.50298107689894	0.466	4.51963937048395	0.5	0.06	Diencephalon neurons	PCLO
0.733	1.15376242477596	0.466	4.05556262428247	0.5	0.049	Diencephalon neurons	USP47
0.732	0.873970406402187	0.464	1.43608888722791	1	0.602	Diencephalon neurons	PTMA
0.732	1.46307162833651	0.464	4.20786045169322	0.5	0.065	Diencephalon neurons	SETBP1
0.732	0.955566033357118	0.464	3.68026211186145	0.5	0.045	Diencephalon neurons	QRICH1
0.732	1.14317001210653	0.464	3.85711864485333	0.5	0.05	Diencephalon neurons	NOL4
0.732	1.19799967247545	0.464	2.00397789803281	0.75	0.608	Diencephalon neurons	EIF1
0.73	0.192706884631502	0.46	0.403963942456635	1	0.561	Diencephalon neurons	RPSA
0.73	0.568442545435353	0.46	1.10606984795191	0.75	0.483	Diencephalon neurons	RPL22
0.729	1.02897463482322	0.458	3.79264102681626	0.5	0.052	Diencephalon neurons	EPB41
0.729	1.11966471960833	0.458	3.67195494735014	0.5	0.059	Diencephalon neurons	SMN1
0.728	1.35418255277706	0.456	3.66970074645448	0.5	0.07	Diencephalon neurons	LOC110083760
0.728	0.869593724395337	0.456	3.47479357181617	0.5	0.049	Diencephalon neurons	CCZ1
0.727	0.450569475003762	0.454	0.72939156221784	1	0.829	Diencephalon neurons	LOC110074003
0.726	0.475362314579042	0.452	1.03825573720245	0.75	0.385	Diencephalon neurons	TPT1
0.726	1.10037869835025	0.452	3.53318502738807	0.5	0.072	Diencephalon neurons	MRPL19
0.726	0.857762956089464	0.452	3.36987682986446	0.5	0.055	Diencephalon neurons	UGCG
0.725	0.392671417025998	0.45	0.667895719234537	1	0.705	Diencephalon neurons	LOC110085176
0.725	1.08446930624567	0.45	3.42617582347436	0.5	0.076	Diencephalon neurons	GNAL
0.724	0.838223599623052	0.448	3.20937475419322	0.5	0.059	Diencephalon neurons	HM13
0.723	1.01642631696006	0.446	3.292199674218	0.5	0.073	Diencephalon neurons	LOC110091599
0.723	1.07555041459314	0.446	3.36879141539167	0.5	0.078	Diencephalon neurons	PRMT1
0.723	1.06221800295752	0.446	3.2861646389616	0.5	0.079	Diencephalon neurons	NOLC1
0.722	1.0569832879978	0.444	3.25468639931642	0.5	0.082	Diencephalon neurons	FAM169A
0.722	0.375100147287523	0.444	0.82841559934557	0.75	0.353	Diencephalon neurons	LOC110080185
0.722	1.51843567400392	0.444	3.95513593640242	0.5	0.091	Diencephalon neurons	ETF1
0.722	0.829000398010295	0.444	3.19362984464457	0.5	0.062	Diencephalon neurons	LOC110073364
0.72	0.816477738651701	0.44	3.09778532018546	0.5	0.064	Diencephalon neurons	MRPL23
0.718	0.285106620700331	0.436	0.491341372215476	1	0.78	Diencephalon neurons	ITM2A
0.718	1.00589852805573	0.436	3.03646740208321	0.5	0.1	Diencephalon neurons	MYCBP2
0.718	0.799345692362051	0.436	2.9275756161427	0.5	0.07	Diencephalon neurons	MRPL54
0.716	1.01908691847328	0.432	3.04098163501257	0.5	0.104	Diencephalon neurons	MRPL57
0.716	0.589342468768184	0.432	1.86588876088595	0.5	0.055	Diencephalon neurons	CBLN1
0.716	0.997241091928563	0.432	2.92758702365366	0.5	0.103	Diencephalon neurons	FAM92A
0.715	0.85259134155424	0.43	1.37030019008397	1	0.753	Diencephalon neurons	LOC110081132
0.715	0.48425002489225	0.43	1.15545227664451	0.75	0.321	Diencephalon neurons	SELENOF
0.713	0.981410004276483	0.426	2.84922455492822	0.5	0.11	Diencephalon neurons	PSMA2
0.713	0.992815367138923	0.426	2.90537432039834	0.5	0.105	Diencephalon neurons	CLTB
0.711	0.755764922159978	0.422	2.6558223616014	0.5	0.086	Diencephalon neurons	SUMO1
0.711	1.42752331254432	0.422	3.52895412952425	0.5	0.12	Diencephalon neurons	SNRPD3
0.711	0.96258044467131	0.422	2.7597523744596	0.5	0.111	Diencephalon neurons	POLR2K
0.71	0.462207398636559	0.42	1.01507627809376	0.75	0.439	Diencephalon neurons	SUMO2
0.708	0.938133202248977	0.416	2.649011612814	0.5	0.12	Diencephalon neurons	CFAP20
0.708	0.941548902092306	0.416	2.66414121033083	0.5	0.127	Diencephalon neurons	NDUFV1
0.708	1.2433435817421	0.416	2.95061962820671	0.5	0.095	Diencephalon neurons	DDIT4
0.707	0.732557286357409	0.414	2.55959250136674	0.5	0.101	Diencephalon neurons	FAM96B
0.707	1.36406502344865	0.414	3.33471715771359	0.5	0.124	Diencephalon neurons	CNIH4
0.707	0.590711233381868	0.414	1.00816605379078	0.75	0.675	Diencephalon neurons	LOC110074793
0.703	0.376707654419015	0.406	0.638937207042128	0.75	0.689	Diencephalon neurons	RPS27
0.702	1.28032787603608	0.404	3.10289343926	0.5	0.111	Diencephalon neurons	GPX3
0.702	0.38006751723848	0.404	0.620427186350949	1	0.804	Diencephalon neurons	LOC110078529
0.701	0.824157920842094	0.402	2.32678940391931	0.5	0.131	Diencephalon neurons	GTF2H5
1	4.04254971694944	1	10.0893633705671	1	0.005	Ependymal cells	SSPO
0.956	2.50137290498112	0.912	4.56146036892755	0.946	0.121	Ependymal cells	ENPP2
0.94	1.72663431457889	0.88	2.67293217661876	0.982	0.67	Ependymal cells	RPS7
0.939	2.06714379932706	0.878	3.09975389827309	0.982	0.483	Ependymal cells	LOC110085696
0.933	1.71816314425881	0.866	2.81813343531779	0.964	0.427	Ependymal cells	RPS9
0.93	1.61160719916836	0.86	2.64048835068005	0.964	0.467	Ependymal cells	LOC110083052
0.929	2.71103414950844	0.858	5.92088516998063	0.875	0.057	Ependymal cells	CRIP1
0.928	1.65521749820275	0.856	2.5441204788843	0.964	0.708	Ependymal cells	RPS15A
0.92	1.36065994103432	0.84	2.13664491990826	0.982	0.709	Ependymal cells	RPS14
0.92	1.40186285904134	0.84	2.19345235592288	0.982	0.664	Ependymal cells	RPS28
0.914	1.69516606740188	0.828	2.85086229551174	0.946	0.448	Ependymal cells	RPL10A
0.913	1.62900290565532	0.826	2.71786943811873	0.929	0.471	Ependymal cells	RPS10
0.909	1.38230566465243	0.818	2.24217933893952	0.982	0.619	Ependymal cells	RPL37A
0.903	1.43205446256981	0.806	2.24528024854533	0.929	0.642	Ependymal cells	RPS24
0.902	1.5715065842614	0.804	2.56401586162417	0.929	0.54	Ependymal cells	RPL34
0.901	1.50071861561103	0.802	2.40008724342547	0.946	0.607	Ependymal cells	RPL10
0.896	1.31791375153129	0.792	2.03606711115257	0.982	0.747	Ependymal cells	FAU
0.895	1.39564172899598	0.79	2.48797219964215	0.929	0.38	Ependymal cells	RPL14
0.895	1.21253818525137	0.79	1.91337163680218	0.964	0.619	Ependymal cells	RPLP2
0.893	1.30095468720736	0.786	2.05294316904301	0.964	0.66	Ependymal cells	RPL32
0.891	1.39302682785375	0.782	2.33921564200468	0.929	0.421	Ependymal cells	RPL38
0.89	1.5101215867998	0.78	2.47712868735731	0.911	0.529	Ependymal cells	RPS11
0.89	1.42520347735859	0.78	2.45519783424287	0.946	0.405	Ependymal cells	RPS15
0.889	1.51011473507772	0.778	2.41280935107439	0.911	0.612	Ependymal cells	RPS8
0.889	1.67169498579265	0.778	2.65615385955886	0.929	0.562	Ependymal cells	RPL26L1
0.886	1.81617493311926	0.772	5.66595754636602	0.786	0.024	Ependymal cells	CUNH1orf194
