p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.47088059400813e-100	3.14531857292052	0.365	0.049	6.55684053014076e-96	Astrocytes	FADS2
6.9637246533659e-100	2.38131128219211	0.608	0.173	1.31551722426735e-95	Astrocytes	LOC110089061
7.79895271645323e-100	2.20353554860423	0.633	0.193	1.47330015766518e-95	Astrocytes	TTYH1
1.15898538073508e-98	2.71301131554291	0.456	0.089	2.18943928274664e-94	Astrocytes	HEPACAM
2.20356890212554e-98	4.41520010244383	0.249	0.015	4.16276201300536e-94	Astrocytes	G0S2
4.00750916069297e-94	6.22988977520789	0.194	0.005	7.57058555546509e-90	Astrocytes	SERPINA10
8.67769285908416e-94	4.25572055543089	0.222	0.011	1.63930295800959e-89	Astrocytes	LOC110086798
2.02754588527412e-93	3.98046427627569	0.371	0.06	3.83023693187135e-89	Astrocytes	ISYNA1
6.59470919324614e-93	4.48192427429624	0.23	0.013	1.24580651369613e-88	Astrocytes	INTU
6.61550770163323e-93	3.24603671742821	0.335	0.044	1.24973555991553e-88	Astrocytes	CPVL
9.03173134295148e-93	1.87545619985871	0.857	0.425	1.70618436799696e-88	Astrocytes	LOC110085696
2.09746958041631e-91	4.97370992476648	0.211	0.009	3.96232978436445e-87	Astrocytes	LOC110074168
5.65746389332171e-88	3.77134666097812	0.247	0.019	1.0687515040874e-83	Astrocytes	MEGF10
7.56626135331344e-86	4.06894929027738	0.273	0.028	1.42934243225444e-81	Astrocytes	CA14
1.42573603018942e-85	3.54401490072445	0.256	0.023	2.69335793463084e-81	Astrocytes	PAICS
1.07310276011356e-84	1.69822716098468	0.657	0.218	2.02719842413053e-80	Astrocytes	LOC110090242
6.0734692464668e-82	3.32883275115013	0.292	0.037	1.14733907535004e-77	Astrocytes	PMP22
2.61823434652392e-81	4.41660096462474	0.192	0.009	4.94610650401834e-77	Astrocytes	CXCR4
4.37879353524872e-81	2.87036575835261	0.32	0.046	8.27197886743835e-77	Astrocytes	METRNL
5.7386521358688e-81	3.25830402234861	0.296	0.039	1.08408877498698e-76	Astrocytes	FHOD3
7.62244366107606e-81	4.91608607073563	0.181	0.007	1.43995583201388e-76	Astrocytes	TMEM221
1.87837968973902e-80	5.033434523412	0.173	0.006	3.54844707188599e-76	Astrocytes	LOC110080488
9.23086461247531e-80	2.35202380164501	0.465	0.116	1.74380263394271e-75	Astrocytes	TOB1
1.125078368038e-79	4.78408303618467	0.181	0.008	2.12538554506058e-75	Astrocytes	DBX2
2.42722286300878e-79	3.85647195927218	0.22	0.017	4.58526671050989e-75	Astrocytes	ADTRP
9.81107834865824e-79	2.85932204162487	0.322	0.05	1.85341081084503e-74	Astrocytes	FAM181B
4.04996649838019e-77	2.44984619148385	0.409	0.091	7.65079171209002e-73	Astrocytes	GNG5
3.12722157995402e-76	4.33087466604829	0.179	0.008	5.90763428669113e-72	Astrocytes	GPT
3.80577596282209e-76	3.90788066871987	0.205	0.014	7.18949137136721e-72	Astrocytes	LOC110074102
5.98957418985075e-76	1.69649604270115	0.827	0.553	1.1314904602047e-71	Astrocytes	CPE
3.19610734929975e-74	2.84361043989819	0.271	0.034	6.03776639356215e-70	Astrocytes	TIMP3
3.22375774696937e-73	1.98946045086304	0.448	0.113	6.09000075979984e-69	Astrocytes	P2RY1
3.34005975001299e-73	2.76027658642164	0.373	0.079	6.30970687374955e-69	Astrocytes	LOC110080753
1.59512864269868e-72	2.16840115128268	0.505	0.154	3.01335751892209e-68	Astrocytes	PDXK
2.94344967270055e-71	3.81405897974399	0.213	0.019	5.56047077669861e-67	Astrocytes	SLC6A9
1.11914778913092e-70	4.64629844011131	0.154	0.005	2.11418208844722e-66	Astrocytes	VIT
2.22963744898335e-70	1.6571045981863	0.721	0.362	4.21200810487444e-66	Astrocytes	GABBR1
4.18847224511103e-70	2.86215196684498	0.339	0.064	7.91244291823924e-66	Astrocytes	DDR1
1.71062490916896e-69	3.02404940765997	0.352	0.074	3.23154151591109e-65	Astrocytes	IGFBP7
6.97717299529754e-69	1.53639713856216	0.689	0.282	1.31805775054166e-64	Astrocytes	LAMP1
9.21331435996595e-69	3.22203587851839	0.226	0.024	1.74048721574117e-64	Astrocytes	ADCY7
9.80512997533051e-69	4.31938646534853	0.168	0.009	1.85228710363969e-64	Astrocytes	PLEKHG4B
9.87454742492019e-68	3.23985628788185	0.252	0.033	1.86540075404167e-63	Astrocytes	MDK
9.10913115508081e-67	3.58008825645972	0.224	0.025	1.72080596650632e-62	Astrocytes	MSI1
4.63585606465836e-66	4.81941901167229	0.145	0.005	8.7575956917461e-62	Astrocytes	CCDC80
9.74024425574261e-65	2.75668125230496	0.288	0.05	1.84002954235234e-60	Astrocytes	ENPP6
1.96022815892089e-64	4.6305772613198	0.162	0.009	3.70306701501745e-60	Astrocytes	SH3RF2
8.41033316970912e-64	3.32997957680716	0.209	0.022	1.58879603908975e-59	Astrocytes	LRRC8A
8.68628545889839e-64	5.48350214178724	0.141	0.005	1.64092618604049e-59	Astrocytes	CD38
1.36435335897683e-62	4.00327634215385	0.175	0.013	2.57739993044314e-58	Astrocytes	LRIG1
1.73082367983315e-61	3.0024903911935	0.294	0.053	3.26969901357281e-57	Astrocytes	VIM
1.92702240577054e-61	4.56418260245623	0.151	0.008	3.64033802674112e-57	Astrocytes	LOC110072877
3.67686412919841e-61	1.53263618638388	0.493	0.148	6.94596402646872e-57	Astrocytes	GPRC5B
6.99270140148172e-61	4.21420545191567	0.158	0.01	1.32099122175391e-56	Astrocytes	SNTB1
9.34781712249805e-61	3.20272576777873	0.254	0.04	1.76589613261111e-56	Astrocytes	SMOX
3.02613471627998e-60	2.25620406533487	0.209	0.024	5.71667109252452e-56	Astrocytes	SELENOP
2.51148974468248e-59	2.56119019846496	0.286	0.054	4.74445527667967e-55	Astrocytes	MFAP3L
7.42457312018271e-59	5.40284759912058	0.124	0.004	1.40257610813371e-54	Astrocytes	F3
1.2497222276864e-58	3.02866395696983	0.239	0.036	2.36085026032239e-54	Astrocytes	LHFP
1.55279088456805e-58	2.35789148917878	0.341	0.08	2.9333772600375e-54	Astrocytes	BSG
2.54456254437205e-58	2.75101574035276	0.286	0.055	4.80693310257323e-54	Astrocytes	SLITRK2
3.31202615989332e-58	3.32130522695955	0.19	0.02	6.25674861865447e-54	Astrocytes	KIAA1211L
1.000446895968e-57	1.98142287389808	0.531	0.201	1.88994423117315e-53	Astrocytes	TPPP3
2.64149892447486e-57	4.6026409747489	0.139	0.007	4.99005561822545e-53	Astrocytes	LOC110071821
4.97342516835455e-57	4.67122087561156	0.134	0.006	9.39529748553858e-53	Astrocytes	ITGA6
2.26120085183646e-56	3.17509814295442	0.209	0.027	4.27163452920425e-52	Astrocytes	LOC110071407
2.29566233214972e-56	4.34998107738912	0.126	0.005	4.33673571166403e-52	Astrocytes	TST
6.52801174653145e-56	3.56512306858408	0.158	0.012	1.23320669903726e-51	Astrocytes	MGST1
6.78494042053952e-56	3.28771255165437	0.198	0.024	1.28174309484412e-51	Astrocytes	CCDC129
7.0307210518447e-56	2.57652737023764	0.271	0.051	1.32817351390398e-51	Astrocytes	MAL2
1.24502141468227e-55	3.32465342249876	0.175	0.017	2.35196995447628e-51	Astrocytes	GPC4
1.99729473153357e-55	3.72149619021664	0.164	0.014	3.77308947734006e-51	Astrocytes	VSTM4
4.61292377491204e-55	2.75149371521251	0.239	0.039	8.71427430318634e-51	Astrocytes	LOC110081942
3.68349221456225e-53	5.05511818320296	0.119	0.005	6.95848514252955e-49	Astrocytes	HEY2
9.39431777480797e-53	4.68260688430003	0.113	0.004	1.77468057083897e-48	Astrocytes	PIPOX
5.5262949556302e-52	2.97383007880815	0.198	0.027	1.0439723800681e-47	Astrocytes	SLC27A1
9.64888373183068e-52	2.18641904438443	0.348	0.092	1.82277062578013e-47	Astrocytes	NEBL
1.07315133046906e-51	3.38611871208288	0.16	0.015	2.02729017838911e-47	Astrocytes	HEATR5A
1.47344454673676e-51	2.69206572907648	0.247	0.046	2.78348409324041e-47	Astrocytes	SLC20A2
1.6374906656021e-51	2.05134560303404	0.401	0.124	3.09338361638892e-47	Astrocytes	NRCAM
2.85918834742421e-51	1.47310434126647	0.659	0.32	5.40129270711908e-47	Astrocytes	DBI
5.0269997653309e-51	3.97714596891823	0.139	0.01	9.49650525668661e-47	Astrocytes	ACSBG1
1.0635088595003e-50	3.41654654583209	0.177	0.021	2.00907458648201e-46	Astrocytes	ETNPPL
9.65456614696071e-50	4.6082747674266	0.117	0.006	1.82384409082235e-45	Astrocytes	BTBD17
2.05404575842459e-49	2.53819992332681	0.235	0.042	3.8802978422399e-45	Astrocytes	SLC2A1
2.32766093780453e-49	1.7875452874431	0.371	0.108	4.39718427760653e-45	Astrocytes	ELOVL5
5.76689331340782e-49	1.09030153390075	0.237	0.041	1.08942381583587e-44	Astrocytes	CRIP1
1.33136284815967e-48	3.06105758714051	0.194	0.028	2.51507755645843e-44	Astrocytes	LOC110082937
2.63511180633469e-48	1.26352828430011	0.516	0.194	4.97798971334686e-44	Astrocytes	PAPSS1
4.35200308175942e-48	3.36324255609758	0.173	0.021	8.22136902175172e-44	Astrocytes	PANK4
5.9401710443446e-48	2.25487227575075	0.307	0.077	1.12215771198714e-43	Astrocytes	FSTL5
6.15962988406488e-48	1.60651562798903	0.499	0.202	1.1636156813987e-43	Astrocytes	PRDX6
7.52405183920837e-48	2.17798889802171	0.345	0.098	1.42136863294485e-43	Astrocytes	LOC110081254
4.3608327405322e-47	1.65995002641874	0.388	0.121	8.23804913013937e-43	Astrocytes	NFIA
6.87925117458739e-47	2.88788661185272	0.207	0.034	1.2995593393913e-42	Astrocytes	DARS
1.23295227015716e-46	3.49033761729182	0.132	0.01	2.32917013355389e-42	Astrocytes	PLCD1
3.07975012114938e-46	1.1734225722363	0.497	0.196	5.81795595386329e-42	Astrocytes	MSI2
4.63999965544947e-46	6.49276651877537	0.09	0.002	8.7654233491096e-42	Astrocytes	WNT7B
4.69466501179042e-46	6.19050925723423	0.09	0.002	8.86869167377328e-42	Astrocytes	ADRB3
5.58001508586752e-46	2.0759078401955	0.322	0.087	1.05412064987123e-41	Astrocytes	GRM5
5.85911426229468e-46	3.92449760704108	0.126	0.009	1.10684527529009e-41	Astrocytes	PYGM
2.58405056465631e-45	3.60123703606811	0.122	0.008	4.88152992169223e-41	Astrocytes	ST6GALNAC2
6.97053329527976e-45	0.784694707833619	0.721	0.357	1.3168034448113e-40	Astrocytes	NFIX
7.01588375094011e-45	3.77169507523599	0.124	0.009	1.3253705993901e-40	Astrocytes	LOC110081523
7.09895739989052e-45	2.97211726848746	0.162	0.02	1.34106404241332e-40	Astrocytes	SNCAIP
9.32444196327241e-45	4.69365112966842	0.113	0.007	1.76148033128179e-40	Astrocytes	COL8A1
1.21225264247641e-44	3.83476042287704	0.115	0.007	2.29006646690219e-40	Astrocytes	WNT7A
1.21428636598768e-44	4.716748359594	0.098	0.004	2.29390837398732e-40	Astrocytes	SLC15A2
1.54203218368894e-44	4.2567099254537	0.1	0.004	2.91305299820678e-40	Astrocytes	RDH5
3.56188843607359e-44	4.15313514506497	0.109	0.006	6.72876344458661e-40	Astrocytes	LOC110089029
3.84991705232493e-44	2.70348289890211	0.175	0.024	7.27287830354702e-40	Astrocytes	MMD2
5.34543950513226e-44	1.42057335365247	0.627	0.314	1.00980697691453e-39	Astrocytes	PHYHIPL
1.15018103800923e-43	3.89289654527698	0.139	0.014	2.17280699890324e-39	Astrocytes	IGDCC4
1.17502400302938e-43	2.83322352779324	0.173	0.024	2.21973784412279e-39	Astrocytes	SPINK2
2.82627914489358e-43	4.03001832218456	0.122	0.009	5.33912393261846e-39	Astrocytes	LOC110073739
1.34873856908714e-42	1.97976938660307	0.284	0.073	2.54790203086252e-38	Astrocytes	FGFR2
1.56887779773264e-42	2.23384270707949	0.307	0.088	2.96376704769673e-38	Astrocytes	TIMP4
2.40991792549277e-42	4.71531754706169	0.096	0.004	4.55257595304839e-38	Astrocytes	BMPR1B
2.55323894486939e-42	2.22151193424831	0.273	0.069	4.82332369075277e-38	Astrocytes	SDC3
2.94114602299216e-42	3.26759383242549	0.139	0.015	5.55611895203448e-38	Astrocytes	LOC110082673
3.26050702936614e-42	3.52398285414225	0.134	0.013	6.15942382917557e-38	Astrocytes	LOC110086915
4.3929422500658e-42	4.5950961334133	0.104	0.006	8.29870720459931e-38	Astrocytes	SLC7A10
4.89240602163455e-42	1.68804403171032	0.369	0.122	9.24224421546983e-38	Astrocytes	PLCB1
5.16040756237293e-42	1.83241235603888	0.324	0.096	9.7485259260787e-38	Astrocytes	TMEM47
6.16951350974058e-42	3.3411070379734	0.119	0.009	1.16548279712509e-37	Astrocytes	LOC110075313
1.18446988066964e-41	2.09209559114818	0.303	0.086	2.23758205157302e-37	Astrocytes	TSC22D3
2.44265949080622e-41	2.8698843251442	0.196	0.036	4.61442804408202e-37	Astrocytes	SEMA4A
3.84344276854945e-41	5.67685915319361	0.085	0.002	7.26064773406677e-37	Astrocytes	LOXL1
6.5838950620913e-41	1.23352985304317	0.708	0.469	1.24376361617967e-36	Astrocytes	CALM1
7.09454208039977e-41	1.43124864878124	0.608	0.317	1.34022994440832e-36	Astrocytes	SLC6A1
1.00279798832891e-40	3.7277898518722	0.111	0.008	1.89438567975213e-36	Astrocytes	LOC110082410
1.41720569527779e-40	2.03720305055331	0.273	0.07	2.67724327894927e-36	Astrocytes	TRAM1
4.07244358390745e-40	4.44122877317898	0.094	0.004	7.69325317435957e-36	Astrocytes	LOC110083935
5.20569036261672e-40	4.04399336182314	0.092	0.004	9.83406966401924e-36	Astrocytes	FAM20A
7.24901814526606e-40	3.20675264907123	0.175	0.029	1.36941201782221e-35	Astrocytes	STK11
1.98559839601991e-39	4.78549362391245	0.096	0.005	3.75099392992121e-35	Astrocytes	LOC110086613
2.44576930161957e-39	2.6889090624853	0.2	0.04	4.62030278768953e-35	Astrocytes	LOC110080775
3.34806366382071e-39	2.84177863075474	0.19	0.036	6.32482706732371e-35	Astrocytes	PLEC
3.49700858824344e-39	2.65795812494285	0.173	0.028	6.60619892405068e-35	Astrocytes	EGF
4.25173673985864e-39	3.93677955986064	0.094	0.005	8.03195587526696e-35	Astrocytes	NOTCH3
7.20619100643253e-39	3.18894309264173	0.134	0.015	1.36132154302517e-34	Astrocytes	PACRG
7.64948596479844e-39	6.07645135853976	0.079	0.002	1.44506439361007e-34	Astrocytes	LOC110069903
1.08499626603986e-38	3.17590911709694	0.139	0.017	2.0496664461759e-34	Astrocytes	LOC110073375
1.26259023176548e-38	4.41435162615732	0.085	0.003	2.38515920682816e-34	Astrocytes	LOC110083977
1.37855254797042e-38	2.53473034450515	0.171	0.028	2.60422361837093e-34	Astrocytes	ABCA1
1.62086772238177e-38	2.27679010111114	0.23	0.053	3.06198121435139e-34	Astrocytes	MBOAT2
4.88730954786704e-38	1.50649132545184	0.373	0.132	9.23261646687562e-34	Astrocytes	IVNS1ABP
5.49945095511706e-38	1.58616508429775	0.397	0.147	1.03890127993116e-33	Astrocytes	LRP1
5.77893679471543e-38	2.34684276843823	0.211	0.045	1.09169894988969e-33	Astrocytes	SLC4A7
2.56650341944956e-37	2.13720887685905	0.224	0.051	4.84838160968217e-33	Astrocytes	SPDL1
4.75384196456651e-37	1.66829960400569	0.311	0.098	8.98048285526259e-33	Astrocytes	LOC110086873
5.06334424577474e-37	1.55288916184557	0.525	0.258	9.56516361469306e-33	Astrocytes	ATP2A2
5.12542890201437e-37	2.58202974355951	0.179	0.033	9.68244773879535e-33	Astrocytes	STIM2
3.12367273103868e-36	1.92087725455727	0.299	0.092	5.90093015620517e-32	Astrocytes	KDELR2
1.2751951796148e-35	2.40227887441003	0.207	0.046	2.40897121381031e-31	Astrocytes	RASD1
1.40554460526733e-35	5.00715616781921	0.066	0.001	2.65521431381052e-31	Astrocytes	LOC110075781
2.60964713287443e-35	5.65836303774116	0.07	0.002	4.92988439871309e-31	Astrocytes	FAM180B
4.3936225771147e-35	4.33955426527288	0.09	0.006	8.29999241042738e-31	Astrocytes	TNC
5.00542104306195e-35	9.05814430459424	0.06	0	9.45574089244833e-31	Astrocytes	SLC13A5
5.3794915192116e-35	2.92275550431821	0.134	0.018	1.01623974289426e-30	Astrocytes	PXMP2
1.06837605342098e-34	3.89348319933708	0.109	0.011	2.01826920251758e-30	Astrocytes	KIAA1161
1.12168561902221e-34	3.26257867849852	0.126	0.016	2.11897630289485e-30	Astrocytes	CD37
2.14995726281742e-34	2.25138985574847	0.198	0.044	4.06148426518838e-30	Astrocytes	DDAH1
2.64994403251478e-34	5.29423222142099	0.079	0.004	5.00600927182368e-30	Astrocytes	LOC110078168
2.81717132647747e-34	3.619881633827	0.107	0.01	5.32191835284859e-30	Astrocytes	GPR146
3.85498801792991e-34	1.39868289001985	0.439	0.19	7.2824578646714e-30	Astrocytes	TMEM59
1.35643584672584e-33	1.39530480394865	0.463	0.214	2.56244295804979e-29	Astrocytes	EPB41L1
2.19649238244709e-33	1.60749161152804	0.377	0.148	4.14939375968079e-29	Astrocytes	PIK3R1
2.85158108530768e-33	7.24535438434331	0.094	0.008	5.38692182825474e-29	Astrocytes	BGLAP
3.03305240228055e-32	3.06142183970462	0.111	0.013	5.72973929314818e-28	Astrocytes	LOC110084054
4.41005515639601e-32	2.00216500178452	0.243	0.07	8.33103519594769e-28	Astrocytes	DAG1
5.12320310201684e-32	2.70974886694712	0.145	0.024	9.67824298002001e-28	Astrocytes	IGSF11
7.31826976554401e-32	1.82043352911413	0.245	0.069	1.38249434140892e-27	Astrocytes	NPAS3
8.49276985300226e-32	5.11330554277605	0.07	0.003	1.60436915293066e-27	Astrocytes	LOC110077167
9.70338900425468e-32	1.2404163967514	0.657	0.43	1.83306721679375e-27	Astrocytes	PPDPF
1.00229215202417e-31	3.48252558306414	0.09	0.007	1.89343010438886e-27	Astrocytes	LOC110082704
1.46665503305278e-31	2.15217837486978	0.173	0.036	2.77065802294e-27	Astrocytes	TFPI
5.97249080943382e-31	1.81473873496581	0.307	0.11	1.12826323881014e-26	Astrocytes	TOB2
6.15559554776436e-31	2.20565449404817	0.198	0.049	1.16285355492817e-26	Astrocytes	SLC3A2
7.27598134283992e-31	2.05725634697088	0.228	0.063	1.37450563547589e-26	Astrocytes	LOC110076821
1.36362835912592e-30	3.46993421216698	0.096	0.009	2.57603033322478e-26	Astrocytes	LOC110088564
1.76376453580002e-30	1.54203621660517	0.311	0.111	3.33192758457982e-26	Astrocytes	SPON1
1.97725246656394e-30	1.18381132055161	0.341	0.125	3.73522763458594e-26	Astrocytes	SEMA6D
3.9453824355287e-30	2.44357644574411	0.128	0.02	7.45322195895727e-26	Astrocytes	TRPS1
3.94587113032069e-30	2.46196669889573	0.143	0.025	7.45414515228882e-26	Astrocytes	LOC110080940
5.22814324027083e-30	3.30760302635268	0.107	0.013	9.87648539519562e-26	Astrocytes	ACKR3
6.2520357323335e-30	3.61989624038781	0.096	0.01	1.18107207019512e-25	Astrocytes	CD109
6.75442590614149e-30	3.01519410937861	0.104	0.012	1.27597859792919e-25	Astrocytes	PREX2
4.50151828256435e-29	2.72162265115268	0.122	0.019	8.50381818759232e-25	Astrocytes	AMOT
5.0981883159506e-29	3.86171986202709	0.094	0.01	9.63098754766227e-25	Astrocytes	SOD3
9.52907537726607e-29	1.1326601052341	0.527	0.282	1.80013762951933e-24	Astrocytes	CD81
9.74607104572496e-29	1.72458127091104	0.337	0.136	1.8411302812479e-24	Astrocytes	LOC110071744
1.05993468178896e-28	2.88228077863642	0.151	0.031	2.00232260736752e-24	Astrocytes	SDC4
2.16897221686239e-28	2.36107451656949	0.132	0.023	4.09740541487473e-24	Astrocytes	OFD1
2.59418627573088e-28	2.02410063092443	0.217	0.062	4.90067729348321e-24	Astrocytes	SARAF
3.29965716530052e-28	5.16127864107089	0.06	0.002	6.23338235096921e-24	Astrocytes	LOC110070480
3.45557228503601e-28	3.67725259339099	0.085	0.008	6.52792160366152e-24	Astrocytes	ELOVL7
6.40597804069289e-28	2.62811110655491	0.128	0.022	1.21015331166729e-23	Astrocytes	GCSH
8.9772963939535e-28	2.63683619035281	0.141	0.027	1.69590106178176e-23	Astrocytes	FADS1
1.02074789935614e-27	2.27463893548483	0.154	0.032	1.92829485667368e-23	Astrocytes	COMT
1.47668248222457e-27	1.98271995573309	0.158	0.034	2.78960087717043e-23	Astrocytes	PDLIM4
1.85648268948135e-27	3.29314827997461	0.081	0.007	3.50708144869922e-23	Astrocytes	PPP1R3C
3.29208165214583e-27	1.64166471324797	0.249	0.081	6.21907144906868e-23	Astrocytes	CACNA2D3
3.39875801610882e-27	1.6708427841554	0.241	0.076	6.42059376823117e-23	Astrocytes	SFT2D1
3.54576510265274e-27	2.3718468647159	0.16	0.036	6.69830485542128e-23	Astrocytes	LOC110071737
