myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.984	2.52104173106104	0.968	4.63058275561587	1	0.065	T1:Photoreceptor cholinergic neurons_74	bf1620-498
0.981	2.36110361771452	0.962	4.11292744762787	1	0.21	T1:Photoreceptor cholinergic neurons_74	bf3-1218
0.98	1.93930211758195	0.96	3.29428847795284	1	0.434	T1:Photoreceptor cholinergic neurons_74	bf7-597
0.977	1.37417588668207	0.954	2.0980928151801	1	0.886	T1:Photoreceptor cholinergic neurons_74	bf10-926
0.975	2.20872047626136	0.95	4.41780779048837	0.977	0.157	T1:Photoreceptor cholinergic neurons_74	bf6-660
0.973	1.50879069836886	0.946	2.24962234187131	1	0.938	T1:Photoreceptor cholinergic neurons_74	bf1620-683
0.973	2.02582426818803	0.946	3.21938441181645	1	0.318	T1:Photoreceptor cholinergic neurons_74	bf1620-391
0.973	1.97798504819068	0.946	3.37327592166138	1	0.272	T1:Photoreceptor cholinergic neurons_74	bf1620-1230
0.972	1.93442404102128	0.944	3.23185944304541	1	0.275	T1:Photoreceptor cholinergic neurons_74	bf9-400
0.97	1.39627003363019	0.94	2.09625460679464	1	0.918	T1:Photoreceptor cholinergic neurons_74	bf6-644
0.97	1.28816737377709	0.94	1.95420324645465	0.996	0.919	T1:Photoreceptor cholinergic neurons_74	bf1-207
0.965	1.64610100885432	0.93	2.78073348499058	0.984	0.512	T1:Photoreceptor cholinergic neurons_74	bf1-1135
0.964	1.12966825120789	0.928	1.72129634640914	1	0.928	T1:Photoreceptor cholinergic neurons_74	bf7-561
0.963	1.94613622716327	0.926	3.68664883669064	0.984	0.183	T1:Photoreceptor cholinergic neurons_74	bf8-473
0.963	2.10640387237694	0.926	4.22155397696105	0.977	0.056	T1:Photoreceptor cholinergic neurons_74	bf1620-497
0.962	1.18666651786922	0.924	1.82261890330428	0.992	0.898	T1:Photoreceptor cholinergic neurons_74	bf14-469
0.961	1.76368923573245	0.922	3.06500485237669	0.984	0.421	T1:Photoreceptor cholinergic neurons_74	bf4-1544
0.961	1.97205693534463	0.922	3.05208523783378	1	0.31	T1:Photoreceptor cholinergic neurons_74	bf3-287
0.96	1.51320401781257	0.92	2.40820389520189	0.996	0.648	T1:Photoreceptor cholinergic neurons_74	bf7-598
0.96	1.93691148767467	0.92	2.89367365376011	1	0.522	T1:Photoreceptor cholinergic neurons_74	bf2-794
0.959	1.66896265000927	0.918	2.92432724072054	0.984	0.387	T1:Photoreceptor cholinergic neurons_74	bf3-1134
0.959	2.30569714235428	0.918	4.68886412827138	0.953	0.105	T1:Photoreceptor cholinergic neurons_74	bf15-792
0.955	2.09282996704336	0.91	3.35141264623768	0.992	0.255	T1:Photoreceptor cholinergic neurons_74	bf5-780
0.955	1.82905335089156	0.91	3.94986459096851	0.965	0.146	T1:Photoreceptor cholinergic neurons_74	bf2-522
0.954	1.94350948630471	0.908	3.97456761703075	0.965	0.078	T1:Photoreceptor cholinergic neurons_74	bf10-601
0.953	1.78894109821691	0.906	2.74448636851495	0.996	0.546	T1:Photoreceptor cholinergic neurons_74	bf14-38
0.952	1.21089882722893	0.904	1.89735505420217	0.996	0.85	T1:Photoreceptor cholinergic neurons_74	bf18-542
0.951	1.59516061953018	0.902	2.74712083687889	0.977	0.108	T1:Photoreceptor cholinergic neurons_74	bf3-486
0.95	1.15596319741689	0.9	1.791761488198	1	0.878	T1:Photoreceptor cholinergic neurons_74	bf3-560
0.945	1.21409982109065	0.89	1.9971242478829	0.981	0.717	T1:Photoreceptor cholinergic neurons_74	bf4-744
0.939	1.84928064233445	0.878	4.62871762753008	0.914	0.12	T1:Photoreceptor cholinergic neurons_74	bf8-1064
0.939	1.45627551734073	0.878	2.46205986313455	0.973	0.585	T1:Photoreceptor cholinergic neurons_74	bf2-303
0.935	1.5703868178385	0.87	2.98323179252704	0.969	0.256	T1:Photoreceptor cholinergic neurons_74	bf1620-1175
0.934	1.58517510601477	0.868	3.41942903862434	0.938	0.213	T1:Photoreceptor cholinergic neurons_74	bf11-975
0.93	1.59820966456622	0.86	3.75975645303352	0.926	0.109	T1:Photoreceptor cholinergic neurons_74	bf18-654
0.93	1.3091064736867	0.86	1.99478653847436	0.996	0.764	T1:Photoreceptor cholinergic neurons_74	bf10-838
0.929	1.29383849679837	0.858	2.26640402006233	0.969	0.536	T1:Photoreceptor cholinergic neurons_74	bf4-596
0.928	1.51316574318527	0.856	2.74914007428974	0.988	0.208	T1:Photoreceptor cholinergic neurons_74	bf5-917
0.928	0.950583057051356	0.856	1.3942358137378	1	0.984	T1:Photoreceptor cholinergic neurons_74	bf3-1245
0.928	1.20432226062308	0.856	1.89159852269541	0.996	0.732	T1:Photoreceptor cholinergic neurons_74	bf11-926
0.927	1.18786961469442	0.854	1.96888752539764	0.984	0.686	T1:Photoreceptor cholinergic neurons_74	bf1-778
0.927	0.968841936491518	0.854	1.51446803347718	0.992	0.875	T1:Photoreceptor cholinergic neurons_74	bf1-1060
0.927	1.38331988454392	0.854	2.5351110481481	0.973	0.42	T1:Photoreceptor cholinergic neurons_74	bf1-1026
0.927	1.4605170799465	0.854	3.06008488872011	0.949	0.277	T1:Photoreceptor cholinergic neurons_74	bf11-303
0.926	1.18166340357931	0.852	1.90578687676425	0.988	0.759	T1:Photoreceptor cholinergic neurons_74	bf3-251
0.926	1.73705943938543	0.852	3.59883015472895	0.926	0.121	T1:Photoreceptor cholinergic neurons_74	bf3-148
0.926	1.62611499340598	0.852	2.41170565043955	1	0.567	T1:Photoreceptor cholinergic neurons_74	bf2-882
0.925	1.61221089824713	0.85	3.61535840290944	0.903	0.061	T1:Photoreceptor cholinergic neurons_74	bf1-1313
0.925	1.28595921484366	0.85	2.0204975978446	1	0.612	T1:Photoreceptor cholinergic neurons_74	bf10-297
0.924	1.43898347051264	0.848	2.51406368999502	0.984	0.351	T1:Photoreceptor cholinergic neurons_74	bf5-269
0.923	1.2437272421014	0.846	2.00622355141889	0.988	0.754	T1:Photoreceptor cholinergic neurons_74	bf5-1075
0.923	1.77905048910593	0.846	5.07626654793182	0.875	0.045	T1:Photoreceptor cholinergic neurons_74	bf1-1181
0.923	1.28013214563334	0.846	2.18445111654139	0.973	0.585	T1:Photoreceptor cholinergic neurons_74	bf11-532
0.922	1.54399931745117	0.844	2.66568414958547	0.984	0.196	T1:Photoreceptor cholinergic neurons_74	bf4-494
0.922	1.24311525577445	0.844	1.92833056136176	0.992	0.739	T1:Photoreceptor cholinergic neurons_74	bf3-1404
0.918	1.43089549603588	0.836	2.50527806737506	0.981	0.26	T1:Photoreceptor cholinergic neurons_74	bf1-309
0.918	1.32744761396731	0.836	2.04798908857921	1	0.504	T1:Photoreceptor cholinergic neurons_74	bf15-377
