p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.29360383868873e-217	4.69176369304029	0.615	0.07	2.43029353174451e-213	Astrocytes	Glud1
1.00534993865268e-216	5.30033408128933	0.435	0.012	1.88875092974678e-212	Astrocytes	Sox9
1.88696066194641e-213	3.91782967512493	0.93	0.372	3.54503299559871e-209	Astrocytes	Mt3
1.19544599823426e-211	5.17773974060488	0.442	0.015	2.2458843968827e-207	Astrocytes	Timp4
1.65397816169189e-209	8.44775464429185	0.379	0.004	3.10732877237056e-205	Astrocytes	Itih3
3.59757943879908e-209	6.86076205656425	0.4	0.008	6.75877249167183e-205	Astrocytes	Agt
4.74007623409951e-205	6.09754506830391	0.416	0.012	8.90518122100274e-201	Astrocytes	F3
3.79623612881092e-200	4.74469447553799	0.477	0.029	7.13198881519708e-196	Astrocytes	Nkain4
5.53423039988985e-200	3.05457188019314	0.718	0.122	1.03971586522731e-195	Astrocytes	Serpine2
1.85281329733618e-198	2.63421290236285	0.628	0.071	3.48088034170548e-194	Astrocytes	Cxcl14
1.17952983736616e-192	5.36680813317541	0.383	0.009	2.2159827054598e-188	Astrocytes	Gjb6
4.02621066442136e-192	3.64444330179446	0.757	0.18	7.56404197524842e-188	Astrocytes	Ntrk2
1.24386580600174e-191	6.65831732864667	0.37	0.007	2.33685068973548e-187	Astrocytes	Tlcd1
3.37311684241386e-190	4.62597211748567	0.446	0.024	6.33707461184292e-186	Astrocytes	Hes5
3.55462849095327e-189	4.96396953640648	0.451	0.027	6.67808054595391e-185	Astrocytes	Tmem47
6.24419153684208e-187	5.91518931020937	0.383	0.011	1.17309626402652e-182	Astrocytes	Ednrb
4.90710420185676e-184	4.31321923867837	0.414	0.02	9.2189766640283e-180	Astrocytes	Lxn
5.19932644715629e-182	5.0385927278241	0.427	0.024	9.76797459627251e-178	Astrocytes	Tst
1.27979614470327e-179	7.40984994471608	0.337	0.005	2.40435301705404e-175	Astrocytes	Phkg1
3.19059370394775e-179	2.87685966390451	0.867	0.279	5.99416839160664e-175	Astrocytes	Glul
2.67647627185964e-178	2.78346850887305	0.869	0.281	5.0282959719427e-174	Astrocytes	Dbi
7.77834491854785e-177	4.63544047432307	0.411	0.021	1.46131765984758e-172	Astrocytes	Pbxip1
9.2354525471999e-177	7.46374469236411	0.326	0.004	1.73506447004244e-172	Astrocytes	Gfap
1.04385260296272e-173	4.08311671297896	0.486	0.042	1.96108588518606e-169	Astrocytes	Fxyd1
5.25827037476e-173	4.58116275199339	0.462	0.039	9.87871255306161e-169	Astrocytes	Hepacam
9.02810813893994e-171	5.71456970127798	0.352	0.011	1.69611067606265e-166	Astrocytes	Sdc4
1.3717501434715e-169	3.33045865834355	0.7	0.145	2.5771069945399e-165	Astrocytes	Slc6a1
2.36184105524399e-169	3.3980257971683	0.586	0.085	4.43719079048688e-165	Astrocytes	S100a1
2.33096433037523e-168	3.8314959211889	0.67	0.143	4.37918268747594e-164	Astrocytes	Cspg5
1.76600668303328e-167	5.00899768169379	0.453	0.039	3.31779675541462e-163	Astrocytes	Fjx1
8.67272110234871e-165	5.29403492021435	0.35	0.012	1.62934411349825e-160	Astrocytes	Eva1a
4.96677018431523e-164	4.99095635112658	0.453	0.041	9.33107114527303e-160	Astrocytes	Ncan
2.86505877754217e-162	4.64410888976745	0.418	0.031	5.38258592536847e-158	Astrocytes	Pygb
1.10930078229587e-160	6.34056003761557	0.311	0.006	2.08404337969925e-156	Astrocytes	Dbx2
8.13785524729575e-159	8.3935035305336	0.28	0.001	1.52885886530945e-154	Astrocytes	Lcat
2.17335996645104e-157	5.07160595818243	0.425	0.036	4.08309136897156e-153	Astrocytes	Fbxo2
1.55812357043933e-156	3.39866417386803	0.567	0.083	2.92724675178436e-152	Astrocytes	Id3
5.2470470932469e-155	3.75025917779045	0.606	0.112	9.85762737408296e-151	Astrocytes	Kcnj10
3.68260341949665e-153	6.27054439898818	0.309	0.008	6.91850704420835e-149	Astrocytes	Lfng
1.94657637162284e-149	3.68412162779346	0.807	0.337	3.65703302936782e-145	Astrocytes	Cpe
8.10060814077454e-144	6.05073630807322	0.293	0.008	1.52186125140731e-139	Astrocytes	Abhd3
2.17872137599478e-138	4.22356448956235	0.442	0.053	4.0931638490814e-134	Astrocytes	Luzp2
5.02860114929327e-138	4.33320744646153	0.403	0.039	9.44723297917727e-134	Astrocytes	Adgrg1
7.32994003421553e-137	5.61102235511641	0.361	0.027	1.37707583422807e-132	Astrocytes	Hopx
4.43640673017173e-133	3.72741738361326	0.444	0.058	8.33467732397363e-129	Astrocytes	Asrgl1
7.92671299571372e-133	4.31766518100718	0.352	0.026	1.48919157050474e-128	Astrocytes	Fam181b
2.21083839022403e-132	5.71123765665186	0.289	0.011	4.15350208371389e-128	Astrocytes	Sfxn5
2.47041886215455e-131	5.03261799247366	0.313	0.017	4.64117591632976e-127	Astrocytes	Rgma
1.55060532977662e-130	2.00979418259662	0.648	0.155	2.91312223305134e-126	Astrocytes	Cd63
2.33821456686547e-130	4.11294240275753	0.383	0.037	4.39280370677015e-126	Astrocytes	Adcyap1r1
3.2945574159447e-128	6.89991163776342	0.236	0.002	6.1894850173353e-124	Astrocytes	Lgi4
3.8516025824983e-126	4.95056194563552	0.311	0.018	7.23600577173956e-122	Astrocytes	Plxnb1
5.44548472609411e-126	4.80859365885231	0.313	0.019	1.0230432154913e-121	Astrocytes	Slc38a3
6.17081397167361e-125	5.0275818312668	0.319	0.021	1.15931082085832e-120	Astrocytes	Cdc42ep4
9.17667724498414e-125	3.66060129204417	0.37	0.035	1.72402235401517e-120	Astrocytes	Nrarp
1.29163999156265e-124	4.23655065145651	0.389	0.043	2.42660405214875e-120	Astrocytes	Fads1
1.36552423408119e-123	7.87376722274271	0.223	0.002	2.56541037856833e-119	Astrocytes	Aldh1l1
5.5379760354501e-123	2.89180196053455	0.567	0.119	1.04041955778001e-118	Astrocytes	Ramp1
6.64269415622752e-123	4.84169830361671	0.252	0.006	1.24796295113046e-118	Astrocytes	Grin2c
1.07457629884543e-122	5.86829955817781	0.254	0.007	2.0188064926409e-118	Astrocytes	Lrig1
2.12603638919248e-122	5.49893412050543	0.287	0.014	3.9941845643759e-118	Astrocytes	Id4
4.40779138476122e-122	2.35245855632173	0.492	0.077	8.28091767455091e-118	Astrocytes	Rgcc
1.56291573278995e-119	3.46941616640372	0.455	0.073	2.93624978719248e-115	Astrocytes	Metrn
7.54735249430872e-119	2.19247485002393	0.88	0.484	1.41792111310578e-114	Astrocytes	Ckb
2.98505641117907e-118	3.45647566646596	0.554	0.129	5.60802547968213e-114	Astrocytes	Gstm5
3.57271711959738e-118	3.50825282348155	0.403	0.05	6.7120636525876e-114	Astrocytes	2310022B05Rik
1.22685875615251e-116	7.15392882487597	0.219	0.003	2.30489954518372e-112	Astrocytes	Prodh
1.53590722387034e-116	4.43617605501861	0.289	0.017	2.88550890148521e-112	Astrocytes	Appl2
1.73429494123501e-116	2.83185847512223	0.326	0.025	3.25821990609822e-112	Astrocytes	Igfbp2
7.22885301883117e-114	4.07515774652196	0.352	0.037	1.35808461664781e-109	Astrocytes	Gm2a
2.72721534022412e-110	3.13344643272426	0.427	0.065	5.12361945967906e-106	Astrocytes	Timp3
1.64279187012489e-108	2.56272229363392	0.781	0.399	3.08631308640363e-104	Astrocytes	Prnp
2.16147240153372e-108	3.00479126589592	0.468	0.087	4.0607582007614e-104	Astrocytes	Id2
9.31209512855865e-108	3.12487561565131	0.379	0.047	1.74946331180231e-103	Astrocytes	Mdk
1.74580170389705e-107	9.29311199594826	0.188	0	3.27983766111139e-103	Astrocytes	Acot11
5.21853973675809e-107	8.16335538846644	0.193	0.001	9.80407060344743e-103	Astrocytes	Slc39a12
1.34753147255484e-106	4.15623105330852	0.341	0.038	2.53160737748878e-102	Astrocytes	Dag1
1.55878243912618e-103	1.52778103436107	0.932	0.55	2.92848456838635e-99	Astrocytes	Cd81
3.85969629530719e-103	5.47863724723162	0.228	0.009	7.25121142999362e-99	Astrocytes	Psd2
2.00222605849987e-102	4.70346129048036	0.295	0.026	3.7615820961037e-98	Astrocytes	Nim1k
2.12578754372302e-100	4.26087225637225	0.3	0.029	3.99371705839243e-96	Astrocytes	Agpat5
2.71373385652214e-100	7.52082285569141	0.186	0.002	5.09829179624814e-96	Astrocytes	Arhgef26
8.9737307371977e-99	4.62407293303953	0.252	0.016	1.68589479359733e-94	Astrocytes	Slc27a1
2.52454651307167e-98	3.89377407040772	0.328	0.039	4.74286553410775e-94	Astrocytes	Tprkb
1.11308858347244e-97	7.24838559484428	0.179	0.002	2.09115952176968e-93	Astrocytes	Cbs
3.31481904833521e-97	3.18689820225208	0.468	0.104	6.22755054610737e-93	Astrocytes	Rcn2
1.02979986473568e-96	7.70690966809225	0.175	0.001	1.93468500587892e-92	Astrocytes	Rfx4
1.19744094673115e-96	4.18534190128731	0.284	0.026	2.2496323066238e-92	Astrocytes	Sox2
1.41335073232709e-96	7.66713419631512	0.177	0.002	2.65526202082291e-92	Astrocytes	Entpd2
2.40203302867334e-96	2.93574546098977	0.394	0.063	4.5126994509686e-92	Astrocytes	Scrg1
2.62854969168155e-96	3.20857564746678	0.418	0.077	4.93825630576213e-92	Astrocytes	Elovl5
5.76721531535059e-96	2.96269322254326	0.466	0.105	1.08348674129491e-91	Astrocytes	Pmm1
9.80413876054983e-96	3.84195630584429	0.298	0.03	1.8419035489445e-91	Astrocytes	Prex1
2.1579962850084e-94	3.91390557815272	0.245	0.016	4.05422762064528e-90	Astrocytes	E130114P18Rik
2.44515465317194e-92	3.08021092445979	0.427	0.086	4.59371204691412e-88	Astrocytes	Lrp1
3.41666495584289e-91	4.08943295220294	0.287	0.03	6.41888845254204e-87	Astrocytes	Dtna
5.84663197311337e-91	3.2628307345496	0.4	0.075	1.09840674878881e-86	Astrocytes	Trim9
1.1055048931736e-90	4.61937005508434	0.293	0.033	2.07691204280524e-86	Astrocytes	Slc6a9
1.11062588667264e-89	4.44374699778472	0.243	0.018	2.08653285329188e-85	Astrocytes	Ddhd1
4.03836414926317e-89	4.94049790911702	0.204	0.009	7.58687472722071e-85	Astrocytes	Vcam1
1.33424323832852e-88	6.89017535943876	0.168	0.002	2.50664277184779e-84	Astrocytes	Ccdc190
2.18844478958548e-87	2.61241710813107	0.455	0.1	4.11143122619425e-83	Astrocytes	Sat1
9.08788866996755e-87	4.44253501126586	0.256	0.023	1.7073416444268e-82	Astrocytes	Ptch1
1.03213020079691e-86	3.93903448552176	0.278	0.03	1.93906300823715e-82	Astrocytes	Paqr8
7.01720284411148e-86	4.56641121901496	0.232	0.017	1.31832189832322e-81	Astrocytes	Slc1a4
3.02836739394391e-85	3.13847111174356	0.348	0.054	5.68939382300243e-81	Astrocytes	Thrsp
1.34611549778873e-84	3.80364627557741	0.293	0.037	2.52894718569568e-80	Astrocytes	Ddah1
1.44189940467588e-84	7.66692167627963	0.166	0.003	2.70889641156458e-80	Astrocytes	Plcd4
2.96675277355524e-84	4.33072946908861	0.228	0.017	5.57363843567823e-80	Astrocytes	Paqr7
1.44665946439108e-83	1.24275999238058	0.84	0.357	2.71783913575152e-79	Astrocytes	Scd2
2.31871441805386e-83	4.32901536386417	0.269	0.029	4.35616877719778e-79	Astrocytes	Smox
3.1519734602433e-83	4.01429987350823	0.23	0.017	5.92161253975909e-79	Astrocytes	Prex2
1.76595553163019e-82	7.23092564967766	0.155	0.002	3.31770065727364e-78	Astrocytes	Ppp1r3c
5.38038951354497e-82	4.66650956114265	0.201	0.011	1.01081377790969e-77	Astrocytes	Cyp2d22
2.77105152017404e-81	3.35443899136403	0.341	0.058	5.20597449095097e-77	Astrocytes	Kcnk1
3.81446106950981e-81	3.73229397267262	0.291	0.038	7.16622801128809e-77	Astrocytes	Cntfr
1.65371376517572e-80	4.10033871465383	0.263	0.029	3.10683205063563e-76	Astrocytes	Chpt1
3.57950071981134e-79	8.4420982513203	0.142	0.001	6.72480800230956e-75	Astrocytes	Slc14a1
6.34085058819786e-79	4.65765470713907	0.23	0.02	1.19125560000473e-74	Astrocytes	Gna13
6.86361908391661e-79	2.40784369996938	0.508	0.149	1.28946811729541e-74	Astrocytes	Mid1ip1
7.30610390479806e-79	3.65702234813821	0.28	0.036	1.37259774059441e-74	Astrocytes	Kcnn2
5.30154376751566e-78	5.55394185425285	0.16	0.004	9.96001027603166e-74	Astrocytes	Slc7a2
9.38886369603916e-78	3.26589560025629	0.387	0.086	1.76388582257488e-73	Astrocytes	Ahcyl1
2.49883385804877e-77	0.479950821717766	0.81	0.414	4.69455916911622e-73	Astrocytes	Ptn
8.84069422384046e-76	3.03635636814872	0.403	0.096	1.66090122383291e-71	Astrocytes	Camk2g
9.09961960003394e-76	4.77899543601604	0.179	0.009	1.70954553425838e-71	Astrocytes	Acss1
4.44348180910826e-75	2.00972090165684	0.759	0.368	8.34796927477169e-71	Astrocytes	Gpm6b
5.22906107099602e-75	4.13065975829377	0.212	0.017	9.82383703408022e-71	Astrocytes	Ezr
1.60470081202883e-74	2.98828283602785	0.361	0.074	3.01475141555856e-70	Astrocytes	Ttyh3
1.85065442704894e-74	9.10199976726556	0.131	0	3.47682447209685e-70	Astrocytes	Ppp1r3g
2.76817546271544e-74	3.12908335148253	0.287	0.041	5.2005712418035e-70	Astrocytes	Oat
6.27698704792028e-74	4.41674182665216	0.217	0.019	1.17925755669278e-69	Astrocytes	Itpkb
1.33779595542791e-73	4.27433041350791	0.188	0.011	2.51331726146242e-69	Astrocytes	Axl
1.39811203943512e-73	4.32152427588457	0.186	0.011	2.62663308848676e-69	Astrocytes	Msi1
2.71122893833961e-73	6.06514293678164	0.149	0.004	5.09358580645863e-69	Astrocytes	Gpc5
2.95301080006948e-72	10.885290198113	0.125	0	5.54782139009054e-68	Astrocytes	Atp13a4
5.53292771237651e-72	5.91364206611757	0.142	0.003	1.03947112932417e-67	Astrocytes	Fam20a
9.58553740581704e-72	4.1467540393952	0.236	0.026	1.80083491243085e-67	Astrocytes	Hacd2
2.33988691821596e-71	4.42032884859187	0.21	0.018	4.39594555325232e-67	Astrocytes	Padi2
3.28832269391548e-71	4.64932806232696	0.186	0.012	6.177771845059e-67	Astrocytes	Naaa
3.85138784512242e-71	7.06126355850031	0.136	0.002	7.23560234463148e-67	Astrocytes	Adora2b
1.51869903863015e-70	1.23791858601181	0.44	0.108	2.85317988387446e-66	Astrocytes	Tubb2b
2.73004778720347e-70	2.40805705795988	0.405	0.098	5.12894077781915e-66	Astrocytes	Cnn3
8.08582279477125e-70	4.18465624777638	0.179	0.011	1.51908352845368e-65	Astrocytes	Slc13a3
9.76252822958023e-70	3.51638150611207	0.228	0.024	1.83408617849124e-65	Astrocytes	Rorb
7.06143573315849e-69	7.26555559625188	0.127	0.001	1.32663193118848e-64	Astrocytes	Dio2
1.63973656150082e-68	2.68449771592331	0.392	0.098	3.08057307809159e-64	Astrocytes	Gprc5b
2.24191749562206e-68	4.07470194891877	0.212	0.021	4.21189039902517e-64	Astrocytes	Daam2
4.53772436500818e-68	2.23493874514317	0.536	0.193	8.52502276454087e-64	Astrocytes	Lsamp
4.40322308464009e-67	3.40034979960176	0.311	0.059	8.27233520911334e-63	Astrocytes	Myo6
1.30005131878971e-66	3.93495261580966	0.16	0.008	2.44240641261023e-62	Astrocytes	Wnt7a
1.57350954680711e-66	4.10476260403746	0.197	0.017	2.95615238558651e-62	Astrocytes	Slc20a2
4.24733661153568e-66	3.82015391225981	0.234	0.029	7.97947129209209e-62	Astrocytes	Zfyve21
1.08530340262719e-65	4.64890909685783	0.199	0.018	2.0389595025157e-61	Astrocytes	Srebf1
2.11747130805751e-65	2.88605038593032	0.385	0.099	3.97809334644765e-61	Astrocytes	Acsl3
4.33586160702917e-65	2.61448144942144	0.254	0.036	8.14578320112571e-61	Astrocytes	Sash1
5.635577467138e-65	3.31685549630425	0.271	0.044	1.05875593875122e-60	Astrocytes	Tmem229a
1.11007125344583e-64	4.46324994667614	0.171	0.011	2.08549086384869e-60	Astrocytes	Lhx2
1.13975277301532e-64	3.39173908106198	0.234	0.03	2.14125353466389e-60	Astrocytes	Myo10
3.65191232206589e-64	1.10478218457339	0.468	0.129	6.86084767946518e-60	Astrocytes	S100b
3.93153071233703e-64	4.68465342491274	0.149	0.007	7.38616674926757e-60	Astrocytes	Gpld1
4.54664933363964e-63	5.18385731581468	0.129	0.003	8.5417901031088e-59	Astrocytes	Slc15a2
1.51511105900366e-62	3.17747926354775	0.265	0.043	2.84643914655018e-58	Astrocytes	Arxes2
1.9148583081464e-62	6.90161737542822	0.118	0.002	3.59744430351464e-58	Astrocytes	Cd38
3.96001859229531e-62	4.35383053557985	0.16	0.01	7.43968692934519e-58	Astrocytes	Klf15
4.07838919313559e-62	6.04363278607673	0.125	0.003	7.66206977714383e-58	Astrocytes	Elovl2
5.07450091880498e-62	4.7364423675849	0.195	0.019	9.53346487615892e-58	Astrocytes	Itga6
7.52315815304685e-62	1.84030334947772	0.567	0.208	1.41337572221291e-57	Astrocytes	S100a16
1.34620595086675e-61	5.07664147716721	0.151	0.008	2.52911711989336e-57	Astrocytes	Vegfa
1.8880755305929e-61	1.77315074808592	0.639	0.295	3.54712749932489e-57	Astrocytes	Ldhb
1.89175076120712e-61	3.248017588736	0.232	0.032	3.55403215507982e-57	Astrocytes	Adk
2.30668501100272e-61	7.15563541687062	0.114	0.001	4.33356913017081e-57	Astrocytes	Hsd11b1
3.76615142354202e-61	3.67856138412997	0.197	0.02	7.0754686794084e-57	Astrocytes	Oaf
4.44911402514851e-61	1.37048617501951	0.67	0.302	8.3585505190465e-57	Astrocytes	Zbtb20
4.99558169530958e-61	2.3730159831263	0.65	0.362	9.3851993309781e-57	Astrocytes	Tspan7
2.18719533489985e-60	2.50779892916151	0.278	0.051	4.10908387567635e-56	Astrocytes	Ugp2
2.10126009588717e-59	3.94224039451364	0.19	0.02	3.94763734214323e-55	Astrocytes	Il18
2.94378200143653e-59	3.73664651060302	0.204	0.024	5.5304832460988e-55	Astrocytes	Slc41a1
2.50868015458794e-58	5.63893495246824	0.116	0.002	4.71305740642437e-54	Astrocytes	Adhfe1
3.53509344605031e-58	2.66836496657573	0.267	0.048	6.64138005709472e-54	Astrocytes	Pfkm
3.77967706671709e-58	4.9950913947174	0.12	0.003	7.1008793052414e-54	Astrocytes	Gldc
8.81062473975412e-58	4.07383755151624	0.168	0.014	1.65525206985761e-53	Astrocytes	Emp2
1.40659705249437e-57	3.7036551399033	0.295	0.063	2.64257388252117e-53	Astrocytes	Pitpnc1
3.13309917169473e-57	6.19951655054468	0.116	0.003	5.88615341386289e-53	Astrocytes	Phka1
3.39795538164721e-57	4.18496928288976	0.186	0.02	6.38373877550061e-53	Astrocytes	Npas3
9.92534543199106e-57	3.04475111009771	0.267	0.05	1.86467464630816e-52	Astrocytes	Chst2
1.25700438633961e-56	4.41412644732938	0.171	0.016	2.36153414061623e-52	Astrocytes	Pgm2
4.24804413420626e-56	3.11711459781497	0.214	0.03	7.98080051493329e-52	Astrocytes	Mras
5.78801071457534e-56	6.09125950123672	0.114	0.003	1.08739357294727e-51	Astrocytes	Pygm
1.10262635572917e-55	3.42543390062242	0.208	0.028	2.0715041345084e-51	Astrocytes	Trps1
2.13751597357701e-55	4.6553722999892	0.131	0.006	4.01575125955914e-51	Astrocytes	Tom1l1
2.58103079134081e-55	4.44117229727421	0.151	0.011	4.84898254769197e-51	Astrocytes	Lrrc8a
2.62570843765585e-55	2.41133378649497	0.19	0.021	4.93291844182405e-51	Astrocytes	Mgst1
2.94349207007594e-55	1.64895211129884	0.72	0.464	5.52993855205167e-51	Astrocytes	Psap
4.33650446029167e-55	6.57823951105197	0.103	0.001	8.14699092954995e-51	Astrocytes	Fam227b
4.97314355383352e-55	6.19792004513752	0.103	0.001	9.34304479458703e-51	Astrocytes	Gli3
9.11761658608625e-55	4.67822266614725	0.14	0.009	1.71292662802802e-50	Astrocytes	Soat1
9.51457575220414e-55	5.40162496709358	0.118	0.004	1.78750334656659e-50	Astrocytes	Cyp2j9
1.46686552666018e-54	5.56171967180495	0.109	0.002	2.75580026493648e-50	Astrocytes	Kcnj16
6.85107974688937e-54	7.28189838415864	0.101	0.001	1.28711235204811e-49	Astrocytes	Igsf1
1.53170790017177e-53	3.59208709733565	0.188	0.023	2.87761963205271e-49	Astrocytes	Trib2
4.28481819058202e-53	7.93736350411994	0.094	0	8.04988793464644e-49	Astrocytes	Etnppl
4.67229492324656e-53	3.95311363417879	0.149	0.011	8.77784047230331e-49	Astrocytes	Sall2
6.37323465594603e-53	2.19908900725815	0.414	0.136	1.19733959481258e-48	Astrocytes	Atp6v0e
6.86535698530971e-53	1.94859255261418	0.442	0.153	1.28979461683014e-48	Astrocytes	Sirpa
1.02888387588986e-52	3.91021002898693	0.195	0.025	1.93296413763428e-48	Astrocytes	Tnfrsf19
2.37800706265066e-52	2.89264971371879	0.267	0.055	4.46756186860179e-48	Astrocytes	Rab34
6.37948164268315e-52	3.65091204589499	0.155	0.014	1.19851321621088e-47	Astrocytes	Eps8
6.86325060908371e-52	3.63723266102159	0.195	0.026	1.28939889192856e-47	Astrocytes	Zcchc24
7.35533929134023e-52	8.20158359002771	0.092	0	1.38184759266409e-47	Astrocytes	Gdpd2
2.17830486417968e-51	2.38729883124709	0.435	0.158	4.09238134833437e-47	Astrocytes	Eno1
4.07467674507504e-51	3.50457357242072	0.168	0.018	7.65509520097248e-47	Astrocytes	Smpdl3a
8.03920770313097e-51	4.16303741264714	0.138	0.01	1.51032595118722e-46	Astrocytes	Slc12a4
1.04360234571114e-50	2.45882137606821	0.365	0.111	1.96061572688752e-46	Astrocytes	Dbp
1.67503208295438e-50	4.58895555286863	0.129	0.008	3.14688277424639e-46	Astrocytes	Rgs20
1.99464965410037e-50	3.57680112372657	0.168	0.018	3.74734830515837e-46	Astrocytes	Snta1
2.2443859766228e-50	7.59067712701325	0.092	0.001	4.21652793428125e-46	Astrocytes	Bmpr1b
9.13360005042104e-50	2.69063689462201	0.228	0.04	1.7159294414726e-45	Astrocytes	Ddt
2.22439792366127e-49	4.44438971274973	0.12	0.006	4.17897637918242e-45	Astrocytes	Mmp14
2.78996013159382e-49	4.17439082807536	0.138	0.011	5.24149809922531e-45	Astrocytes	Sorcs2
3.39349594986694e-49	6.02634149467759	0.116	0.006	6.37536084101503e-45	Astrocytes	Paqr6
3.8852542110494e-49	5.06668816285689	0.114	0.005	7.29922708629851e-45	Astrocytes	Baalc
4.20611006866636e-49	3.22252800763867	0.175	0.021	7.90201898600349e-45	Astrocytes	Tmem100
6.30084849199584e-49	3.43490083060671	0.195	0.028	1.18374040619126e-44	Astrocytes	Bcl2
8.62502510216888e-49	2.20546081374909	0.372	0.12	1.62038346594447e-44	Astrocytes	Mgll
9.67428047301034e-49	5.4750266394014	0.107	0.004	1.81750707246445e-44	Astrocytes	Prrx1
1.09176913087352e-48	3.63156878059869	0.094	0.002	2.05110666617208e-44	Astrocytes	Igdcc4
1.5894489019726e-48	3.26928211070402	0.208	0.034	2.98609765213592e-44	Astrocytes	Pou3f3
1.99225948470788e-48	4.8295176993278	0.125	0.008	3.74285789392069e-44	Astrocytes	Rapgef3
9.21871106992963e-48	3.20265161826232	0.217	0.037	1.73191924870768e-43	Astrocytes	S100a6
9.24634891260777e-48	4.29724169159682	0.138	0.011	1.73711157021162e-43	Astrocytes	Rftn2
1.03715712990069e-47	1.54784833898354	0.674	0.416	1.94850709994443e-43	Astrocytes	Tspan3
1.70932793152714e-47	2.94595964081027	0.223	0.041	3.21131438496004e-43	Astrocytes	Add3
1.88603795330279e-47	5.04235827633376	0.105	0.004	3.54329950286996e-43	Astrocytes	Retsat
1.89696204232303e-47	4.26784393975813	0.14	0.012	3.56382258891228e-43	Astrocytes	Pou3f2
2.8744176151651e-47	3.4580362379675	0.179	0.024	5.40016837361068e-43	Astrocytes	Eci1
3.55404222189487e-47	2.95440309352054	0.269	0.064	6.67697912227389e-43	Astrocytes	Gabrb1
3.87998448998437e-47	3.00401850160289	0.243	0.05	7.28932686133363e-43	Astrocytes	Pon2
5.6559311936883e-47	3.62105744849448	0.136	0.011	1.06257979335822e-42	Astrocytes	Slc7a11
9.45832848844087e-47	4.26206834461815	0.14	0.013	1.77693617312339e-42	Astrocytes	Smpd2
