myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
1	8.55062625690189	1	18.5837792186384	1	0.004	Choroid plexus epithelial cells	Ttr
1	1.9624733869535	1	11.3681692922757	1	0.001	Choroid plexus epithelial cells	Folr1
0.985	2.59967190488558	0.97	4.57985448030753	1	0.288	Choroid plexus epithelial cells	Arl6ip1
0.944	1.27208523823678	0.888	2.1145541742357	1	0.502	Choroid plexus epithelial cells	Psap
0.94	0.459057721799414	0.88	0.693529065110097	1	0.515	Choroid plexus epithelial cells	Bsg
0.937	1.5423642589674	0.874	11.9195474880189	0.875	0	Choroid plexus epithelial cells	Tmem72
0.937	2.31421606453046	0.874	10.9138343701346	0.875	0.002	Choroid plexus epithelial cells	Kl
0.936	2.09308557133229	0.872	7.18196967428372	0.875	0.016	Choroid plexus epithelial cells	Htr2c
0.934	2.03468415561032	0.868	6.21650275077379	0.875	0.033	Choroid plexus epithelial cells	Slc4a10
0.932	1.8353687391459	0.864	6.58317858030982	0.875	0.015	Choroid plexus epithelial cells	Trpm3
0.93	1.73463194044514	0.86	6.00775756510392	0.875	0.025	Choroid plexus epithelial cells	Slc4a2
0.928	1.72627262100058	0.856	5.16568543389293	0.875	0.023	Choroid plexus epithelial cells	Rbp1
0.928	1.67018747976536	0.856	4.54172249500693	0.875	0.015	Choroid plexus epithelial cells	Igf2
0.925	1.43653385638849	0.85	2.78908580997098	1	0.247	Choroid plexus epithelial cells	Hsp90b1
0.918	2.14748438887935	0.836	3.9948345876526	0.875	0.069	Choroid plexus epithelial cells	Igfbp2
0.916	1.26414307440749	0.832	4.24659903689026	0.875	0.045	Choroid plexus epithelial cells	Vat1l
0.915	1.98691379113649	0.83	4.23544676120847	0.875	0.134	Choroid plexus epithelial cells	Hspa5
0.914	1.01638213914083	0.828	1.93038584849292	1	0.382	Choroid plexus epithelial cells	Calr
0.9	1.73111064265022	0.8	3.48351635369747	0.875	0.191	Choroid plexus epithelial cells	Cntn1
0.9	1.72135834416063	0.8	3.36514370905577	0.875	0.108	Choroid plexus epithelial cells	Fxyd1
0.897	1.97621165111422	0.794	3.43844263847528	0.875	0.284	Choroid plexus epithelial cells	mt-Co1
0.89	1.2496449026432	0.78	2.28575994184667	1	0.365	Choroid plexus epithelial cells	Ndufa1
0.876	0.487708643385024	0.752	0.850682869238215	1	0.184	Choroid plexus epithelial cells	Clu
0.873	1.47108387606273	0.746	7.10049573134085	0.75	0.004	Choroid plexus epithelial cells	Calml4
0.872	1.67201105395624	0.744	7.01650939408478	0.75	0.011	Choroid plexus epithelial cells	Abhd2
0.872	1.12071063820695	0.744	6.93629723150626	0.75	0.006	Choroid plexus epithelial cells	Car12
0.871	1.57593908351075	0.742	6.93124907572315	0.75	0.009	Choroid plexus epithelial cells	Msx1
0.87	1.6659129079933	0.74	6.61974057636577	0.75	0.018	Choroid plexus epithelial cells	Cab39l
0.86	1.89560009737645	0.72	5.36679943035315	0.75	0.041	Choroid plexus epithelial cells	Sgk1
0.86	1.26517906653698	0.72	4.64911427970493	0.75	0.037	Choroid plexus epithelial cells	Cd164
0.858	0.432835120566873	0.716	0.777014157578344	0.875	0.203	Choroid plexus epithelial cells	Ctsd
0.857	1.25741984693651	0.714	4.45506165444746	0.75	0.04	Choroid plexus epithelial cells	Wls
0.856	1.33445899876406	0.712	4.34717956716175	0.75	0.041	Choroid plexus epithelial cells	Slc31a1
0.851	1.35225228663879	0.702	3.85381101182316	0.75	0.073	Choroid plexus epithelial cells	Lamp2
0.848	1.00808362556522	0.696	3.62351526934706	0.75	0.045	Choroid plexus epithelial cells	Ezr
0.838	0.889281423186483	0.676	1.46605837425738	1	0.62	Choroid plexus epithelial cells	Atp5g1
0.821	0.866216141304161	0.642	1.6912194032442	0.875	0.382	Choroid plexus epithelial cells	Atp5a1
0.818	0.943878383280959	0.636	2.39705618060561	0.75	0.133	Choroid plexus epithelial cells	Atp1b3
0.812	1.05000920093485	0.624	8.61105628268548	0.625	0.001	Choroid plexus epithelial cells	Kcnj13
0.812	1.34696660940826	0.624	13.1177178648854	0.625	0	Choroid plexus epithelial cells	Slc4a5
0.812	1.03969440416704	0.624	10.6565280596431	0.625	0	Choroid plexus epithelial cells	Kcne2
0.811	0.973682557896148	0.622	2.34963895089967	0.75	0.118	Choroid plexus epithelial cells	Timp3
0.811	1.79091796427664	0.622	8.63586015320268	0.625	0.003	Choroid plexus epithelial cells	Prlr
0.81	0.613807185311832	0.62	1.02452212555649	1	0.705	Choroid plexus epithelial cells	Uqcrh
0.809	0.723815529139978	0.618	1.65887861866677	0.875	0.242	Choroid plexus epithelial cells	Uqcrb
0.807	1.20129336334474	0.614	6.01160294372828	0.625	0.012	Choroid plexus epithelial cells	Cgnl1
0.806	1.21254662879773	0.612	5.48312834711473	0.625	0.016	Choroid plexus epithelial cells	Dcaf12l1
0.804	0.88166371645541	0.608	2.2634381944295	0.75	0.126	Choroid plexus epithelial cells	Slc12a2
0.802	1.66884774543844	0.604	5.21451542032846	0.625	0.036	Choroid plexus epithelial cells	Stk39
0.802	1.01254362320324	0.604	2.07542856809447	0.75	0.293	Choroid plexus epithelial cells	mt-Nd5
0.801	1.11040002105366	0.602	1.84267212480832	0.875	0.6	Choroid plexus epithelial cells	Tpt1
0.797	1.29799516045975	0.594	4.39765136563111	0.625	0.037	Choroid plexus epithelial cells	Col9a3
0.796	0.959218775471861	0.592	4.21360169135231	0.625	0.031	Choroid plexus epithelial cells	Tm9sf2
0.793	0.971874857921196	0.586	2.18996790825469	0.75	0.234	Choroid plexus epithelial cells	Slc22a17
0.788	0.676162548754891	0.576	1.11624470248265	0.875	0.71	Choroid plexus epithelial cells	Uqcr11
0.788	0.601674226856938	0.576	1.126065361622	1	0.474	Choroid plexus epithelial cells	Atp5k
0.787	0.7474260018046	0.574	3.00203543977109	0.625	0.039	Choroid plexus epithelial cells	Cdkn1c
0.784	0.749464191667844	0.568	1.86254739564937	0.75	0.183	Choroid plexus epithelial cells	Uba52
0.777	0.756406295923427	0.554	2.94482172445945	0.625	0.06	Choroid plexus epithelial cells	Laptm4b
0.774	0.731030632232004	0.548	1.70381211738167	0.75	0.2	Choroid plexus epithelial cells	Atp1a1
0.772	0.941420493391674	0.544	1.61404841708484	0.875	0.6	Choroid plexus epithelial cells	Atp5e
0.767	0.977563816809974	0.534	1.95009268707892	0.75	0.308	Choroid plexus epithelial cells	Atp5g3
0.767	0.595240536125698	0.534	1.11957625452343	0.875	0.461	Choroid plexus epithelial cells	App
0.765	0.844305148311449	0.53	2.50727549728321	0.625	0.079	Choroid plexus epithelial cells	Pbxip1
0.764	0.737550736907083	0.528	2.17793027495288	0.625	0.075	Choroid plexus epithelial cells	Sox9
0.763	0.441901870005315	0.526	0.692562545912331	1	0.825	Choroid plexus epithelial cells	Rps27
0.762	0.716665420140134	0.524	1.71521755025463	0.75	0.222	Choroid plexus epithelial cells	Rpl22l1
0.76	0.958176746248022	0.52	2.83059409551535	0.625	0.112	Choroid plexus epithelial cells	Hprt
0.759	0.642198702727684	0.518	1.5411978297786	0.75	0.249	Choroid plexus epithelial cells	Atp6v1a
0.757	0.779855992364156	0.514	2.44613017331938	0.625	0.103	Choroid plexus epithelial cells	Degs1
0.756	0.50137512704681	0.512	1.04665961203787	0.875	0.382	Choroid plexus epithelial cells	Slc25a3
0.756	0.403886905316726	0.512	0.639706142685627	1	0.87	Choroid plexus epithelial cells	Cox4i1
0.753	0.707667771655427	0.506	1.45575332674313	0.75	0.348	Choroid plexus epithelial cells	Hnrnpa2b1
0.75	1.30359617973722	0.5	13.0361886391866	0.5	0	Choroid plexus epithelial cells	Cldn2
0.75	0.911329560871376	0.5	9.71593795474336	0.5	0.001	Choroid plexus epithelial cells	Col8a1
0.748	1.10097831695575	0.496	2.68163974186895	0.625	0.164	Choroid plexus epithelial cells	Ctnnb1
0.748	0.854529262107666	0.496	6.27113682858601	0.5	0.004	Choroid plexus epithelial cells	Aqp1
0.747	0.347259841603078	0.494	0.788720125518616	0.75	0.229	Choroid plexus epithelial cells	Laptm4a
0.747	0.833085483135933	0.494	2.12492114778669	0.625	0.144	Choroid plexus epithelial cells	Ctsl
0.747	1.09444134931779	0.494	6.85882504048853	0.5	0.006	Choroid plexus epithelial cells	Atp11c
0.747	1.08326207824475	0.494	6.08706019130081	0.5	0.01	Choroid plexus epithelial cells	Strip2
0.746	1.32316053620223	0.492	6.56568210331427	0.5	0.011	Choroid plexus epithelial cells	Prps2
0.745	0.975278525812412	0.49	5.47183977259948	0.5	0.01	Choroid plexus epithelial cells	Emb
0.745	1.06055737278767	0.49	5.35396820802589	0.5	0.01	Choroid plexus epithelial cells	Otx2
0.744	0.775906560575891	0.488	1.99527635283584	0.625	0.156	Choroid plexus epithelial cells	Rps27l
0.74	0.572270558335333	0.48	1.29203078833934	0.75	0.311	Choroid plexus epithelial cells	Spcs1
0.74	1.23680971528731	0.48	4.70718567412519	0.5	0.023	Choroid plexus epithelial cells	Sfrp1
0.739	0.719000823992767	0.478	4.28330812625698	0.5	0.02	Choroid plexus epithelial cells	Erlin2
0.738	0.848083370993139	0.476	4.30894695185591	0.5	0.028	Choroid plexus epithelial cells	Golph3
0.737	1.03092153192783	0.474	4.51046410903265	0.5	0.029	Choroid plexus epithelial cells	Slc23a2
0.736	0.91598263792973	0.472	4.31915650009304	0.5	0.029	Choroid plexus epithelial cells	Slc16a2
0.735	0.411255077546837	0.47	0.713445584524646	1	0.594	Choroid plexus epithelial cells	Rpl38
0.733	1.07359393437055	0.466	4.06786348354188	0.5	0.041	Choroid plexus epithelial cells	Tpp1
0.733	1.03277181940795	0.466	3.55700995238097	0.5	0.03	Choroid plexus epithelial cells	Dab2
0.733	0.783942477556952	0.466	3.82292989183827	0.5	0.03	Choroid plexus epithelial cells	Tgfb2
0.732	1.07737269358594	0.464	3.50809760551143	0.5	0.052	Choroid plexus epithelial cells	Tmem237
0.731	0.417516509983516	0.462	0.747776587135562	0.875	0.641	Choroid plexus epithelial cells	Ndufa2
0.73	0.716849822566974	0.46	3.41502683849441	0.5	0.037	Choroid plexus epithelial cells	Mrps6
0.727	0.592707405115195	0.454	1.13297647528101	0.75	0.347	Choroid plexus epithelial cells	Ldhb
0.724	0.889907376822721	0.448	3.14791022678696	0.5	0.067	Choroid plexus epithelial cells	Tmem33
0.721	0.642921135233668	0.442	2.56359570497263	0.5	0.05	Choroid plexus epithelial cells	Tob1
0.717	0.860552103351432	0.434	2.67476413838685	0.5	0.074	Choroid plexus epithelial cells	Gas6
0.717	0.526645701068235	0.434	1.52027122508161	0.625	0.173	Choroid plexus epithelial cells	Nptn
0.716	0.856096107864099	0.432	1.90463807548433	0.625	0.243	Choroid plexus epithelial cells	Anapc13
0.714	0.551051509980062	0.428	1.37415368881284	0.625	0.199	Choroid plexus epithelial cells	Eno1
0.714	0.661300833047497	0.428	2.67258616154599	0.5	0.074	Choroid plexus epithelial cells	Arid1a
0.714	0.224228901910011	0.428	0.402367197769698	0.75	0.407	Choroid plexus epithelial cells	Cpe
0.713	0.277346515161957	0.426	0.554176726770511	0.875	0.426	Choroid plexus epithelial cells	Rpl35
0.712	0.603462739338254	0.424	1.48622544167621	0.625	0.242	Choroid plexus epithelial cells	Canx
0.712	0.457171128015823	0.424	1.26804319555181	0.625	0.166	Choroid plexus epithelial cells	Gng5
0.711	0.501120578207621	0.422	1.46432445224729	0.625	0.178	Choroid plexus epithelial cells	Timp2
0.71	0.47769199012502	0.42	1.10909171217598	0.75	0.305	Choroid plexus epithelial cells	Aplp2
0.709	0.838957221522965	0.418	2.73485045193563	0.5	0.085	Choroid plexus epithelial cells	Elovl7
0.708	0.489852322445154	0.416	0.819966954312264	0.875	0.721	Choroid plexus epithelial cells	Uqcr10
0.707	0.546418029349284	0.414	1.30334540791619	0.5	0.072	Choroid plexus epithelial cells	Ppp1r1b
0.706	0.568064024740135	0.412	1.96757383717391	0.5	0.074	Choroid plexus epithelial cells	Vamp8
0.705	0.367849336563121	0.41	0.642015116460963	1	0.633	Choroid plexus epithelial cells	Rps15a
0.704	0.0639863393633073	0.408	0.132522920980885	1	0.654	Choroid plexus epithelial cells	Rpl18a
0.703	0.708530410311659	0.406	1.39259304924292	0.625	0.267	Choroid plexus epithelial cells	Ntrk2
0.701	0.733747072406583	0.402	2.13804385004037	0.5	0.119	Choroid plexus epithelial cells	Tubb4b
0.701	0.493384055242699	0.402	0.950914252707264	0.875	0.465	Choroid plexus epithelial cells	Prdx5
0.701	0.292004114721967	0.402	0.496383880727012	1	0.747	Choroid plexus epithelial cells	Uqcrq
0.948	1.77691925904341	0.896	2.89111067624952	1	0.309	Diencephalon GABAergic neurons	Nap1l5
0.894	1.21260647272938	0.788	2.12018872941878	0.968	0.358	Diencephalon GABAergic neurons	Zwint
0.864	1.22205889726575	0.728	2.69231423807056	0.839	0.164	Diencephalon GABAergic neurons	Peg3
0.851	0.880947475863277	0.702	1.66737414112717	0.935	0.384	Diencephalon GABAergic neurons	Pfdn2
0.85	1.15893682178735	0.7	1.99900593664547	0.903	0.313	Diencephalon GABAergic neurons	6330403K07Rik
0.836	1.46748913694764	0.672	3.55557548510167	0.742	0.111	Diencephalon GABAergic neurons	Impact
0.828	1.30186778173834	0.656	2.32920726539879	0.839	0.28	Diencephalon GABAergic neurons	Gap43
0.813	1.04520539249363	0.626	1.70638174733858	0.968	0.468	Diencephalon GABAergic neurons	Bex2
0.81	0.949550902283765	0.62	1.88548606490185	0.806	0.238	Diencephalon GABAergic neurons	Ahi1
0.798	1.04433088808218	0.596	1.67305945101482	0.968	0.658	Diencephalon GABAergic neurons	Gnas
0.79	0.923090789620666	0.58	1.81021903372139	0.806	0.292	Diencephalon GABAergic neurons	Nsg1
0.789	0.899282915722925	0.578	1.65971994750904	0.903	0.382	Diencephalon GABAergic neurons	Eif4a2
0.78	0.719166794783866	0.56	1.27650106971661	0.903	0.399	Diencephalon GABAergic neurons	Stmn3
0.777	0.817327576701184	0.554	1.97908019938209	0.71	0.191	Diencephalon GABAergic neurons	Tspyl4
0.775	0.757506050173541	0.55	1.33997860991901	0.839	0.431	Diencephalon GABAergic neurons	Dynll2
0.775	0.721712288973958	0.55	1.14710013718027	0.935	0.473	Diencephalon GABAergic neurons	Atp1b1
0.772	0.655189059563139	0.544	1.09497823553167	0.903	0.537	Diencephalon GABAergic neurons	Ttc3
0.761	1.01599682317871	0.522	2.39480854824975	0.677	0.183	Diencephalon GABAergic neurons	Cbarp
0.76	1.10098304836617	0.52	2.28096662559173	0.645	0.141	Diencephalon GABAergic neurons	Gad2
0.749	0.552734231590816	0.498	0.918567313613628	0.935	0.523	Diencephalon GABAergic neurons	Snrpn
0.748	0.885771708908382	0.496	1.65024506931498	0.742	0.301	Diencephalon GABAergic neurons	Syp
0.747	0.737441743529811	0.494	1.33243694500274	0.871	0.471	Diencephalon GABAergic neurons	Atp5k
0.746	0.74949914709066	0.492	1.33236355598329	0.839	0.374	Diencephalon GABAergic neurons	Gng3
0.745	1.00727406523426	0.49	2.45090614610346	0.613	0.149	Diencephalon GABAergic neurons	Ndn
0.744	0.736410427814325	0.488	1.43300769383613	0.774	0.409	Diencephalon GABAergic neurons	Cox17
0.743	1.13307271321878	0.486	3.21664689079666	0.548	0.085	Diencephalon GABAergic neurons	Tmem130
0.741	0.383691299038192	0.482	0.735234695614951	0.806	0.299	Diencephalon GABAergic neurons	Stmn2
0.737	0.462571015030471	0.474	0.799386445394189	0.903	0.602	Diencephalon GABAergic neurons	Atp5j2
0.737	0.569003590862762	0.474	1.23030170372392	0.645	0.147	Diencephalon GABAergic neurons	Gad1
0.737	0.813754753865699	0.474	2.24330949675247	0.581	0.119	Diencephalon GABAergic neurons	Gaa
0.736	0.478792281904985	0.472	0.876513571709132	0.839	0.419	Diencephalon GABAergic neurons	Ube3a
0.734	0.754050984465571	0.468	1.89228709088671	0.645	0.181	Diencephalon GABAergic neurons	Zcchc18
0.733	0.698661979589036	0.466	1.54261891766939	0.742	0.291	Diencephalon GABAergic neurons	Atp6v1b2
0.729	0.615256020678142	0.458	1.24117492966539	0.774	0.337	Diencephalon GABAergic neurons	Ywhag
0.727	0.7301354721024	0.454	1.46373441469766	0.677	0.307	Diencephalon GABAergic neurons	Stxbp1
0.727	0.453228558565124	0.454	0.694740066135746	0.903	0.425	Diencephalon GABAergic neurons	Snhg11
0.727	0.769170493924832	0.454	2.45840387706634	0.548	0.1	Diencephalon GABAergic neurons	Disp2
0.724	0.472910290311667	0.448	0.874635713682003	0.871	0.502	Diencephalon GABAergic neurons	Timm8b
0.723	0.47449268711951	0.446	0.894329672515012	0.871	0.399	Diencephalon GABAergic neurons	Map1b
0.721	0.437466377917764	0.442	0.792666964443319	0.903	0.563	Diencephalon GABAergic neurons	Ndufa6
0.716	0.178257345112682	0.432	0.272700846459378	1	0.614	Diencephalon GABAergic neurons	Tmsb10
0.711	0.616201980878222	0.422	1.52506283683375	0.613	0.214	Diencephalon GABAergic neurons	Prkacb
0.706	0.415725776250577	0.412	0.768767615156299	0.935	0.538	Diencephalon GABAergic neurons	Mrfap1
0.706	0.834688701967403	0.412	2.68318971410354	0.484	0.077	Diencephalon GABAergic neurons	Hap1
0.706	1.24296905175324	0.412	3.11846288284624	0.484	0.092	Diencephalon GABAergic neurons	Scg2
0.705	0.54754473502325	0.41	1.16765848274427	0.71	0.305	Diencephalon GABAergic neurons	Atp5g3
0.705	0.641218339934812	0.41	1.51768617492288	0.613	0.234	Diencephalon GABAergic neurons	Camta1
0.703	0.760569983045068	0.406	2.1412259207537	0.516	0.106	Diencephalon GABAergic neurons	Rab3c
0.702	0.419050653988287	0.404	0.808062095022795	0.774	0.376	Diencephalon GABAergic neurons	Rab3a
0.702	0.566158925122025	0.404	1.39036056603774	0.613	0.221	Diencephalon GABAergic neurons	Iscu
0.701	0.712129964084885	0.402	2.4696294740677	0.484	0.08	Diencephalon GABAergic neurons	Ctxn2
0.946	1.7282355536457	0.892	4.17743245884129	0.94	0.055	Diencephalon glutamatergic neurons	Tcf7l2
0.904	1.71258287207513	0.808	3.85525449101347	0.866	0.086	Diencephalon glutamatergic neurons	Ntng1
0.888	1.31888422102482	0.776	2.79345031490767	0.896	0.208	Diencephalon glutamatergic neurons	Uchl1
0.881	1.53387012428521	0.762	3.74022445848841	0.821	0.094	Diencephalon glutamatergic neurons	Rab3c
0.879	1.39228069474771	0.758	2.29477946574791	0.925	0.385	Diencephalon glutamatergic neurons	Ndrg4
0.872	1.24133975153731	0.744	2.7165040521899	0.851	0.16	Diencephalon glutamatergic neurons	Cit
0.867	1.36621033670327	0.734	2.576128268063	0.881	0.252	Diencephalon glutamatergic neurons	Thy1
0.854	1.22996334920798	0.708	2.22811668752601	0.91	0.292	Diencephalon glutamatergic neurons	Syp
0.853	0.921509848583465	0.706	1.6496144724737	0.97	0.391	Diencephalon glutamatergic neurons	Map1b
0.85	1.73627857712252	0.7	2.55402554446045	0.925	0.384	Diencephalon glutamatergic neurons	Pcp4
0.849	1.13589886928445	0.698	2.14738185373455	0.896	0.329	Diencephalon glutamatergic neurons	Ywhag
0.834	0.770794835850825	0.668	1.28739432815751	0.985	0.622	Diencephalon glutamatergic neurons	Calm3
0.83	0.754306162213092	0.66	1.37219564688544	0.91	0.29	Diencephalon glutamatergic neurons	Stmn2
0.829	1.22720405158904	0.658	2.7197305468207	0.776	0.151	Diencephalon glutamatergic neurons	Pgm2l1
0.82	1.08845487843925	0.64	2.02987417024978	0.896	0.312	Diencephalon glutamatergic neurons	Nsg2
0.818	0.811156639799544	0.636	1.28447888725961	0.97	0.467	Diencephalon glutamatergic neurons	Atp1b1
0.805	1.31586208188599	0.61	3.43192467679126	0.687	0.087	Diencephalon glutamatergic neurons	Rora
0.803	1.10334318276731	0.606	2.43008137089897	0.746	0.212	Diencephalon glutamatergic neurons	Rab6b
0.803	1.06780653003509	0.606	1.95916593436657	0.836	0.273	Diencephalon glutamatergic neurons	Gap43
0.796	0.777449032524111	0.592	1.56631333427913	0.881	0.353	Diencephalon glutamatergic neurons	Vdac1
