Dup1	Dup2
MSTRG.21148	MSTRG.26798
MSTRG.21148	MSTRG.6425
MSTRG.21148	MSTRG.7704
MSTRG.21148	MSTRG.7705
MSTRG.21148	MSTRG.7857
MSTRG.21148	MSTRG.7858
MSTRG.21148	MSTRG.7859
MSTRG.21148	MSTRG.7909
MSTRG.21148	MSTRG.7912
MSTRG.21148	MSTRG.9689
MSTRG.21148	PMZ_0003949
MSTRG.21148	PMZ_0026326
MSTRG.21148	PMZ_0036803
MSTRG.21148	PMZ_0038850
MSTRG.21148	PMZ_0048507
MSTRG.21148	PMZ_0048708
MSTRG.21149	MSTRG.21748
MSTRG.21149	MSTRG.23099
MSTRG.21149	MSTRG.23211
MSTRG.21149	MSTRG.25393
MSTRG.21149	MSTRG.25496
MSTRG.21149	MSTRG.25853
MSTRG.21149	MSTRG.26798
MSTRG.21149	MSTRG.6425
MSTRG.21149	MSTRG.7704
MSTRG.21149	MSTRG.7705
MSTRG.21149	MSTRG.7857
MSTRG.21149	MSTRG.7858
MSTRG.21149	MSTRG.7859
MSTRG.21149	MSTRG.7909
MSTRG.21149	MSTRG.7912
MSTRG.21149	MSTRG.9689
MSTRG.21149	PMZ_0003949
MSTRG.21149	PMZ_0026326
MSTRG.21149	PMZ_0036803
MSTRG.21149	PMZ_0038850
MSTRG.21149	PMZ_0048507
MSTRG.21149	PMZ_0048708
MSTRG.21748	MSTRG.23099
MSTRG.21748	MSTRG.23211
MSTRG.21748	MSTRG.25393
MSTRG.21748	MSTRG.25496
MSTRG.21748	MSTRG.25853
MSTRG.21748	MSTRG.26798
MSTRG.21748	MSTRG.6425
MSTRG.21748	MSTRG.7704
MSTRG.21748	MSTRG.7705
MSTRG.21748	MSTRG.7857
MSTRG.21748	MSTRG.7858
MSTRG.21748	MSTRG.7859
MSTRG.21748	MSTRG.7909
MSTRG.21748	MSTRG.7912
MSTRG.21748	MSTRG.9689
MSTRG.21748	PMZ_0003949
MSTRG.21748	PMZ_0026326
MSTRG.21748	PMZ_0036803
MSTRG.21748	PMZ_0038850
MSTRG.21748	PMZ_0048507
MSTRG.21748	PMZ_0048708
MSTRG.23099	MSTRG.23211
MSTRG.23099	MSTRG.25393
MSTRG.23099	MSTRG.25496
MSTRG.23099	MSTRG.25853
MSTRG.23099	MSTRG.26798
MSTRG.23099	MSTRG.6425
MSTRG.23099	MSTRG.7704
MSTRG.23099	MSTRG.7705
MSTRG.23099	MSTRG.7857
MSTRG.23099	MSTRG.7858
MSTRG.23099	MSTRG.7859
MSTRG.23099	MSTRG.7909
MSTRG.23099	MSTRG.7912
MSTRG.23099	MSTRG.9689
MSTRG.23099	PMZ_0003949
MSTRG.23099	PMZ_0026326
MSTRG.23099	PMZ_0036803
MSTRG.23099	PMZ_0038850
MSTRG.23099	PMZ_0048507
MSTRG.23099	PMZ_0048708
MSTRG.23211	MSTRG.25393
MSTRG.23211	MSTRG.25496
MSTRG.23211	MSTRG.25853
MSTRG.23211	MSTRG.26798
MSTRG.23211	MSTRG.6425
MSTRG.23211	MSTRG.7704
MSTRG.23211	MSTRG.7705
MSTRG.23211	MSTRG.7857
MSTRG.23211	MSTRG.7858
MSTRG.23211	MSTRG.7859
MSTRG.23211	MSTRG.7909
MSTRG.23211	MSTRG.7912
MSTRG.23211	MSTRG.9689
MSTRG.23211	PMZ_0003949
MSTRG.23211	PMZ_0026326
MSTRG.23211	PMZ_0036803
MSTRG.23211	PMZ_0038850
MSTRG.23211	PMZ_0048507
MSTRG.23211	PMZ_0048708
MSTRG.25393	MSTRG.25496
MSTRG.25393	MSTRG.25853
MSTRG.25393	MSTRG.26798
MSTRG.25393	MSTRG.6425
MSTRG.25393	MSTRG.7704
MSTRG.25393	MSTRG.7705
MSTRG.25393	MSTRG.7857
MSTRG.25393	MSTRG.7858
MSTRG.25393	MSTRG.7859
MSTRG.25393	MSTRG.7909
MSTRG.25393	MSTRG.7912
MSTRG.25393	MSTRG.9689
MSTRG.25393	PMZ_0003949
MSTRG.25393	PMZ_0026326
MSTRG.25393	PMZ_0036803
MSTRG.25393	PMZ_0038850
MSTRG.25393	PMZ_0048507
MSTRG.25393	PMZ_0048708
MSTRG.25496	MSTRG.25853
MSTRG.25496	MSTRG.26798
MSTRG.25496	MSTRG.6425
MSTRG.25496	MSTRG.7704
MSTRG.25496	MSTRG.7705
MSTRG.25496	MSTRG.7857
MSTRG.25496	MSTRG.7858
MSTRG.25496	MSTRG.7859
MSTRG.25496	MSTRG.7909
MSTRG.25496	MSTRG.7912
MSTRG.25496	MSTRG.9689
MSTRG.25496	PMZ_0003949
MSTRG.25496	PMZ_0026326
MSTRG.25496	PMZ_0036803
MSTRG.25496	PMZ_0038850
MSTRG.25496	PMZ_0048507
MSTRG.25496	PMZ_0048708
MSTRG.25853	MSTRG.26798
MSTRG.25853	MSTRG.6425
MSTRG.25853	MSTRG.7704
MSTRG.25853	MSTRG.7705
MSTRG.25853	MSTRG.7857
MSTRG.25853	MSTRG.7858
MSTRG.25853	MSTRG.7859
MSTRG.25853	MSTRG.7909
MSTRG.25853	MSTRG.7912
MSTRG.25853	MSTRG.9689
MSTRG.25853	PMZ_0003949
MSTRG.25853	PMZ_0026326
MSTRG.25853	PMZ_0036803
MSTRG.25853	PMZ_0038850
MSTRG.25853	PMZ_0048507
MSTRG.25853	PMZ_0048708
MSTRG.26798	MSTRG.6425
MSTRG.26798	MSTRG.7704
MSTRG.26798	MSTRG.7705
MSTRG.26798	MSTRG.7857
MSTRG.26798	MSTRG.7858
MSTRG.26798	MSTRG.7859
MSTRG.26798	MSTRG.7909
MSTRG.26798	MSTRG.7912
MSTRG.26798	MSTRG.9689
MSTRG.26798	PMZ_0003949
MSTRG.26798	PMZ_0026326
MSTRG.26798	PMZ_0036803
MSTRG.26798	PMZ_0038850
MSTRG.26798	PMZ_0048507
MSTRG.26798	PMZ_0048708
MSTRG.6425	MSTRG.7704
MSTRG.6425	MSTRG.7705
MSTRG.6425	MSTRG.7857
MSTRG.6425	MSTRG.7858
MSTRG.6425	MSTRG.7859
MSTRG.6425	MSTRG.7909
MSTRG.6425	MSTRG.7912
MSTRG.6425	MSTRG.9689
MSTRG.6425	PMZ_0003949
MSTRG.6425	PMZ_0026326
MSTRG.6425	PMZ_0036803
MSTRG.6425	PMZ_0038850
MSTRG.6425	PMZ_0048507
MSTRG.6425	PMZ_0048708
MSTRG.7704	MSTRG.7705
MSTRG.7704	MSTRG.7857
MSTRG.7704	MSTRG.7858
MSTRG.7704	MSTRG.7859
MSTRG.7704	MSTRG.7909
MSTRG.7704	MSTRG.7912
MSTRG.7704	MSTRG.9689
MSTRG.7704	PMZ_0003949
MSTRG.7704	PMZ_0026326
MSTRG.7704	PMZ_0036803
MSTRG.7704	PMZ_0038850
MSTRG.7704	PMZ_0048507
MSTRG.7704	PMZ_0048708
MSTRG.7705	MSTRG.7857
MSTRG.7705	MSTRG.7858
MSTRG.7705	MSTRG.7859
MSTRG.7705	MSTRG.7909
MSTRG.7705	MSTRG.7912
MSTRG.7705	MSTRG.9689
MSTRG.7705	PMZ_0003949
MSTRG.7705	PMZ_0026326
MSTRG.7705	PMZ_0036803
MSTRG.7705	PMZ_0038850
MSTRG.7705	PMZ_0048507
MSTRG.7705	PMZ_0048708
MSTRG.7857	MSTRG.7858
MSTRG.7857	MSTRG.7859
MSTRG.7857	MSTRG.7909
MSTRG.7857	MSTRG.7912
MSTRG.7857	MSTRG.9689
MSTRG.7857	PMZ_0003949
MSTRG.7857	PMZ_0026326
MSTRG.7857	PMZ_0036803
MSTRG.7857	PMZ_0038850
MSTRG.7857	PMZ_0048507
MSTRG.7857	PMZ_0048708
MSTRG.7858	MSTRG.7859
MSTRG.7858	MSTRG.7909
MSTRG.7858	MSTRG.7912
MSTRG.7858	MSTRG.9689
MSTRG.7858	PMZ_0003949
MSTRG.7858	PMZ_0026326
MSTRG.7858	PMZ_0036803
MSTRG.7858	PMZ_0038850
MSTRG.7858	PMZ_0048507
MSTRG.7858	PMZ_0048708
MSTRG.7859	MSTRG.7909
MSTRG.7859	MSTRG.7912
MSTRG.7859	MSTRG.9689
MSTRG.7859	PMZ_0003949
MSTRG.7859	PMZ_0026326
MSTRG.7859	PMZ_0036803
MSTRG.7859	PMZ_0038850
MSTRG.7859	PMZ_0048507
MSTRG.7859	PMZ_0048708
MSTRG.7909	MSTRG.7912
MSTRG.7909	MSTRG.9689
MSTRG.7909	PMZ_0003949
MSTRG.7909	PMZ_0026326
MSTRG.7909	PMZ_0036803
MSTRG.7909	PMZ_0038850
MSTRG.7909	PMZ_0048507
MSTRG.7909	PMZ_0048708
MSTRG.7912	MSTRG.9689
MSTRG.7912	PMZ_0003949
MSTRG.7912	PMZ_0026326
MSTRG.7912	PMZ_0036803
MSTRG.7912	PMZ_0038850
MSTRG.7912	PMZ_0048507
MSTRG.7912	PMZ_0048708
MSTRG.9689	PMZ_0003949
MSTRG.9689	PMZ_0026326
MSTRG.9689	PMZ_0036803
MSTRG.9689	PMZ_0038850
MSTRG.9689	PMZ_0048507
MSTRG.9689	PMZ_0048708
PMZ_0003949	PMZ_0026326
PMZ_0003949	PMZ_0036803
PMZ_0003949	PMZ_0038850
PMZ_0003949	PMZ_0048507
PMZ_0003949	PMZ_0048708
PMZ_0026326	PMZ_0036803
PMZ_0026326	PMZ_0038850
PMZ_0026326	PMZ_0048507
PMZ_0026326	PMZ_0048708
PMZ_0036803	PMZ_0038850
PMZ_0036803	PMZ_0048507
PMZ_0036803	PMZ_0048708
PMZ_0038850	PMZ_0048507
PMZ_0038850	PMZ_0048708
PMZ_0048507	PMZ_0048708
MSTRG.11220	MSTRG.26773
MSTRG.11220	MSTRG.4922
MSTRG.11220	MSTRG.8137
MSTRG.11220	MSTRG.8438
MSTRG.11220	PMZ_0015127
MSTRG.26773	MSTRG.4922
MSTRG.26773	MSTRG.8137
MSTRG.26773	MSTRG.8438
MSTRG.26773	PMZ_0015127
MSTRG.4922	MSTRG.8137
MSTRG.4922	MSTRG.8438
MSTRG.4922	PMZ_0015127
MSTRG.8137	MSTRG.8438
MSTRG.8137	PMZ_0015127
MSTRG.8438	PMZ_0015127
MSTRG.3986	MSTRG.7359
MSTRG.3986	MSTRG.8598
MSTRG.3986	PMZ_0032118
MSTRG.3986	PMZ_0037121
MSTRG.3986	PMZ_0038866
MSTRG.7359	MSTRG.8598
MSTRG.7359	PMZ_0032118
MSTRG.7359	PMZ_0037121
MSTRG.7359	PMZ_0038866
MSTRG.8598	PMZ_0032118
MSTRG.8598	PMZ_0037121
MSTRG.8598	PMZ_0038866
PMZ_0032118	PMZ_0037121
PMZ_0032118	PMZ_0038866
PMZ_0037121	PMZ_0038866
MSTRG.1004	MSTRG.1112
MSTRG.1004	MSTRG.13889
MSTRG.1004	MSTRG.14586
MSTRG.1004	MSTRG.15051
MSTRG.1004	MSTRG.18503
MSTRG.1004	MSTRG.18506
MSTRG.1004	MSTRG.18831
MSTRG.1004	MSTRG.21911
MSTRG.1004	MSTRG.2205
MSTRG.1004	MSTRG.2225
MSTRG.1004	MSTRG.24744
MSTRG.1004	MSTRG.3944
MSTRG.1004	MSTRG.6876
MSTRG.1004	MSTRG.7807
MSTRG.1112	MSTRG.13889
MSTRG.1112	MSTRG.14586
MSTRG.1112	MSTRG.15051
MSTRG.1112	MSTRG.18503
MSTRG.1112	MSTRG.18506
MSTRG.1112	MSTRG.18831
MSTRG.1112	MSTRG.21911
MSTRG.1112	MSTRG.2205
MSTRG.1112	MSTRG.2225
MSTRG.1112	MSTRG.24744
MSTRG.1112	MSTRG.3944
MSTRG.1112	MSTRG.6876
MSTRG.1112	MSTRG.7807
MSTRG.13889	MSTRG.14586
MSTRG.13889	MSTRG.15051
MSTRG.13889	MSTRG.18503
MSTRG.13889	MSTRG.18506
MSTRG.13889	MSTRG.18831
MSTRG.13889	MSTRG.21911
MSTRG.13889	MSTRG.2205
MSTRG.13889	MSTRG.2225
MSTRG.13889	MSTRG.24744
MSTRG.13889	MSTRG.3944
MSTRG.13889	MSTRG.6876
MSTRG.13889	MSTRG.7807
MSTRG.14586	MSTRG.15051
MSTRG.14586	MSTRG.18503
MSTRG.14586	MSTRG.18506
MSTRG.14586	MSTRG.18831
MSTRG.14586	MSTRG.21911
MSTRG.14586	MSTRG.2205
MSTRG.14586	MSTRG.2225
MSTRG.14586	MSTRG.24744
MSTRG.14586	MSTRG.3944
MSTRG.14586	MSTRG.6876
MSTRG.14586	MSTRG.7807
MSTRG.15051	MSTRG.18503
MSTRG.15051	MSTRG.18506
MSTRG.15051	MSTRG.18831
MSTRG.15051	MSTRG.21911
MSTRG.15051	MSTRG.2205
MSTRG.15051	MSTRG.2225
MSTRG.15051	MSTRG.24744
MSTRG.15051	MSTRG.3944
MSTRG.15051	MSTRG.6876
MSTRG.15051	MSTRG.7807
MSTRG.18503	MSTRG.18506
MSTRG.18503	MSTRG.18831
MSTRG.18503	MSTRG.21911
MSTRG.18503	MSTRG.2205
MSTRG.18503	MSTRG.2225
MSTRG.18503	MSTRG.24744
MSTRG.18503	MSTRG.3944
MSTRG.18503	MSTRG.6876
MSTRG.18503	MSTRG.7807
MSTRG.18506	MSTRG.18831
MSTRG.18506	MSTRG.21911
MSTRG.18506	MSTRG.2205
MSTRG.18506	MSTRG.2225
MSTRG.18506	MSTRG.24744
MSTRG.18506	MSTRG.3944
MSTRG.18506	MSTRG.6876
MSTRG.18506	MSTRG.7807
MSTRG.18831	MSTRG.21911
MSTRG.18831	MSTRG.2205
MSTRG.18831	MSTRG.2225
MSTRG.18831	MSTRG.24744
MSTRG.18831	MSTRG.3944
MSTRG.18831	MSTRG.6876
MSTRG.18831	MSTRG.7807
MSTRG.21911	MSTRG.2205
MSTRG.21911	MSTRG.2225
MSTRG.21911	MSTRG.24744
MSTRG.21911	MSTRG.3944
MSTRG.21911	MSTRG.6876
MSTRG.21911	MSTRG.7807
MSTRG.2205	MSTRG.2225
MSTRG.2205	MSTRG.24744
MSTRG.2205	MSTRG.3944
MSTRG.2205	MSTRG.6876
MSTRG.2205	MSTRG.7807
MSTRG.2225	MSTRG.24744
MSTRG.2225	MSTRG.3944
MSTRG.2225	MSTRG.6876
MSTRG.2225	MSTRG.7807
MSTRG.24744	MSTRG.3944
MSTRG.24744	MSTRG.6876
MSTRG.24744	MSTRG.7807
MSTRG.3944	MSTRG.6876
MSTRG.3944	MSTRG.7807
MSTRG.6876	MSTRG.7807
MSTRG.10168	MSTRG.16143
MSTRG.10168	MSTRG.20373
MSTRG.10168	MSTRG.23861
MSTRG.10168	MSTRG.3226
MSTRG.10168	MSTRG.3814
MSTRG.16143	MSTRG.20373
MSTRG.16143	MSTRG.23861
MSTRG.16143	MSTRG.3226
MSTRG.16143	MSTRG.3814
MSTRG.20373	MSTRG.23861
MSTRG.20373	MSTRG.3226
MSTRG.20373	MSTRG.3814
MSTRG.23861	MSTRG.3226
MSTRG.23861	MSTRG.3814
MSTRG.3226	MSTRG.3814
PMZ_0000857	PMZ_0000868
PMZ_0000857	PMZ_0001463
PMZ_0000857	PMZ_0039402
PMZ_0000857	PMZ_0048463
PMZ_0000857	PMZ_0048628
PMZ_0000868	PMZ_0001463
PMZ_0000868	PMZ_0039402
PMZ_0000868	PMZ_0048463
PMZ_0000868	PMZ_0048628
PMZ_0001463	PMZ_0039402
PMZ_0001463	PMZ_0048463
PMZ_0001463	PMZ_0048628
PMZ_0039402	PMZ_0048463
PMZ_0039402	PMZ_0048628
PMZ_0048463	PMZ_0048628
MSTRG.1050	MSTRG.10909
MSTRG.1050	MSTRG.17867
MSTRG.1050	MSTRG.3599
MSTRG.1050	MSTRG.3618
MSTRG.1050	MSTRG.3852
MSTRG.10909	MSTRG.17867
MSTRG.10909	MSTRG.3599
MSTRG.10909	MSTRG.3618
MSTRG.10909	MSTRG.3852
MSTRG.17867	MSTRG.3599
MSTRG.17867	MSTRG.3618
MSTRG.17867	MSTRG.3852
MSTRG.3599	MSTRG.3618
MSTRG.3599	MSTRG.3852
MSTRG.3618	MSTRG.3852
MSTRG.23078	MSTRG.560
MSTRG.23078	MSTRG.95
MSTRG.560	MSTRG.95
MSTRG.13712	MSTRG.13822
MSTRG.13712	MSTRG.16163
MSTRG.13712	MSTRG.16470
MSTRG.13712	MSTRG.17177
MSTRG.13712	MSTRG.18395
MSTRG.13712	MSTRG.23094
MSTRG.13712	MSTRG.3094
MSTRG.13712	MSTRG.4105
MSTRG.13712	MSTRG.7589
MSTRG.13712	MSTRG.7778
MSTRG.13712	MSTRG.8918
MSTRG.13712	MSTRG.9864
MSTRG.13822	MSTRG.16163
MSTRG.13822	MSTRG.16470
MSTRG.13822	MSTRG.17177
MSTRG.13822	MSTRG.18395
MSTRG.13822	MSTRG.23094
MSTRG.13822	MSTRG.3094
MSTRG.13822	MSTRG.4105
MSTRG.13822	MSTRG.7589
MSTRG.13822	MSTRG.7778
MSTRG.13822	MSTRG.8918
MSTRG.13822	MSTRG.9864
MSTRG.16163	MSTRG.16470
MSTRG.16163	MSTRG.17177
MSTRG.16163	MSTRG.18395
MSTRG.16163	MSTRG.23094
MSTRG.16163	MSTRG.3094
MSTRG.16163	MSTRG.4105
MSTRG.16163	MSTRG.7589
MSTRG.16163	MSTRG.7778
MSTRG.16163	MSTRG.8918
MSTRG.16163	MSTRG.9864
MSTRG.16470	MSTRG.17177
MSTRG.16470	MSTRG.18395
MSTRG.16470	MSTRG.23094
MSTRG.16470	MSTRG.3094
MSTRG.16470	MSTRG.4105
MSTRG.16470	MSTRG.7589
MSTRG.16470	MSTRG.7778
MSTRG.16470	MSTRG.8918
MSTRG.16470	MSTRG.9864
MSTRG.17177	MSTRG.18395
MSTRG.17177	MSTRG.23094
MSTRG.17177	MSTRG.3094
MSTRG.17177	MSTRG.4105
MSTRG.17177	MSTRG.7589
MSTRG.17177	MSTRG.7778
MSTRG.17177	MSTRG.8918
MSTRG.17177	MSTRG.9864
MSTRG.18395	MSTRG.23094
MSTRG.18395	MSTRG.3094
MSTRG.18395	MSTRG.4105
MSTRG.18395	MSTRG.7589
MSTRG.18395	MSTRG.7778
MSTRG.18395	MSTRG.8918
MSTRG.18395	MSTRG.9864
MSTRG.23094	MSTRG.3094
MSTRG.23094	MSTRG.4105
MSTRG.23094	MSTRG.7589
MSTRG.23094	MSTRG.7778
MSTRG.23094	MSTRG.8918
MSTRG.23094	MSTRG.9864
MSTRG.3094	MSTRG.4105
MSTRG.3094	MSTRG.7589
MSTRG.3094	MSTRG.7778
MSTRG.3094	MSTRG.8918
MSTRG.3094	MSTRG.9864
MSTRG.4105	MSTRG.7589
MSTRG.4105	MSTRG.7778
MSTRG.4105	MSTRG.8918
MSTRG.4105	MSTRG.9864
MSTRG.7589	MSTRG.7778
MSTRG.7589	MSTRG.8918
MSTRG.7589	MSTRG.9864
MSTRG.7778	MSTRG.8918
MSTRG.7778	MSTRG.9864
MSTRG.8918	MSTRG.9864
MSTRG.13537	MSTRG.14065
MSTRG.13537	MSTRG.14904
MSTRG.13537	MSTRG.15218
MSTRG.13537	MSTRG.15263
MSTRG.13537	MSTRG.19322
MSTRG.13537	MSTRG.19611
MSTRG.13537	MSTRG.20119
MSTRG.13537	MSTRG.20475
MSTRG.13537	MSTRG.2095
MSTRG.13537	MSTRG.2096
MSTRG.13537	MSTRG.22936
MSTRG.13537	MSTRG.334
MSTRG.13537	PMZ_0045161
MSTRG.13537	PMZ_0047799
MSTRG.14065	MSTRG.14904
MSTRG.14065	MSTRG.15218
MSTRG.14065	MSTRG.15263
MSTRG.14065	MSTRG.19322
MSTRG.14065	MSTRG.19611
MSTRG.14065	MSTRG.20119
MSTRG.14065	MSTRG.20475
MSTRG.14065	MSTRG.2095
MSTRG.14065	MSTRG.2096
MSTRG.14065	MSTRG.22936
MSTRG.14065	MSTRG.334
MSTRG.14065	PMZ_0045161
MSTRG.14065	PMZ_0047799
MSTRG.14904	MSTRG.15218
MSTRG.14904	MSTRG.15263
MSTRG.14904	MSTRG.19322
MSTRG.14904	MSTRG.19611
MSTRG.14904	MSTRG.20119
MSTRG.14904	MSTRG.20475
MSTRG.14904	MSTRG.2095
MSTRG.14904	MSTRG.2096
MSTRG.14904	MSTRG.22936
MSTRG.14904	MSTRG.334
MSTRG.14904	PMZ_0045161
MSTRG.14904	PMZ_0047799
MSTRG.15218	MSTRG.15263
MSTRG.15218	MSTRG.19322
MSTRG.15218	MSTRG.19611
MSTRG.15218	MSTRG.20119
MSTRG.15218	MSTRG.20475
MSTRG.15218	MSTRG.2095
MSTRG.15218	MSTRG.2096
MSTRG.15218	MSTRG.22936
MSTRG.15218	MSTRG.334
MSTRG.15218	PMZ_0045161
MSTRG.15218	PMZ_0047799
MSTRG.15263	MSTRG.19322
MSTRG.15263	MSTRG.19611
MSTRG.15263	MSTRG.20119
MSTRG.15263	MSTRG.20475
MSTRG.15263	MSTRG.2095
MSTRG.15263	MSTRG.2096
MSTRG.15263	MSTRG.22936
MSTRG.15263	MSTRG.334
MSTRG.15263	PMZ_0045161
MSTRG.15263	PMZ_0047799
MSTRG.19322	MSTRG.19611
MSTRG.19322	MSTRG.20119
MSTRG.19322	MSTRG.20475
MSTRG.19322	MSTRG.2095
MSTRG.19322	MSTRG.2096
MSTRG.19322	MSTRG.22936
MSTRG.19322	MSTRG.334
MSTRG.19322	PMZ_0045161
MSTRG.19322	PMZ_0047799
MSTRG.19611	MSTRG.20119
MSTRG.19611	MSTRG.20475
MSTRG.19611	MSTRG.2095
MSTRG.19611	MSTRG.2096
MSTRG.19611	MSTRG.22936
MSTRG.19611	MSTRG.334
MSTRG.19611	PMZ_0045161
MSTRG.19611	PMZ_0047799
MSTRG.20119	MSTRG.20475
MSTRG.20119	MSTRG.2095
MSTRG.20119	MSTRG.2096
MSTRG.20119	MSTRG.22936
MSTRG.20119	MSTRG.334
MSTRG.20119	PMZ_0045161
MSTRG.20119	PMZ_0047799
MSTRG.20475	MSTRG.2095
MSTRG.20475	MSTRG.2096
MSTRG.20475	MSTRG.22936
MSTRG.20475	MSTRG.334
