Dup1	Dup2
H2ac19	H2ax
H2ac20	H2ac21
H2ac20	H2ac22
H2ac20	H2ac23
H2ac20	H2ac24
H2ac20	H2ac25
H2ac20	H2ac4
H2ac20	H2ac6
H2ac20	H2ac7
H2ac20	H2ac8
H2ac20	H2aj
H2ac20	H2ax
H2ac21	H2ac22
H2ac21	H2ac23
H2ac21	H2ac24
H2ac21	H2ac25
H2ac21	H2ac4
H2ac21	H2ac6
H2ac21	H2ac7
H2ac21	H2ac8
H2ac21	H2aj
H2ac21	H2ax
H2ac22	H2ac23
H2ac22	H2ac24
H2ac22	H2ac25
H2ac22	H2ac4
H2ac22	H2ac6
H2ac22	H2ac7
H2ac22	H2ac8
H2ac22	H2aj
H2ac22	H2ax
H2ac23	H2ac24
H2ac23	H2ac25
H2ac23	H2ac4
H2ac23	H2ac6
H2ac23	H2ac7
H2ac23	H2ac8
H2ac23	H2aj
H2ac23	H2ax
H2ac24	H2ac25
H2ac24	H2ac4
H2ac24	H2ac6
H2ac24	H2ac7
H2ac24	H2ac8
H2ac24	H2aj
H2ac24	H2ax
H2ac25	H2ac4
H2ac25	H2ac6
H2ac25	H2ac7
H2ac25	H2ac8
H2ac25	H2aj
H2ac25	H2ax
H2ac4	H2ac6
H2ac4	H2ac7
H2ac4	H2ac8
H2ac4	H2aj
H2ac4	H2ax
H2ac6	H2ac7
H2ac6	H2ac8
H2ac6	H2aj
H2ac6	H2ax
H2ac7	H2ac8
H2ac7	H2aj
H2ac7	H2ax
H2ac8	H2aj
H2ac8	H2ax
H2aj	H2ax
Sema3a	Sema3b
Sema3a	Sema3c
Sema3a	Sema3d
Sema3a	Sema3e
Sema3a	Sema3f
Sema3a	Sema3g
Sema3a	Sema4a
Sema3a	Sema4b
Sema3a	Sema4c
Sema3a	Sema4d
Sema3a	Sema4f
Sema3a	Sema4g
Sema3a	Sema6a
Sema3a	Sema6b
Sema3a	Sema6c
Sema3a	Sema6d
Sema3b	Sema3c
Sema3b	Sema3d
Sema3b	Sema3e
Sema3b	Sema3f
Sema3b	Sema3g
Sema3b	Sema4a
Sema3b	Sema4b
Sema3b	Sema4c
Sema3b	Sema4d
Sema3b	Sema4f
Sema3b	Sema4g
Sema3b	Sema6a
Sema3b	Sema6b
Sema3b	Sema6c
Sema3b	Sema6d
Sema3c	Sema3d
Sema3c	Sema3e
Sema3c	Sema3f
Sema3c	Sema3g
Sema3c	Sema4a
Sema3c	Sema4b
Sema3c	Sema4c
Sema3c	Sema4d
Sema3c	Sema4f
Sema3c	Sema4g
Sema3c	Sema6a
Sema3c	Sema6b
Sema3c	Sema6c
Sema3c	Sema6d
Sema3d	Sema3e
Sema3d	Sema3f
Sema3d	Sema3g
Sema3d	Sema4a
Sema3d	Sema4b
Sema3d	Sema4c
Sema3d	Sema4d
Sema3d	Sema4f
Sema3d	Sema4g
Sema3d	Sema6a
Sema3d	Sema6b
Sema3d	Sema6c
Sema3d	Sema6d
Sema3e	Sema3f
Sema3e	Sema3g
Sema3e	Sema4a
Sema3e	Sema4b
Sema3e	Sema4c
Sema3e	Sema4d
Sema3e	Sema4f
Sema3e	Sema4g
Sema3e	Sema6a
Sema3e	Sema6b
Sema3e	Sema6c
Sema3e	Sema6d
Sema3f	Sema3g
Sema3f	Sema4a
Sema3f	Sema4b
Sema3f	Sema4c
Sema3f	Sema4d
Sema3f	Sema4f
Sema3f	Sema4g
Sema3f	Sema6a
Sema3f	Sema6b
Sema3f	Sema6c
Sema3f	Sema6d
Sema3g	Sema4a
Sema3g	Sema4b
Sema3g	Sema4c
Sema3g	Sema4d
Sema3g	Sema4f
Sema3g	Sema4g
Sema3g	Sema6a
Sema3g	Sema6b
Sema3g	Sema6c
Sema3g	Sema6d
Sema4a	Sema4b
Sema4a	Sema4c
Sema4a	Sema4d
Sema4a	Sema4f
Sema4a	Sema4g
Sema4a	Sema6a
Sema4a	Sema6b
Sema4a	Sema6c
Sema4a	Sema6d
Sema4b	Sema4c
Sema4b	Sema4d
Sema4b	Sema4f
Sema4b	Sema4g
Sema4b	Sema6a
Sema4b	Sema6b
Sema4b	Sema6c
Sema4b	Sema6d
Sema4c	Sema4d
Sema4c	Sema4f
Sema4c	Sema4g
Sema4c	Sema6a
Sema4c	Sema6b
Sema4c	Sema6c
Sema4c	Sema6d
Sema4d	Sema4f
Sema4d	Sema4g
Sema4d	Sema6a
Sema4d	Sema6b
Sema4d	Sema6c
Sema4d	Sema6d
Sema4f	Sema4g
Sema4f	Sema6a
Sema4f	Sema6b
Sema4f	Sema6c
Sema4f	Sema6d
Sema4g	Sema6a
Sema4g	Sema6b
Sema4g	Sema6c
Sema4g	Sema6d
Sema6a	Sema6b
Sema6a	Sema6c
Sema6a	Sema6d
Sema6b	Sema6c
Sema6b	Sema6d
Sema6c	Sema6d
Slc22a1	Slc22a12
Slc22a1	Slc22a13
Slc22a1	Slc22a13b
Slc22a1	Slc22a16
Slc22a1	Slc22a2
Slc22a1	Slc22a20
Slc22a1	Slc22a21
Slc22a1	Slc22a22
Slc22a1	Slc22a3
Slc22a1	Slc22a4
Slc22a1	Slc22a5
Slc22a1	Slc22a6
Slc22a1	Slc22a7
Slc22a1	Slc22a8
Slc22a12	Slc22a13
Slc22a12	Slc22a13b
Slc22a12	Slc22a16
Slc22a12	Slc22a2
Slc22a12	Slc22a20
Slc22a12	Slc22a21
Slc22a12	Slc22a22
Slc22a12	Slc22a3
Slc22a12	Slc22a4
Slc22a12	Slc22a5
Slc22a12	Slc22a6
Slc22a12	Slc22a7
Slc22a12	Slc22a8
Slc22a13	Slc22a13b
Slc22a13	Slc22a16
Slc22a13	Slc22a2
Slc22a13	Slc22a20
Slc22a13	Slc22a21
Slc22a13	Slc22a22
Slc22a13	Slc22a3
Slc22a13	Slc22a4
Slc22a13	Slc22a5
Slc22a13	Slc22a6
Slc22a13	Slc22a7
Slc22a13	Slc22a8
Slc22a13b	Slc22a16
Slc22a13b	Slc22a2
Slc22a13b	Slc22a20
Slc22a13b	Slc22a21
Slc22a13b	Slc22a22
Slc22a13b	Slc22a3
Slc22a13b	Slc22a4
Slc22a13b	Slc22a5
Slc22a13b	Slc22a6
Slc22a13b	Slc22a7
Slc22a13b	Slc22a8
Slc22a16	Slc22a2
Slc22a16	Slc22a20
Slc22a16	Slc22a21
Slc22a16	Slc22a22
Slc22a16	Slc22a3
Slc22a16	Slc22a4
Slc22a16	Slc22a5
Slc22a16	Slc22a6
Slc22a16	Slc22a7
Slc22a16	Slc22a8
Slc22a2	Slc22a20
Slc22a2	Slc22a21
Slc22a2	Slc22a22
Slc22a2	Slc22a3
Slc22a2	Slc22a4
Slc22a2	Slc22a5
Slc22a2	Slc22a6
Slc22a2	Slc22a7
Slc22a2	Slc22a8
Slc22a20	Slc22a21
Slc22a20	Slc22a22
Slc22a20	Slc22a3
Slc22a20	Slc22a4
Slc22a20	Slc22a5
Slc22a20	Slc22a6
Slc22a20	Slc22a7
Slc22a20	Slc22a8
Slc22a21	Slc22a22
Slc22a21	Slc22a3
Slc22a21	Slc22a4
Slc22a21	Slc22a5
Slc22a21	Slc22a6
Slc22a21	Slc22a7
Slc22a21	Slc22a8
Slc22a22	Slc22a3
Slc22a22	Slc22a4
Slc22a22	Slc22a5
Slc22a22	Slc22a6
Slc22a22	Slc22a7
Slc22a22	Slc22a8
Slc22a3	Slc22a4
Slc22a3	Slc22a5
Slc22a3	Slc22a6
Slc22a3	Slc22a7
Slc22a3	Slc22a8
Slc22a4	Slc22a5
Slc22a4	Slc22a6
Slc22a4	Slc22a7
Slc22a4	Slc22a8
Slc22a5	Slc22a6
Slc22a5	Slc22a7
Slc22a5	Slc22a8
Slc22a6	Slc22a7
Slc22a6	Slc22a8
Slc22a7	Slc22a8
Slc6a1	Slc6a11
Slc6a1	Slc6a12
Slc6a1	Slc6a13
Slc6a1	Slc6a14
Slc6a1	Slc6a5
Slc6a1	Slc6a6
Slc6a1	Slc6a7
Slc6a1	Slc6a8
Slc6a1	Slc6a9
Slc6a11	Slc6a12
Slc6a11	Slc6a13
Slc6a11	Slc6a14
Slc6a11	Slc6a5
Slc6a11	Slc6a6
Slc6a11	Slc6a7
Slc6a11	Slc6a8
Slc6a11	Slc6a9
Slc6a12	Slc6a13
Slc6a12	Slc6a14
Slc6a12	Slc6a5
Slc6a12	Slc6a6
Slc6a12	Slc6a7
Slc6a12	Slc6a8
Slc6a12	Slc6a9
Slc6a13	Slc6a14
Slc6a13	Slc6a5
Slc6a13	Slc6a6
Slc6a13	Slc6a7
Slc6a13	Slc6a8
Slc6a13	Slc6a9
Slc6a14	Slc6a5
Slc6a14	Slc6a6
Slc6a14	Slc6a7
Slc6a14	Slc6a8
Slc6a14	Slc6a9
Slc6a5	Slc6a6
Slc6a5	Slc6a7
Slc6a5	Slc6a8
Slc6a5	Slc6a9
Slc6a6	Slc6a7
Slc6a6	Slc6a8
Slc6a6	Slc6a9
Slc6a7	Slc6a8
Slc6a7	Slc6a9
Slc6a8	Slc6a9
Cldn1	Cldn10
Cldn1	Cldn11
Cldn1	Cldn13
Cldn1	Cldn14
Cldn1	Cldn15
Cldn1	Cldn17
Cldn1	Cldn18
Cldn1	Cldn19
Cldn1	Cldn2
Cldn1	Cldn3
Cldn1	Cldn4
Cldn1	Cldn5
Cldn1	Cldn6
Cldn1	Cldn7
Cldn1	Cldn8
Cldn1	Cldn9
Cldn10	Cldn11
Cldn10	Cldn13
Cldn10	Cldn14
Cldn10	Cldn15
Cldn10	Cldn17
Cldn10	Cldn18
Cldn10	Cldn19
Cldn10	Cldn2
Cldn10	Cldn3
Cldn10	Cldn4
Cldn10	Cldn5
Cldn10	Cldn6
Cldn10	Cldn7
Cldn10	Cldn8
Cldn10	Cldn9
Cldn11	Cldn13
Cldn11	Cldn14
Cldn11	Cldn15
Cldn11	Cldn17
Cldn11	Cldn18
Cldn11	Cldn19
Cldn11	Cldn2
Cldn11	Cldn3
Cldn11	Cldn4
Cldn11	Cldn5
Cldn11	Cldn6
Cldn11	Cldn7
Cldn11	Cldn8
Cldn11	Cldn9
Cldn13	Cldn14
Cldn13	Cldn15
Cldn13	Cldn17
Cldn13	Cldn18
Cldn13	Cldn19
Cldn13	Cldn2
Cldn13	Cldn3
Cldn13	Cldn4
Cldn13	Cldn5
Cldn13	Cldn6
Cldn13	Cldn7
Cldn13	Cldn8
Cldn13	Cldn9
Cldn14	Cldn15
Cldn14	Cldn17
Cldn14	Cldn18
Cldn14	Cldn19
Cldn14	Cldn2
Cldn14	Cldn3
Cldn14	Cldn4
Cldn14	Cldn5
Cldn14	Cldn6
Cldn14	Cldn7
Cldn14	Cldn8
Cldn14	Cldn9
Cldn15	Cldn17
Cldn15	Cldn18
Cldn15	Cldn19
Cldn15	Cldn2
Cldn15	Cldn3
Cldn15	Cldn4
Cldn15	Cldn5
Cldn15	Cldn6
Cldn15	Cldn7
Cldn15	Cldn8
Cldn15	Cldn9
Cldn17	Cldn18
Cldn17	Cldn19
Cldn17	Cldn2
Cldn17	Cldn3
Cldn17	Cldn4
Cldn17	Cldn5
Cldn17	Cldn6
Cldn17	Cldn7
Cldn17	Cldn8
Cldn17	Cldn9
Cldn18	Cldn19
Cldn18	Cldn2
Cldn18	Cldn3
Cldn18	Cldn4
Cldn18	Cldn5
Cldn18	Cldn6
Cldn18	Cldn7
Cldn18	Cldn8
Cldn18	Cldn9
Cldn19	Cldn2
Cldn19	Cldn3
Cldn19	Cldn4
Cldn19	Cldn5
Cldn19	Cldn6
Cldn19	Cldn7
Cldn19	Cldn8
Cldn19	Cldn9
Cldn2	Cldn3
Cldn2	Cldn4
Cldn2	Cldn5
Cldn2	Cldn6
Cldn2	Cldn7
Cldn2	Cldn8
Cldn2	Cldn9
Cldn3	Cldn4
Cldn3	Cldn5
Cldn3	Cldn6
Cldn3	Cldn7
Cldn3	Cldn8
Cldn3	Cldn9
Cldn4	Cldn5
Cldn4	Cldn6
Cldn4	Cldn7
Cldn4	Cldn8
Cldn4	Cldn9
Cldn5	Cldn6
Cldn5	Cldn7
Cldn5	Cldn8
Cldn5	Cldn9
Cldn6	Cldn7
Cldn6	Cldn8
Cldn6	Cldn9
Cldn7	Cldn8
Cldn7	Cldn9
Cldn8	Cldn9
Cenpa	H3c1
Cenpa	H3c10
Cenpa	H3c11
Cenpa	H3c13
Cenpa	H3c14
Cenpa	H3c15
Cenpa	H3c2
Cenpa	H3c3
Cenpa	H3c4
Cenpa	H3c6
Cenpa	H3c7
Cenpa	H3c8
Cenpa	H3f3a
Cenpa	H3f3b
Cenpa	H3f4
H3c1	H3c10
H3c1	H3c11
H3c1	H3c13
H3c1	H3c14
H3c1	H3c15
H3c1	H3c2
H3c1	H3c3
H3c1	H3c4
H3c1	H3c6
H3c1	H3c7
H3c1	H3c8
H3c1	H3f3a
H3c1	H3f3b
H3c1	H3f4
H3c10	H3c11
H3c10	H3c13
H3c10	H3c14
H3c10	H3c15
H3c10	H3c2
H3c10	H3c3
H3c10	H3c4
H3c10	H3c6
H3c10	H3c7
H3c10	H3c8
H3c10	H3f3a
H3c10	H3f3b
H3c10	H3f4
H3c11	H3c13
H3c11	H3c14
H3c11	H3c15
H3c11	H3c2
H3c11	H3c3
H3c11	H3c4
H3c11	H3c6
H3c11	H3c7
H3c11	H3c8
H3c11	H3f3a
H3c11	H3f3b
H3c11	H3f4
H3c13	H3c14
H3c13	H3c15
H3c13	H3c2
H3c13	H3c3
H3c13	H3c4
H3c13	H3c6
H3c13	H3c7
H3c13	H3c8
H3c13	H3f3a
H3c13	H3f3b
H3c13	H3f4
H3c14	H3c15
H3c14	H3c2
H3c14	H3c3
H3c14	H3c4
H3c14	H3c6
H3c14	H3c7
H3c14	H3c8
H3c14	H3f3a
H3c14	H3f3b
H3c14	H3f4
H3c15	H3c2
H3c15	H3c3
H3c15	H3c4
H3c15	H3c6
H3c15	H3c7
H3c15	H3c8
H3c15	H3f3a
H3c15	H3f3b
H3c15	H3f4
H3c2	H3c3
H3c2	H3c4
H3c2	H3c6
H3c2	H3c7
H3c2	H3c8
H3c2	H3f3a
H3c2	H3f3b
H3c2	H3f4
H3c3	H3c4
H3c3	H3c6
H3c3	H3c7
H3c3	H3c8
H3c3	H3f3a
H3c3	H3f3b
H3c3	H3f4
H3c4	H3c6
H3c4	H3c7
H3c4	H3c8
H3c4	H3f3a
H3c4	H3f3b
H3c4	H3f4
H3c6	H3c7
H3c6	H3c8
H3c6	H3f3a
H3c6	H3f3b
H3c6	H3f4
H3c7	H3c8
H3c7	H3f3a
H3c7	H3f3b
H3c7	H3f4
H3c8	H3f3a
H3c8	H3f3b
H3c8	H3f4
H3f3a	H3f3b
H3f3a	H3f4
H3f3b	H3f4
H2bc1	H2bc11
H2bc1	H2bc12
H2bc1	H2bc13
H2bc1	H2bc14
H2bc1	H2bc15
H2bc1	H2bc18
H2bc1	H2bc21
H2bc1	H2bc22
H2bc1	H2bc23
H2bc1	H2bc24
H2bc1	H2bc26-ps
H2bc1	H2bc27
H2bc1	H2bc3
H2bc1	H2bc4
H2bc1	H2bc6
H2bc1	H2bc7
H2bc1	H2bc8
H2bc1	H2bc9
H2bc1	H2bl1
H2bc1	H2bw2
H2bc11	H2bc12
H2bc11	H2bc13
H2bc11	H2bc14
H2bc11	H2bc15
H2bc11	H2bc18
H2bc11	H2bc21
H2bc11	H2bc22
H2bc11	H2bc23
H2bc11	H2bc24
H2bc11	H2bc26-ps
H2bc11	H2bc27
H2bc11	H2bc3
H2bc11	H2bc4
H2bc11	H2bc6
H2bc11	H2bc7
H2bc11	H2bc8
H2bc11	H2bc9
H2bc11	H2bl1
H2bc11	H2bw2
H2bc12	H2bc13
H2bc12	H2bc14
H2bc12	H2bc15
H2bc12	H2bc18
H2bc12	H2bc21
H2bc12	H2bc22
H2bc12	H2bc23
H2bc12	H2bc24
H2bc12	H2bc26-ps
H2bc12	H2bc27
H2bc12	H2bc3
H2bc12	H2bc4
H2bc12	H2bc6
H2bc12	H2bc7
H2bc12	H2bc8
H2bc12	H2bc9
H2bc12	H2bl1
H2bc12	H2bw2
H2bc13	H2bc14
H2bc13	H2bc15
H2bc13	H2bc18
H2bc13	H2bc21
H2bc13	H2bc22
H2bc13	H2bc23
H2bc13	H2bc24
H2bc13	H2bc26-ps
H2bc13	H2bc27
H2bc13	H2bc3
H2bc13	H2bc4
H2bc13	H2bc6
H2bc13	H2bc7
H2bc13	H2bc8
H2bc13	H2bc9
H2bc13	H2bl1
H2bc13	H2bw2
H2bc14	H2bc15
H2bc14	H2bc18
H2bc14	H2bc21
H2bc14	H2bc22
H2bc14	H2bc23
H2bc14	H2bc24
H2bc14	H2bc26-ps
H2bc14	H2bc27
H2bc14	H2bc3
H2bc14	H2bc4
H2bc14	H2bc6
H2bc14	H2bc7
H2bc14	H2bc8
H2bc14	H2bc9
H2bc14	H2bl1
H2bc14	H2bw2
H2bc15	H2bc18
H2bc15	H2bc21
H2bc15	H2bc22
H2bc15	H2bc23
H2bc15	H2bc24
H2bc15	H2bc26-ps
H2bc15	H2bc27
H2bc15	H2bc3
H2bc15	H2bc4
H2bc15	H2bc6
H2bc15	H2bc7
H2bc15	H2bc8
H2bc15	H2bc9
H2bc15	H2bl1
H2bc15	H2bw2
H2bc18	H2bc21
H2bc18	H2bc22
H2bc18	H2bc23
H2bc18	H2bc24
H2bc18	H2bc26-ps
H2bc18	H2bc27
H2bc18	H2bc3
H2bc18	H2bc4
H2bc18	H2bc6
H2bc18	H2bc7
H2bc18	H2bc8
H2bc18	H2bc9
H2bc18	H2bl1
H2bc18	H2bw2
H2bc21	H2bc22
H2bc21	H2bc23
H2bc21	H2bc24
H2bc21	H2bc26-ps
