Dup1	Dup2
bf_00016071	bf_00024847
bf_00016071	bf_00024891
bf_00016546	bf_00017684
bf_00016546	bf_00021151
bf_00016546	bf_00021469
bf_00016546	bf_00021506
bf_00016546	bf_00021822
bf_00016546	bf_00022577
bf_00016546	bf_00022580
bf_00016546	bf_00023278
bf_00016546	bf_00023495
bf_00016546	bf_00023619
bf_00016546	bf_00024254
bf_00016546	bf_00024838
bf_00016546	bf_00024847
bf_00016546	bf_00024891
bf_00017684	bf_00021151
bf_00017684	bf_00021469
bf_00017684	bf_00021506
bf_00017684	bf_00021822
bf_00017684	bf_00022577
bf_00017684	bf_00022580
bf_00017684	bf_00023278
bf_00017684	bf_00023495
bf_00017684	bf_00023619
bf_00017684	bf_00024254
bf_00017684	bf_00024838
bf_00017684	bf_00024847
bf_00017684	bf_00024891
bf_00021151	bf_00021469
bf_00021151	bf_00021506
bf_00021151	bf_00021822
bf_00021151	bf_00022577
bf_00021151	bf_00022580
bf_00021151	bf_00023278
bf_00021151	bf_00023495
bf_00021151	bf_00023619
bf_00021151	bf_00024254
bf_00021151	bf_00024838
bf_00021151	bf_00024847
bf_00021151	bf_00024891
bf_00021469	bf_00021506
bf_00021469	bf_00021822
bf_00021469	bf_00022577
bf_00021469	bf_00022580
bf_00021469	bf_00023278
bf_00021469	bf_00023495
bf_00021469	bf_00023619
bf_00021469	bf_00024254
bf_00021469	bf_00024838
bf_00021469	bf_00024847
bf_00021469	bf_00024891
bf_00021506	bf_00021822
bf_00021506	bf_00022577
bf_00021506	bf_00022580
bf_00021506	bf_00023278
bf_00021506	bf_00023495
bf_00021506	bf_00023619
bf_00021506	bf_00024254
bf_00021506	bf_00024838
bf_00021506	bf_00024847
bf_00021506	bf_00024891
bf_00021822	bf_00022577
bf_00021822	bf_00022580
bf_00021822	bf_00023278
bf_00021822	bf_00023495
bf_00021822	bf_00023619
bf_00021822	bf_00024254
bf_00021822	bf_00024838
bf_00021822	bf_00024847
bf_00021822	bf_00024891
bf_00022577	bf_00022580
bf_00022577	bf_00023278
bf_00022577	bf_00023495
bf_00022577	bf_00023619
bf_00022577	bf_00024254
bf_00022577	bf_00024838
bf_00022577	bf_00024847
bf_00022577	bf_00024891
bf_00022580	bf_00023278
bf_00022580	bf_00023495
bf_00022580	bf_00023619
bf_00022580	bf_00024254
bf_00022580	bf_00024838
bf_00022580	bf_00024847
bf_00022580	bf_00024891
bf_00023278	bf_00023495
bf_00023278	bf_00023619
bf_00023278	bf_00024254
bf_00023278	bf_00024838
bf_00023278	bf_00024847
bf_00023278	bf_00024891
bf_00023495	bf_00023619
bf_00023495	bf_00024254
bf_00023495	bf_00024838
bf_00023495	bf_00024847
bf_00023495	bf_00024891
bf_00023619	bf_00024254
bf_00023619	bf_00024838
bf_00023619	bf_00024847
bf_00023619	bf_00024891
bf_00024254	bf_00024838
bf_00024254	bf_00024847
bf_00024254	bf_00024891
bf_00024838	bf_00024847
bf_00024838	bf_00024891
bf_00024847	bf_00024891
bf_00003481	bf_00003482
bf_00003481	bf_00003483
bf_00003481	bf_00006038
bf_00003481	bf_00006039
bf_00003481	bf_00006219
bf_00003481	bf_00006220
bf_00003481	bf_00006221
bf_00003481	bf_00007755
bf_00003481	bf_00013571
bf_00003481	bf_00014349
bf_00003481	bf_00015360
bf_00003481	bf_00016152
bf_00003481	bf_00023333
bf_00003481	bf_00024961
bf_00003481	bf_00025650
bf_00003481	bf_00025651
bf_00003482	bf_00003483
bf_00003482	bf_00006038
bf_00003482	bf_00006039
bf_00003482	bf_00006219
bf_00003482	bf_00006220
bf_00003482	bf_00006221
bf_00003482	bf_00007755
bf_00003482	bf_00013571
bf_00003482	bf_00014349
bf_00003482	bf_00015360
bf_00003482	bf_00016152
bf_00003482	bf_00023333
bf_00003482	bf_00024961
bf_00003482	bf_00025650
bf_00003482	bf_00025651
bf_00003483	bf_00006038
bf_00003483	bf_00006039
bf_00003483	bf_00006219
bf_00003483	bf_00006220
bf_00003483	bf_00006221
bf_00003483	bf_00007755
bf_00003483	bf_00013571
bf_00003483	bf_00014349
bf_00003483	bf_00015360
bf_00003483	bf_00016152
bf_00003483	bf_00023333
bf_00003483	bf_00024961
bf_00003483	bf_00025650
bf_00003483	bf_00025651
bf_00006038	bf_00006039
bf_00006038	bf_00006219
bf_00006038	bf_00006220
bf_00006038	bf_00006221
bf_00006038	bf_00007755
bf_00006038	bf_00013571
bf_00006038	bf_00014349
bf_00006038	bf_00015360
bf_00006038	bf_00016152
bf_00006038	bf_00023333
bf_00006038	bf_00024961
bf_00006038	bf_00025650
bf_00006038	bf_00025651
bf_00006039	bf_00006219
bf_00006039	bf_00006220
bf_00006039	bf_00006221
bf_00006039	bf_00007755
bf_00006039	bf_00013571
bf_00006039	bf_00014349
bf_00006039	bf_00015360
bf_00006039	bf_00016152
bf_00006039	bf_00023333
bf_00006039	bf_00024961
bf_00006039	bf_00025650
bf_00006039	bf_00025651
bf_00006219	bf_00006220
bf_00006219	bf_00006221
bf_00006219	bf_00007755
bf_00006219	bf_00013571
bf_00006219	bf_00014349
bf_00006219	bf_00015360
bf_00006219	bf_00016152
bf_00006219	bf_00023333
bf_00006219	bf_00024961
bf_00006219	bf_00025650
bf_00006219	bf_00025651
bf_00006220	bf_00006221
bf_00006220	bf_00007755
bf_00006220	bf_00013571
bf_00006220	bf_00014349
bf_00006220	bf_00015360
bf_00006220	bf_00016152
bf_00006220	bf_00023333
bf_00006220	bf_00024961
bf_00006220	bf_00025650
bf_00006220	bf_00025651
bf_00006221	bf_00007755
bf_00006221	bf_00013571
bf_00006221	bf_00014349
bf_00006221	bf_00015360
bf_00006221	bf_00016152
bf_00006221	bf_00023333
bf_00006221	bf_00024961
bf_00006221	bf_00025650
bf_00006221	bf_00025651
bf_00007755	bf_00013571
bf_00007755	bf_00014349
bf_00007755	bf_00015360
bf_00007755	bf_00016152
bf_00007755	bf_00023333
bf_00007755	bf_00024961
bf_00007755	bf_00025650
bf_00007755	bf_00025651
bf_00013571	bf_00014349
bf_00013571	bf_00015360
bf_00013571	bf_00016152
bf_00013571	bf_00023333
bf_00013571	bf_00024961
bf_00013571	bf_00025650
bf_00013571	bf_00025651
bf_00014349	bf_00015360
bf_00014349	bf_00016152
bf_00014349	bf_00023333
bf_00014349	bf_00024961
bf_00014349	bf_00025650
bf_00014349	bf_00025651
bf_00015360	bf_00016152
bf_00015360	bf_00023333
bf_00015360	bf_00024961
bf_00015360	bf_00025650
bf_00015360	bf_00025651
bf_00016152	bf_00023333
bf_00016152	bf_00024961
bf_00016152	bf_00025650
bf_00016152	bf_00025651
bf_00023333	bf_00024961
bf_00023333	bf_00025650
bf_00023333	bf_00025651
bf_00024961	bf_00025650
bf_00024961	bf_00025651
bf_00025650	bf_00025651
bf_00006190	bf_00015240
bf_00006190	bf_00015634
bf_00006190	bf_00015641
bf_00006190	bf_00015645
bf_00006190	bf_00015650
bf_00006190	bf_00015657
bf_00006190	bf_00015665
bf_00006190	bf_00015669
bf_00006190	bf_00015677
bf_00006190	bf_00015690
bf_00006190	bf_00015692
bf_00006190	bf_00017653
bf_00006190	bf_00020174
bf_00006190	bf_00020176
bf_00006190	bf_00021841
bf_00015240	bf_00015634
bf_00015240	bf_00015641
bf_00015240	bf_00015645
bf_00015240	bf_00015650
bf_00015240	bf_00015657
bf_00015240	bf_00015665
bf_00015240	bf_00015669
bf_00015240	bf_00015677
bf_00015240	bf_00015690
bf_00015240	bf_00015692
bf_00015240	bf_00017653
bf_00015240	bf_00020174
bf_00015240	bf_00020176
bf_00015240	bf_00021841
bf_00015634	bf_00015641
bf_00015634	bf_00015645
bf_00015634	bf_00015650
bf_00015634	bf_00015657
bf_00015634	bf_00015665
bf_00015634	bf_00015669
bf_00015634	bf_00015677
bf_00015634	bf_00015690
bf_00015634	bf_00015692
bf_00015634	bf_00017653
bf_00015634	bf_00020174
bf_00015634	bf_00020176
bf_00015634	bf_00021841
bf_00015641	bf_00015645
bf_00015641	bf_00015650
bf_00015641	bf_00015657
bf_00015641	bf_00015665
bf_00015641	bf_00015669
bf_00015641	bf_00015677
bf_00015641	bf_00015690
bf_00015641	bf_00015692
bf_00015641	bf_00017653
bf_00015641	bf_00020174
bf_00015641	bf_00020176
bf_00015641	bf_00021841
bf_00015645	bf_00015650
bf_00015645	bf_00015657
bf_00015645	bf_00015665
bf_00015645	bf_00015669
bf_00015645	bf_00015677
bf_00015645	bf_00015690
bf_00015645	bf_00015692
bf_00015645	bf_00017653
bf_00015645	bf_00020174
bf_00015645	bf_00020176
bf_00015645	bf_00021841
bf_00015650	bf_00015657
bf_00015650	bf_00015665
bf_00015650	bf_00015669
bf_00015650	bf_00015677
bf_00015650	bf_00015690
bf_00015650	bf_00015692
bf_00015650	bf_00017653
bf_00015650	bf_00020174
bf_00015650	bf_00020176
bf_00015650	bf_00021841
bf_00015657	bf_00015665
bf_00015657	bf_00015669
bf_00015657	bf_00015677
bf_00015657	bf_00015690
bf_00015657	bf_00015692
bf_00015657	bf_00017653
bf_00015657	bf_00020174
bf_00015657	bf_00020176
bf_00015657	bf_00021841
bf_00015665	bf_00015669
bf_00015665	bf_00015677
bf_00015665	bf_00015690
bf_00015665	bf_00015692
bf_00015665	bf_00017653
bf_00015665	bf_00020174
bf_00015665	bf_00020176
bf_00015665	bf_00021841
bf_00015669	bf_00015677
bf_00015669	bf_00015690
bf_00015669	bf_00015692
bf_00015669	bf_00017653
bf_00015669	bf_00020174
bf_00015669	bf_00020176
bf_00015669	bf_00021841
bf_00015677	bf_00015690
bf_00015677	bf_00015692
bf_00015677	bf_00017653
bf_00015677	bf_00020174
bf_00015677	bf_00020176
bf_00015677	bf_00021841
bf_00015690	bf_00015692
bf_00015690	bf_00017653
bf_00015690	bf_00020174
bf_00015690	bf_00020176
bf_00015690	bf_00021841
bf_00015692	bf_00017653
bf_00015692	bf_00020174
bf_00015692	bf_00020176
bf_00015692	bf_00021841
bf_00017653	bf_00020174
bf_00017653	bf_00020176
bf_00017653	bf_00021841
bf_00020174	bf_00020176
bf_00020174	bf_00021841
bf_00020176	bf_00021841
bf_00002155	bf_00002476
bf_00007931	bf_00015990
bf_00007931	bf_00018779
bf_00007931	bf_00018780
bf_00007931	bf_00018783
bf_00007931	bf_00020386
bf_00007931	bf_00020387
bf_00007931	bf_00020389
bf_00007931	bf_00021068
bf_00007931	bf_00021825
bf_00015990	bf_00018779
bf_00015990	bf_00018780
bf_00015990	bf_00018783
bf_00015990	bf_00020386
bf_00015990	bf_00020387
bf_00015990	bf_00020389
bf_00015990	bf_00021068
bf_00015990	bf_00021825
bf_00018779	bf_00018780
bf_00018779	bf_00018783
bf_00018779	bf_00020386
bf_00018779	bf_00020387
bf_00018779	bf_00020389
bf_00018779	bf_00021068
bf_00018779	bf_00021825
bf_00018780	bf_00018783
bf_00018780	bf_00020386
bf_00018780	bf_00020387
bf_00018780	bf_00020389
bf_00018780	bf_00021068
bf_00018780	bf_00021825
bf_00018783	bf_00020386
bf_00018783	bf_00020387
bf_00018783	bf_00020389
bf_00018783	bf_00021068
bf_00018783	bf_00021825
bf_00020386	bf_00020387
bf_00020386	bf_00020389
bf_00020386	bf_00021068
bf_00020386	bf_00021825
bf_00020387	bf_00020389
bf_00020387	bf_00021068
bf_00020387	bf_00021825
bf_00020389	bf_00021068
bf_00020389	bf_00021825
bf_00021068	bf_00021825
bf_00005835	bf_00006565
bf_00005835	bf_00007899
bf_00005835	bf_00007902
bf_00005835	bf_00007903
bf_00005835	bf_00008763
bf_00005835	bf_00012371
bf_00005835	bf_00012563
bf_00005835	bf_00012567
bf_00005835	bf_00012699
bf_00005835	bf_00012700
bf_00005835	bf_00012701
bf_00005835	bf_00012702
bf_00005835	bf_00012703
bf_00005835	bf_00013056
bf_00005835	bf_00017135
bf_00005835	bf_00017835
bf_00005835	bf_00017838
bf_00006565	bf_00007899
bf_00006565	bf_00007902
bf_00006565	bf_00007903
bf_00006565	bf_00008763
bf_00006565	bf_00012371
bf_00006565	bf_00012563
bf_00006565	bf_00012567
bf_00006565	bf_00012699
bf_00006565	bf_00012700
bf_00006565	bf_00012701
bf_00006565	bf_00012702
bf_00006565	bf_00012703
bf_00006565	bf_00013056
bf_00006565	bf_00017135
bf_00006565	bf_00017835
bf_00006565	bf_00017838
bf_00007899	bf_00007902
bf_00007899	bf_00007903
bf_00007899	bf_00008763
bf_00007899	bf_00012371
bf_00007899	bf_00012563
bf_00007899	bf_00012567
bf_00007899	bf_00012699
bf_00007899	bf_00012700
bf_00007899	bf_00012701
bf_00007899	bf_00012702
bf_00007899	bf_00012703
bf_00007899	bf_00013056
bf_00007899	bf_00017135
bf_00007899	bf_00017835
bf_00007899	bf_00017838
bf_00007902	bf_00007903
bf_00007902	bf_00008763
bf_00007902	bf_00012371
bf_00007902	bf_00012563
bf_00007902	bf_00012567
bf_00007902	bf_00012699
bf_00007902	bf_00012700
bf_00007902	bf_00012701
bf_00007902	bf_00012702
bf_00007902	bf_00012703
bf_00007902	bf_00013056
bf_00007902	bf_00017135
bf_00007902	bf_00017835
bf_00007902	bf_00017838
bf_00007903	bf_00008763
bf_00007903	bf_00012371
bf_00007903	bf_00012563
bf_00007903	bf_00012567
bf_00007903	bf_00012699
bf_00007903	bf_00012700
bf_00007903	bf_00012701
bf_00007903	bf_00012702
bf_00007903	bf_00012703
bf_00007903	bf_00013056
bf_00007903	bf_00017135
bf_00007903	bf_00017835
bf_00007903	bf_00017838
bf_00008763	bf_00012371
bf_00008763	bf_00012563
bf_00008763	bf_00012567
bf_00008763	bf_00012699
bf_00008763	bf_00012700
bf_00008763	bf_00012701
bf_00008763	bf_00012702
bf_00008763	bf_00012703
bf_00008763	bf_00013056
bf_00008763	bf_00017135
bf_00008763	bf_00017835
bf_00008763	bf_00017838
bf_00012371	bf_00012563
bf_00012371	bf_00012567
bf_00012371	bf_00012699
bf_00012371	bf_00012700
bf_00012371	bf_00012701
bf_00012371	bf_00012702
bf_00012371	bf_00012703
bf_00012371	bf_00013056
bf_00012371	bf_00017135
bf_00012371	bf_00017835
bf_00012371	bf_00017838
bf_00012563	bf_00012567
bf_00012563	bf_00012699
bf_00012563	bf_00012700
bf_00012563	bf_00012701
bf_00012563	bf_00012702
bf_00012563	bf_00012703
bf_00012563	bf_00013056
bf_00012563	bf_00017135
bf_00012563	bf_00017835
bf_00012563	bf_00017838
bf_00012567	bf_00012699
bf_00012567	bf_00012700
bf_00012567	bf_00012701
bf_00012567	bf_00012702
bf_00012567	bf_00012703
bf_00012567	bf_00013056
bf_00012567	bf_00017135
bf_00012567	bf_00017835
bf_00012567	bf_00017838
bf_00012699	bf_00012700
bf_00012699	bf_00012701
bf_00012699	bf_00012702
bf_00012699	bf_00012703
bf_00012699	bf_00013056
bf_00012699	bf_00017135
bf_00012699	bf_00017835
bf_00012699	bf_00017838
bf_00012700	bf_00012701
bf_00012700	bf_00012702
bf_00012700	bf_00012703
bf_00012700	bf_00013056
bf_00012700	bf_00017135
bf_00012700	bf_00017835
bf_00012700	bf_00017838
bf_00012701	bf_00012702
bf_00012701	bf_00012703
bf_00012701	bf_00013056
bf_00012701	bf_00017135
bf_00012701	bf_00017835
bf_00012701	bf_00017838
bf_00012702	bf_00012703
bf_00012702	bf_00013056
bf_00012702	bf_00017135
bf_00012702	bf_00017835
bf_00012702	bf_00017838
bf_00012703	bf_00013056
bf_00012703	bf_00017135
bf_00012703	bf_00017835
bf_00012703	bf_00017838
bf_00013056	bf_00017135
bf_00013056	bf_00017835
bf_00013056	bf_00017838
bf_00017135	bf_00017835
bf_00017135	bf_00017838
bf_00017835	bf_00017838
bf_00001915	bf_00015616
bf_00001915	bf_00015633
bf_00001915	bf_00015651
bf_00001915	bf_00015662
bf_00001915	bf_00015686
bf_00001915	bf_00015703
bf_00001915	bf_00017652
bf_00001915	bf_00020630
bf_00001915	bf_00024016
bf_00015616	bf_00015633
bf_00015616	bf_00015651
bf_00015616	bf_00015662
bf_00015616	bf_00015686
bf_00015616	bf_00015703
bf_00015616	bf_00017652
bf_00015616	bf_00020630
bf_00015616	bf_00024016
bf_00015633	bf_00015651
bf_00015633	bf_00015662
bf_00015633	bf_00015686
bf_00015633	bf_00015703
bf_00015633	bf_00017652
bf_00015633	bf_00020630
bf_00015633	bf_00024016
bf_00015651	bf_00015662
bf_00015651	bf_00015686
bf_00015651	bf_00015703
bf_00015651	bf_00017652
bf_00015651	bf_00020630
bf_00015651	bf_00024016
bf_00015662	bf_00015686
bf_00015662	bf_00015703
bf_00015662	bf_00017652
bf_00015662	bf_00020630
bf_00015662	bf_00024016
bf_00015686	bf_00015703
bf_00015686	bf_00017652
bf_00015686	bf_00020630
bf_00015686	bf_00024016
bf_00015703	bf_00017652
bf_00015703	bf_00020630
bf_00015703	bf_00024016
bf_00017652	bf_00020630
bf_00017652	bf_00024016
bf_00020630	bf_00024016
bf_00005751	bf_00005756
bf_00005751	bf_00014731
bf_00005751	bf_00015336
bf_00005751	bf_00015635
bf_00005751	bf_00015642
bf_00005751	bf_00015644
bf_00005751	bf_00015656
bf_00005751	bf_00015663
bf_00005751	bf_00015666
bf_00005751	bf_00015668
bf_00005751	bf_00015678
bf_00005751	bf_00015687
bf_00005751	bf_00015987
bf_00005751	bf_00020173
bf_00005751	bf_00024019
bf_00005756	bf_00014731
bf_00005756	bf_00015336
bf_00005756	bf_00015635
bf_00005756	bf_00015642
bf_00005756	bf_00015644
bf_00005756	bf_00015656
bf_00005756	bf_00015663
bf_00005756	bf_00015666
bf_00005756	bf_00015668
bf_00005756	bf_00015678
bf_00005756	bf_00015687
bf_00005756	bf_00015987
bf_00005756	bf_00020173
bf_00005756	bf_00024019
bf_00014731	bf_00015336
bf_00014731	bf_00015635
bf_00014731	bf_00015642
bf_00014731	bf_00015644
bf_00014731	bf_00015656
bf_00014731	bf_00015663
bf_00014731	bf_00015666
bf_00014731	bf_00015668
bf_00014731	bf_00015678
bf_00014731	bf_00015687
bf_00014731	bf_00015987
bf_00014731	bf_00020173
bf_00014731	bf_00024019
bf_00015336	bf_00015635
bf_00015336	bf_00015642
bf_00015336	bf_00015644
bf_00015336	bf_00015656
bf_00015336	bf_00015663
bf_00015336	bf_00015666
bf_00015336	bf_00015668
bf_00015336	bf_00015678
bf_00015336	bf_00015687
bf_00015336	bf_00015987
bf_00015336	bf_00020173
bf_00015336	bf_00024019
bf_00015635	bf_00015642
bf_00015635	bf_00015644
bf_00015635	bf_00015656
bf_00015635	bf_00015663
bf_00015635	bf_00015666
bf_00015635	bf_00015668
bf_00015635	bf_00015678
bf_00015635	bf_00015687
bf_00015635	bf_00015987
bf_00015635	bf_00020173
bf_00015635	bf_00024019
bf_00015642	bf_00015644
bf_00015642	bf_00015656
bf_00015642	bf_00015663
bf_00015642	bf_00015666
bf_00015642	bf_00015668
bf_00015642	bf_00015678
bf_00015642	bf_00015687
bf_00015642	bf_00015987
bf_00015642	bf_00020173
bf_00015642	bf_00024019
bf_00015644	bf_00015656
bf_00015644	bf_00015663
bf_00015644	bf_00015666
bf_00015644	bf_00015668
bf_00015644	bf_00015678
bf_00015644	bf_00015687
bf_00015644	bf_00015987
bf_00015644	bf_00020173
bf_00015644	bf_00024019
bf_00015656	bf_00015663
bf_00015656	bf_00015666
bf_00015656	bf_00015668
bf_00015656	bf_00015678
bf_00015656	bf_00015687
bf_00015656	bf_00015987
bf_00015656	bf_00020173
bf_00015656	bf_00024019
bf_00015663	bf_00015666
bf_00015663	bf_00015668
bf_00015663	bf_00015678
bf_00015663	bf_00015687
bf_00015663	bf_00015987
bf_00015663	bf_00020173
bf_00015663	bf_00024019
bf_00015666	bf_00015668
bf_00015666	bf_00015678
bf_00015666	bf_00015687
bf_00015666	bf_00015987
bf_00015666	bf_00020173
bf_00015666	bf_00024019
bf_00015668	bf_00015678
bf_00015668	bf_00015687
bf_00015668	bf_00015987
bf_00015668	bf_00020173
bf_00015668	bf_00024019
bf_00015678	bf_00015687
bf_00015678	bf_00015987
bf_00015678	bf_00020173
bf_00015678	bf_00024019
bf_00015687	bf_00015987
bf_00015687	bf_00020173
bf_00015687	bf_00024019
bf_00015987	bf_00020173
bf_00015987	bf_00024019
bf_00020173	bf_00024019
bf_00003333	bf_00008265
bf_00003333	bf_00008267
bf_00003333	bf_00008268
bf_00003333	bf_00009010
bf_00003333	bf_00014069
bf_00003333	bf_00014070
bf_00003333	bf_00014781
bf_00003333	bf_00014783
bf_00003333	bf_00014784
bf_00003333	bf_00014785
bf_00003333	bf_00014786
bf_00003333	bf_00014787
bf_00003333	bf_00015444
bf_00003333	bf_00015684
bf_00003333	bf_00019772
bf_00008265	bf_00008267
bf_00008265	bf_00008268
bf_00008265	bf_00009010
bf_00008265	bf_00014069
bf_00008265	bf_00014070
bf_00008265	bf_00014781
bf_00008265	bf_00014783
bf_00008265	bf_00014784
bf_00008265	bf_00014785
bf_00008265	bf_00014786
bf_00008265	bf_00014787
bf_00008265	bf_00015444
bf_00008265	bf_00015684
bf_00008265	bf_00019772
bf_00008267	bf_00008268
bf_00008267	bf_00009010
bf_00008267	bf_00014069
bf_00008267	bf_00014070
bf_00008267	bf_00014781
bf_00008267	bf_00014783
bf_00008267	bf_00014784
bf_00008267	bf_00014785
bf_00008267	bf_00014786
bf_00008267	bf_00014787
bf_00008267	bf_00015444
bf_00008267	bf_00015684
bf_00008267	bf_00019772
bf_00008268	bf_00009010
bf_00008268	bf_00014069
bf_00008268	bf_00014070
bf_00008268	bf_00014781
bf_00008268	bf_00014783
bf_00008268	bf_00014784
bf_00008268	bf_00014785
bf_00008268	bf_00014786
bf_00008268	bf_00014787
bf_00008268	bf_00015444
bf_00008268	bf_00015684
bf_00008268	bf_00019772
bf_00009010	bf_00014069
bf_00009010	bf_00014070
bf_00009010	bf_00014781
bf_00009010	bf_00014783
bf_00009010	bf_00014784
bf_00009010	bf_00014785
bf_00009010	bf_00014786
bf_00009010	bf_00014787
bf_00009010	bf_00015444
bf_00009010	bf_00015684
bf_00009010	bf_00019772
bf_00014069	bf_00014070
bf_00014069	bf_00014781
bf_00014069	bf_00014783
bf_00014069	bf_00014784
bf_00014069	bf_00014785
bf_00014069	bf_00014786
bf_00014069	bf_00014787
bf_00014069	bf_00015444
bf_00014069	bf_00015684
bf_00014069	bf_00019772
bf_00014070	bf_00014781
bf_00014070	bf_00014783
bf_00014070	bf_00014784
bf_00014070	bf_00014785
bf_00014070	bf_00014786
bf_00014070	bf_00014787
bf_00014070	bf_00015444
bf_00014070	bf_00015684
bf_00014070	bf_00019772
bf_00014781	bf_00014783
bf_00014781	bf_00014784
bf_00014781	bf_00014785
bf_00014781	bf_00014786
bf_00014781	bf_00014787
bf_00014781	bf_00015444
bf_00014781	bf_00015684
bf_00014781	bf_00019772
bf_00014783	bf_00014784
bf_00014783	bf_00014785
bf_00014783	bf_00014786
bf_00014783	bf_00014787
